Order 0	number of articles 7
0	Aisle 15	Location 3
1	Aisle 0	Location 19
2	Aisle 1	Location 7
3	Aisle 15	Location 28
4	Aisle 13	Location 14
5	Aisle 0	Location 44
6	Aisle 0	Location 41
Order 1	number of articles 6
0	Aisle 12	Location 20
1	Aisle 12	Location 29
2	Aisle 1	Location 8
3	Aisle 1	Location 34
4	Aisle 7	Location 10
5	Aisle 10	Location 2
Order 2	number of articles 10
0	Aisle 11	Location 40
1	Aisle 10	Location 26
2	Aisle 0	Location 23
3	Aisle 1	Location 34
4	Aisle 0	Location 35
5	Aisle 8	Location 38
6	Aisle 1	Location 7
7	Aisle 0	Location 0
8	Aisle 0	Location 27
9	Aisle 12	Location 7
Order 3	number of articles 5
0	Aisle 16	Location 15
1	Aisle 1	Location 3
2	Aisle 9	Location 42
3	Aisle 10	Location 6
4	Aisle 1	Location 32
Order 4	number of articles 7
0	Aisle 0	Location 6
1	Aisle 0	Location 1
2	Aisle 0	Location 19
3	Aisle 1	Location 33
4	Aisle 0	Location 36
5	Aisle 0	Location 28
6	Aisle 11	Location 20
Order 5	number of articles 11
0	Aisle 1	Location 44
1	Aisle 1	Location 17
2	Aisle 10	Location 36
3	Aisle 15	Location 11
4	Aisle 1	Location 9
5	Aisle 8	Location 14
6	Aisle 6	Location 21
7	Aisle 18	Location 24
8	Aisle 17	Location 29
9	Aisle 1	Location 11
10	Aisle 0	Location 38
Order 6	number of articles 10
0	Aisle 0	Location 22
1	Aisle 6	Location 20
2	Aisle 0	Location 34
3	Aisle 12	Location 44
4	Aisle 0	Location 9
5	Aisle 8	Location 32
6	Aisle 9	Location 13
7	Aisle 0	Location 31
8	Aisle 10	Location 43
9	Aisle 1	Location 17
Order 7	number of articles 11
0	Aisle 14	Location 42
1	Aisle 0	Location 38
2	Aisle 0	Location 20
3	Aisle 1	Location 21
4	Aisle 0	Location 28
5	Aisle 17	Location 29
6	Aisle 1	Location 31
7	Aisle 0	Location 36
8	Aisle 6	Location 10
9	Aisle 18	Location 38
10	Aisle 9	Location 17
Order 8	number of articles 5
0	Aisle 0	Location 34
1	Aisle 6	Location 21
2	Aisle 7	Location 5
3	Aisle 9	Location 33
4	Aisle 0	Location 6
Order 9	number of articles 19
0	Aisle 1	Location 28
1	Aisle 9	Location 43
2	Aisle 11	Location 34
3	Aisle 7	Location 2
4	Aisle 0	Location 25
5	Aisle 1	Location 13
6	Aisle 1	Location 18
7	Aisle 16	Location 40
8	Aisle 1	Location 20
9	Aisle 1	Location 23
10	Aisle 11	Location 22
11	Aisle 6	Location 28
12	Aisle 1	Location 3
13	Aisle 0	Location 13
14	Aisle 1	Location 26
15	Aisle 18	Location 34
16	Aisle 0	Location 4
17	Aisle 0	Location 5
18	Aisle 0	Location 38
Order 10	number of articles 7
0	Aisle 0	Location 5
1	Aisle 18	Location 15
2	Aisle 1	Location 14
3	Aisle 14	Location 24
4	Aisle 1	Location 23
5	Aisle 14	Location 16
6	Aisle 10	Location 34
Order 11	number of articles 19
0	Aisle 1	Location 26
1	Aisle 0	Location 7
2	Aisle 6	Location 39
3	Aisle 6	Location 5
4	Aisle 17	Location 19
5	Aisle 0	Location 22
6	Aisle 0	Location 26
7	Aisle 0	Location 39
8	Aisle 0	Location 30
9	Aisle 19	Location 36
10	Aisle 0	Location 24
11	Aisle 10	Location 9
12	Aisle 1	Location 24
13	Aisle 10	Location 42
14	Aisle 17	Location 10
