Order 0	number of articles 23
0	Aisle 11	Location 26
1	Aisle 0	Location 22
2	Aisle 0	Location 39
3	Aisle 1	Location 25
4	Aisle 0	Location 15
5	Aisle 0	Location 44
6	Aisle 13	Location 9
7	Aisle 19	Location 33
8	Aisle 6	Location 24
9	Aisle 9	Location 40
10	Aisle 1	Location 26
11	Aisle 0	Location 1
12	Aisle 15	Location 39
13	Aisle 1	Location 35
14	Aisle 1	Location 19
15	Aisle 1	Location 7
16	Aisle 0	Location 0
17	Aisle 1	Location 2
18	Aisle 10	Location 12
19	Aisle 1	Location 3
20	Aisle 1	Location 33
21	Aisle 6	Location 38
22	Aisle 6	Location 43
Order 1	number of articles 8
0	Aisle 0	Location 38
1	Aisle 1	Location 0
2	Aisle 15	Location 34
3	Aisle 10	Location 21
4	Aisle 15	Location 16
5	Aisle 1	Location 15
6	Aisle 0	Location 34
7	Aisle 10	Location 16
Order 2	number of articles 22
0	Aisle 19	Location 41
1	Aisle 15	Location 38
2	Aisle 0	Location 20
3	Aisle 12	Location 23
4	Aisle 1	Location 37
5	Aisle 0	Location 18
6	Aisle 17	Location 7
7	Aisle 0	Location 39
8	Aisle 16	Location 2
9	Aisle 9	Location 3
10	Aisle 12	Location 34
11	Aisle 13	Location 21
12	Aisle 15	Location 1
13	Aisle 12	Location 14
14	Aisle 13	Location 4
15	Aisle 11	Location 13
16	Aisle 10	Location 26
17	Aisle 0	Location 42
18	Aisle 0	Location 2
19	Aisle 0	Location 29
20	Aisle 1	Location 6
21	Aisle 19	Location 28
Order 3	number of articles 14
0	Aisle 13	Location 15
1	Aisle 0	Location 29
2	Aisle 1	Location 16
3	Aisle 1	Location 36
4	Aisle 10	Location 10
5	Aisle 1	Location 29
6	Aisle 17	Location 2
7	Aisle 1	Location 12
8	Aisle 0	Location 22
9	Aisle 0	Location 19
10	Aisle 0	Location 37
11	Aisle 10	Location 21
12	Aisle 0	Location 12
13	Aisle 10	Location 17
Order 4	number of articles 9
0	Aisle 1	Location 14
1	Aisle 7	Location 18
2	Aisle 18	Location 10
3	Aisle 7	Location 29
4	Aisle 1	Location 29
5	Aisle 0	Location 23
6	Aisle 15	Location 27
7	Aisle 6	Location 31
8	Aisle 0	Location 4
Order 5	number of articles 5
