Order 0	number of articles 22
0	Aisle 0	Location 31
1	Aisle 0	Location 14
2	Aisle 1	Location 44
3	Aisle 1	Location 24
4	Aisle 19	Location 8
5	Aisle 15	Location 2
6	Aisle 0	Location 19
7	Aisle 0	Location 15
8	Aisle 0	Location 17
9	Aisle 15	Location 31
10	Aisle 14	Location 25
11	Aisle 0	Location 43
12	Aisle 18	Location 13
13	Aisle 0	Location 13
14	Aisle 11	Location 16
15	Aisle 0	Location 44
16	Aisle 1	Location 37
17	Aisle 0	Location 18
18	Aisle 0	Location 9
19	Aisle 8	Location 13
20	Aisle 0	Location 8
21	Aisle 0	Location 28
Order 1	number of articles 20
0	Aisle 8	Location 22
1	Aisle 16	Location 3
2	Aisle 14	Location 36
3	Aisle 18	Location 6
4	Aisle 0	Location 30
5	Aisle 16	Location 36
6	Aisle 14	Location 4
7	Aisle 9	Location 30
8	Aisle 8	Location 39
9	Aisle 10	Location 17
10	Aisle 10	Location 35
11	Aisle 9	Location 4
12	Aisle 0	Location 29
13	Aisle 1	Location 14
14	Aisle 1	Location 18
15	Aisle 0	Location 14
16	Aisle 0	Location 39
17	Aisle 14	Location 24
18	Aisle 13	Location 27
19	Aisle 1	Location 39
Order 2	number of articles 19
0	Aisle 0	Location 8
1	Aisle 16	Location 38
2	Aisle 1	Location 35
3	Aisle 12	Location 2
4	Aisle 1	Location 29
5	Aisle 0	Location 19
6	Aisle 1	Location 11
7	Aisle 14	Location 21
8	Aisle 0	Location 40
9	Aisle 0	Location 16
10	Aisle 18	Location 1
11	Aisle 0	Location 41
12	Aisle 1	Location 43
13	Aisle 18	Location 18
14	Aisle 0	Location 27
15	Aisle 15	Location 9
16	Aisle 0	Location 28
17	Aisle 1	Location 36
18	Aisle 1	Location 42
Order 3	number of articles 14
0	Aisle 1	Location 21
1	Aisle 0	Location 19
2	Aisle 7	Location 35
3	Aisle 0	Location 29
4	Aisle 19	Location 12
5	Aisle 0	Location 15
6	Aisle 15	Location 38
7	Aisle 17	Location 13
8	Aisle 19	Location 1
9	Aisle 0	Location 17
10	Aisle 9	Location 15
11	Aisle 0	Location 8
12	Aisle 1	Location 0
13	Aisle 1	Location 3
Order 4	number of articles 7
0	Aisle 0	Location 44
1	Aisle 0	Location 7
2	Aisle 16	Location 17
3	Aisle 7	Location 30
4	Aisle 1	Location 44
5	Aisle 11	Location 26
6	Aisle 6	Location 5
Order 5	number of articles 17
0	Aisle 6	Location 10
1	Aisle 0	Location 31
2	Aisle 1	Location 9
3	Aisle 0	Location 23
4	Aisle 1	Location 19
5	Aisle 19	Location 3
6	Aisle 18	Location 38
7	Aisle 18	Location 4
8	Aisle 0	Location 7
9	Aisle 11	Location 4
10	Aisle 12	Location 8
11	Aisle 19	Location 5
12	Aisle 11	Location 14
13	Aisle 1	Location 0
14	Aisle 1	Location 27
15	Aisle 7	Location 33
16	Aisle 1	Location 24
Order 6	number of articles 16
0	Aisle 15	Location 17
1	Aisle 0	Location 25
2	Aisle 1	Location 35
3	Aisle 1	Location 28
4	Aisle 14	Location 5
5	Aisle 14	Location 31
6	Aisle 0	Location 27
7	Aisle 1	Location 38
8	Aisle 1	Location 11
9	Aisle 0	Location 0
10	Aisle 12	Location 5
11	Aisle 11	Location 43
12	Aisle 0	Location 19
13	Aisle 15	Location 33
14	Aisle 6	Location 33
15	Aisle 1	Location 23
Order 7	number of articles 9
0	Aisle 7	Location 38
1	Aisle 0	Location 25
2	Aisle 12	Location 13
3	Aisle 0	Location 18
4	Aisle 1	Location 3
5	Aisle 0	Location 31
6	Aisle 0	Location 16
7	Aisle 0	Location 10
8	Aisle 1	Location 32
Order 8	number of articles 16
0	Aisle 0	Location 41
1	Aisle 11	Location 10
2	Aisle 8	Location 14
3	Aisle 1	Location 27
4	Aisle 0	Location 36
5	Aisle 15	Location 19
6	Aisle 1	Location 23
7	Aisle 19	Location 35
8	Aisle 1	Location 44
9	Aisle 9	Location 27
10	Aisle 18	Location 28
11	Aisle 1	Location 1
12	Aisle 1	Location 41
13	Aisle 8	Location 41
14	Aisle 15	Location 2
15	Aisle 16	Location 9
Order 9	number of articles 23
0	Aisle 16	Location 17
1	Aisle 18	Location 38
2	Aisle 1	Location 9
3	Aisle 1	Location 44
4	Aisle 1	Location 25
5	Aisle 16	Location 43
6	Aisle 12	Location 17
7	Aisle 1	Location 40
8	Aisle 13	Location 33
9	Aisle 0	Location 18
10	Aisle 0	Location 27
11	Aisle 0	Location 42
12	Aisle 1	Location 41
13	Aisle 7	Location 24
14	Aisle 1	Location 2
15	Aisle 1	Location 39
16	Aisle 1	Location 5
17	Aisle 15	Location 3
18	Aisle 6	Location 1
19	Aisle 6	Location 28
20	Aisle 0	Location 1
21	Aisle 0	Location 28
22	Aisle 0	Location 43
Order 10	number of articles 8
0	Aisle 6	Location 2
1	Aisle 18	Location 41
2	Aisle 11	Location 17
3	Aisle 1	Location 33
4	Aisle 0	Location 8
5	Aisle 0	Location 20
6	Aisle 0	Location 32
7	Aisle 11	Location 40
Order 11	number of articles 5
0	Aisle 1	Location 21
1	Aisle 1	Location 30
2	Aisle 0	Location 26
3	Aisle 0	Location 42
4	Aisle 0	Location 17
Order 12	number of articles 14
0	Aisle 0	Location 8
1	Aisle 11	Location 37
2	Aisle 1	Location 20
3	Aisle 19	Location 23
4	Aisle 13	Location 34
5	Aisle 0	Location 42
6	Aisle 19	Location 17
7	Aisle 1	Location 43
8	Aisle 1	Location 26
9	Aisle 7	Location 25
10	Aisle 1	Location 15
11	Aisle 0	Location 37
12	Aisle 16	Location 18
13	Aisle 0	Location 39
Order 13	number of articles 18
0	Aisle 0	Location 6
1	Aisle 0	Location 2
2	Aisle 0	Location 1
3	Aisle 6	Location 17
4	Aisle 1	Location 9
5	Aisle 1	Location 40
6	Aisle 1	Location 12
7	Aisle 0	Location 20
8	Aisle 0	Location 27
9	Aisle 0	Location 42
10	Aisle 1	Location 41
11	Aisle 1	Location 8
12	Aisle 1	Location 10
13	Aisle 10	Location 1
14	Aisle 18	Location 36
15	Aisle 0	Location 29
16	Aisle 0	Location 38
17	Aisle 18	Location 39
Order 14	number of articles 22
0	Aisle 0	Location 25
1	Aisle 17	Location 44
2	Aisle 1	Location 17
3	Aisle 1	Location 27
4	Aisle 0	Location 42
5	Aisle 6	Location 23
6	Aisle 15	Location 2
7	Aisle 1	Location 14
8	Aisle 8	Location 43
9	Aisle 1	Location 0
10	Aisle 1	Location 40
11	Aisle 14	Location 3
12	Aisle 1	Location 38
13	Aisle 19	Location 33
14	Aisle 0	Location 0
15	Aisle 6	Location 21
16	Aisle 0	Location 20
17	Aisle 6	Location 0
18	Aisle 1	Location 32
19	Aisle 12	Location 27
20	Aisle 1	Location 42
21	Aisle 8	Location 14
Order 15	number of articles 17
0	Aisle 0	Location 18
1	Aisle 0	Location 36
2	Aisle 11	Location 27
3	Aisle 1	Location 28
4	Aisle 0	Location 34
5	Aisle 6	Location 34
6	Aisle 13	Location 33
7	Aisle 12	Location 27
8	Aisle 9	Location 18
9	Aisle 16	Location 6
10	Aisle 9	Location 28
11	Aisle 18	Location 39
12	Aisle 1	Location 5
13	Aisle 0	Location 35
14	Aisle 0	Location 13
