Order 0	number of articles 9
0	Aisle 0	Location 32
1	Aisle 16	Location 2
2	Aisle 1	Location 5
3	Aisle 6	Location 4
4	Aisle 8	Location 3
5	Aisle 1	Location 4
6	Aisle 1	Location 41
7	Aisle 12	Location 7
8	Aisle 1	Location 2
Order 1	number of articles 15
0	Aisle 0	Location 18
1	Aisle 1	Location 43
2	Aisle 17	Location 16
3	Aisle 1	Location 39
4	Aisle 0	Location 28
5	Aisle 8	Location 40
6	Aisle 14	Location 14
7	Aisle 1	Location 35
8	Aisle 1	Location 33
9	Aisle 1	Location 27
10	Aisle 6	Location 12
11	Aisle 17	Location 35
12	Aisle 15	Location 5
13	Aisle 8	Location 13
14	Aisle 1	Location 25
Order 2	number of articles 7
0	Aisle 0	Location 2
1	Aisle 6	Location 1
2	Aisle 0	Location 15
3	Aisle 19	Location 31
4	Aisle 0	Location 14
5	Aisle 15	Location 20
6	Aisle 1	Location 18
Order 3	number of articles 11
0	Aisle 1	Location 32
1	Aisle 0	Location 15
2	Aisle 14	Location 9
3	Aisle 12	Location 0
4	Aisle 1	Location 3
5	Aisle 8	Location 36
6	Aisle 1	Location 41
7	Aisle 10	Location 1
8	Aisle 18	Location 12
9	Aisle 0	Location 13
10	Aisle 0	Location 19
Order 4	number of articles 5
0	Aisle 0	Location 40
1	Aisle 0	Location 32
2	Aisle 0	Location 36
3	Aisle 19	Location 3
4	Aisle 17	Location 0
Order 5	number of articles 16
0	Aisle 0	Location 5
1	Aisle 6	Location 9
2	Aisle 1	Location 1
3	Aisle 9	Location 29
4	Aisle 1	Location 6
5	Aisle 15	Location 25
6	Aisle 0	Location 25
7	Aisle 11	Location 15
8	Aisle 1	Location 36
9	Aisle 1	Location 40
10	Aisle 7	Location 14
11	Aisle 1	Location 43
12	Aisle 1	Location 7
13	Aisle 0	Location 40
14	Aisle 9	Location 30
15	Aisle 11	Location 30
Order 6	number of articles 7
0	Aisle 0	Location 31
1	Aisle 14	Location 9
2	Aisle 0	Location 0
3	Aisle 0	Location 23
4	Aisle 6	Location 10
5	Aisle 13	Location 44
6	Aisle 8	Location 43
Order 7	number of articles 13
0	Aisle 0	Location 15
1	Aisle 14	Location 35
2	Aisle 0	Location 10
3	Aisle 11	Location 29
4	Aisle 1	Location 3
5	Aisle 11	Location 3
6	Aisle 1	Location 15
7	Aisle 0	Location 13
8	Aisle 0	Location 31
9	Aisle 1	Location 7
10	Aisle 0	Location 8
11	Aisle 19	Location 28
12	Aisle 12	Location 11
Order 8	number of articles 18
0	Aisle 0	Location 5
1	Aisle 8	Location 1
2	Aisle 8	Location 35
3	Aisle 0	Location 38
4	Aisle 1	Location 26
5	Aisle 1	Location 14
6	Aisle 1	Location 37
7	Aisle 1	Location 19
8	Aisle 0	Location 33
9	Aisle 1	Location 18
10	Aisle 10	Location 24
11	Aisle 14	Location 43
12	Aisle 1	Location 7
13	Aisle 12	Location 44
14	Aisle 17	Location 40
15	Aisle 7	Location 18
16	Aisle 19	Location 14
17	Aisle 0	Location 6
Order 9	number of articles 5
0	Aisle 14	Location 9
1	Aisle 18	Location 40
2	Aisle 16	Location 32
3	Aisle 1	Location 2
4	Aisle 14	Location 3
Order 10	number of articles 6
0	Aisle 0	Location 24
1	Aisle 10	Location 41
2	Aisle 15	Location 18
3	Aisle 12	Location 9
4	Aisle 0	Location 36
5	Aisle 7	Location 17
Order 11	number of articles 19
0	Aisle 0	Location 29
1	Aisle 13	Location 8
2	Aisle 9	Location 37
3	Aisle 1	Location 27
4	Aisle 14	Location 43
5	Aisle 11	Location 5
6	Aisle 8	Location 3
7	Aisle 0	Location 1
8	Aisle 0	Location 27
9	Aisle 1	Location 6
10	Aisle 13	Location 18
11	Aisle 1	Location 14
12	Aisle 12	Location 44
13	Aisle 11	Location 16
14	Aisle 11	Location 17
15	Aisle 1	Location 34
16	Aisle 1	Location 18
17	Aisle 6	Location 33
18	Aisle 6	Location 31
Order 12	number of articles 18
0	Aisle 6	Location 1
1	Aisle 0	Location 20
2	Aisle 10	Location 14
3	Aisle 1	Location 11
4	Aisle 7	Location 33
5	Aisle 0	Location 31
6	Aisle 0	Location 36
7	Aisle 11	Location 31
8	Aisle 11	Location 17
9	Aisle 0	Location 7
10	Aisle 9	Location 34
11	Aisle 1	Location 23
12	Aisle 1	Location 25
13	Aisle 8	Location 43
14	Aisle 0	Location 2
15	Aisle 0	Location 43
16	Aisle 15	Location 25
17	Aisle 15	Location 27
Order 13	number of articles 9
0	Aisle 0	Location 41
1	Aisle 0	Location 10
2	Aisle 0	Location 37
3	Aisle 1	Location 11
4	Aisle 0	Location 35
5	Aisle 11	Location 1
6	Aisle 9	Location 41
7	Aisle 0	Location 33
8	Aisle 1	Location 18
Order 14	number of articles 16
0	Aisle 9	Location 13
1	Aisle 1	Location 29
2	Aisle 0	Location 33
3	Aisle 17	Location 20
4	Aisle 13	Location 29
5	Aisle 0	Location 8
6	Aisle 0	Location 26
7	Aisle 1	Location 3
8	Aisle 17	Location 6
9	Aisle 1	Location 7
10	Aisle 1	Location 15
11	Aisle 19	Location 36
12	Aisle 0	Location 36
13	Aisle 10	Location 2
14	Aisle 1	Location 19
15	Aisle 9	Location 8
Order 15	number of articles 8
0	Aisle 9	Location 16
1	Aisle 17	Location 32
2	Aisle 10	Location 5
3	Aisle 1	Location 26
4	Aisle 9	Location 5
5	Aisle 6	Location 44
6	Aisle 1	Location 40
7	Aisle 10	Location 0
Order 16	number of articles 12
0	Aisle 10	Location 16
1	Aisle 11	Location 1
2	Aisle 10	Location 33
3	Aisle 1	Location 36
4	Aisle 1	Location 7
5	Aisle 12	Location 10
6	Aisle 1	Location 32
7	Aisle 0	Location 41
8	Aisle 15	Location 43
9	Aisle 16	Location 19
10	Aisle 16	Location 17
11	Aisle 11	Location 42
Order 17	number of articles 23
0	Aisle 15	Location 16
1	Aisle 15	Location 28
2	Aisle 6	Location 2
3	Aisle 1	Location 21
4	Aisle 0	Location 30
5	Aisle 15	Location 23
6	Aisle 7	Location 12
7	Aisle 1	Location 34
8	Aisle 1	Location 29
9	Aisle 1	Location 42
10	Aisle 0	Location 29
11	Aisle 17	Location 23
12	Aisle 6	Location 12
13	Aisle 7	Location 28
14	Aisle 9	Location 27
15	Aisle 0	Location 17
16	Aisle 16	Location 8
17	Aisle 15	Location 22
18	Aisle 0	Location 9
19	Aisle 1	Location 22
20	Aisle 1	Location 20
21	Aisle 15	Location 21
22	Aisle 0	Location 20
Order 18	number of articles 22
0	Aisle 1	Location 22
1	Aisle 9	Location 20
2	Aisle 0	Location 30
3	Aisle 0	Location 41
4	Aisle 1	Location 28
5	Aisle 15	Location 7
6	Aisle 15	Location 15
7	Aisle 9	Location 32
8	Aisle 11	Location 32
9	Aisle 0	Location 12
10	Aisle 0	Location 4
11	Aisle 0	Location 26
12	Aisle 1	Location 34
13	Aisle 1	Location 9
14	Aisle 0	Location 34
15	Aisle 1	Location 26
16	Aisle 11	Location 25
17	Aisle 0	Location 33
18	Aisle 0	Location 27
19	Aisle 1	Location 3
20	Aisle 10	Location 7
21	Aisle 1	Location 32
Order 19	number of articles 15
0	Aisle 0	Location 25
1	Aisle 19	Location 8
2	Aisle 14	Location 24
3	Aisle 7	Location 15
4	Aisle 1	Location 32
5	Aisle 1	Location 15
6	Aisle 1	Location 4
7	Aisle 17	Location 1
8	Aisle 19	Location 28
9	Aisle 11	Location 21
10	Aisle 0	Location 5
11	Aisle 14	Location 28
12	Aisle 0	Location 11
13	Aisle 17	Location 17
14	Aisle 1	Location 40
