Order 0	number of articles 21
0	Aisle 1	Location 33
1	Aisle 7	Location 16
2	Aisle 0	Location 20
3	Aisle 16	Location 26
4	Aisle 0	Location 44
5	Aisle 0	Location 3
6	Aisle 1	Location 19
7	Aisle 0	Location 40
8	Aisle 0	Location 27
9	Aisle 0	Location 2
10	Aisle 15	Location 21
11	Aisle 1	Location 37
12	Aisle 1	Location 22
13	Aisle 19	Location 15
14	Aisle 7	Location 44
15	Aisle 17	Location 40
16	Aisle 8	Location 34
17	Aisle 0	Location 21
18	Aisle 1	Location 10
19	Aisle 7	Location 10
20	Aisle 0	Location 10
Order 1	number of articles 6
0	Aisle 13	Location 37
1	Aisle 1	Location 13
2	Aisle 6	Location 41
3	Aisle 0	Location 35
4	Aisle 1	Location 40
5	Aisle 15	Location 16
Order 2	number of articles 5
0	Aisle 19	Location 14
1	Aisle 8	Location 39
2	Aisle 16	Location 44
3	Aisle 12	Location 18
4	Aisle 0	Location 15
Order 3	number of articles 10
0	Aisle 11	Location 41
1	Aisle 18	Location 38
2	Aisle 19	Location 9
3	Aisle 0	Location 0
4	Aisle 16	Location 34
5	Aisle 1	Location 24
6	Aisle 1	Location 36
7	Aisle 1	Location 39
8	Aisle 1	Location 33
9	Aisle 0	Location 13
Order 4	number of articles 12
0	Aisle 0	Location 5
1	Aisle 1	Location 5
2	Aisle 7	Location 36
3	Aisle 12	Location 11
4	Aisle 9	Location 22
5	Aisle 0	Location 6
6	Aisle 6	Location 14
7	Aisle 0	Location 18
8	Aisle 1	Location 34
9	Aisle 1	Location 0
10	Aisle 1	Location 17
11	Aisle 11	Location 36
Order 5	number of articles 20
0	Aisle 1	Location 0
1	Aisle 0	Location 38
2	Aisle 1	Location 44
3	Aisle 0	Location 23
4	Aisle 0	Location 0
5	Aisle 13	Location 41
6	Aisle 16	Location 23
7	Aisle 0	Location 17
8	Aisle 1	Location 39
9	Aisle 1	Location 35
10	Aisle 1	Location 26
11	Aisle 0	Location 6
12	Aisle 1	Location 24
13	Aisle 14	Location 44
14	Aisle 0	Location 27
15	Aisle 1	Location 19
16	Aisle 6	Location 1
17	Aisle 18	Location 20
18	Aisle 0	Location 11
19	Aisle 1	Location 41
Order 6	number of articles 9
0	Aisle 7	Location 7
1	Aisle 6	Location 26
2	Aisle 17	Location 0
3	Aisle 8	Location 28
4	Aisle 7	Location 20
5	Aisle 1	Location 28
6	Aisle 0	Location 14
7	Aisle 14	Location 9
8	Aisle 1	Location 5
Order 7	number of articles 21
0	Aisle 0	Location 3
1	Aisle 0	Location 34
2	Aisle 6	Location 26
3	Aisle 1	Location 28
4	Aisle 1	Location 37
5	Aisle 8	Location 16
6	Aisle 0	Location 30
7	Aisle 0	Location 40
8	Aisle 15	Location 44
9	Aisle 7	Location 35
10	Aisle 0	Location 32
11	Aisle 1	Location 27
12	Aisle 0	Location 33
13	Aisle 0	Location 16
14	Aisle 17	Location 18
15	Aisle 0	Location 27
16	Aisle 7	Location 37
17	Aisle 1	Location 35
18	Aisle 1	Location 29
19	Aisle 1	Location 30
20	Aisle 14	Location 0
Order 8	number of articles 18
0	Aisle 1	Location 44
1	Aisle 1	Location 6
2	Aisle 1	Location 36
3	Aisle 16	Location 3
4	Aisle 10	Location 19
5	Aisle 1	Location 39
6	Aisle 1	Location 9
7	Aisle 9	Location 29
8	Aisle 1	Location 17
9	Aisle 19	Location 4
10	Aisle 0	Location 4
11	Aisle 0	Location 20
12	Aisle 15	Location 35
13	Aisle 0	Location 24
14	Aisle 0	Location 30
15	Aisle 0	Location 18
16	Aisle 1	Location 26
17	Aisle 1	Location 7
Order 9	number of articles 16
0	Aisle 13	Location 4
1	Aisle 8	Location 38
2	Aisle 0	Location 35
3	Aisle 1	Location 38
4	Aisle 0	Location 43
5	Aisle 0	Location 21
6	Aisle 13	Location 31
7	Aisle 1	Location 17
8	Aisle 11	Location 37
9	Aisle 1	Location 16
10	Aisle 1	Location 34
11	Aisle 6	Location 0
12	Aisle 12	Location 12
13	Aisle 13	Location 43
14	Aisle 19	Location 23
15	Aisle 15	Location 16
Order 10	number of articles 15
0	Aisle 1	Location 0
1	Aisle 18	Location 25
2	Aisle 1	Location 20
3	Aisle 19	Location 35
4	Aisle 0	Location 43
5	Aisle 16	Location 23
6	Aisle 0	Location 18
7	Aisle 0	Location 22
8	Aisle 15	Location 11
9	Aisle 16	Location 38
10	Aisle 9	Location 1
11	Aisle 0	Location 27
12	Aisle 13	Location 16
13	Aisle 18	Location 33
14	Aisle 1	Location 41
Order 11	number of articles 19
0	Aisle 1	Location 23
1	Aisle 7	Location 44
2	Aisle 0	Location 22
3	Aisle 0	Location 36
4	Aisle 19	Location 41
5	Aisle 6	Location 11
6	Aisle 0	Location 31
7	Aisle 1	Location 15
8	Aisle 19	Location 1
9	Aisle 1	Location 36
10	Aisle 1	Location 40
11	Aisle 1	Location 30
12	Aisle 9	Location 36
13	Aisle 1	Location 22
14	Aisle 17	Location 24
15	Aisle 11	Location 23
16	Aisle 16	Location 40
17	Aisle 13	Location 2
18	Aisle 1	Location 44
Order 12	number of articles 6
0	Aisle 0	Location 32
1	Aisle 9	Location 10
2	Aisle 0	Location 15
3	Aisle 0	Location 26
4	Aisle 13	Location 11
5	Aisle 17	Location 32
Order 13	number of articles 5
0	Aisle 19	Location 15
1	Aisle 0	Location 4
2	Aisle 16	Location 28
3	Aisle 1	Location 34
4	Aisle 1	Location 3
Order 14	number of articles 9
0	Aisle 1	Location 5
1	Aisle 1	Location 14
2	Aisle 0	Location 21
3	Aisle 11	Location 43
4	Aisle 7	Location 43
5	Aisle 1	Location 2
6	Aisle 0	Location 10
7	Aisle 16	Location 25
8	Aisle 16	Location 5
Order 15	number of articles 20
0	Aisle 1	Location 37
1	Aisle 1	Location 40
2	Aisle 14	Location 32
3	Aisle 1	Location 34
4	Aisle 12	Location 22
5	Aisle 6	Location 36
6	Aisle 10	Location 24
7	Aisle 1	Location 8
8	Aisle 0	Location 40
9	Aisle 1	Location 0
10	Aisle 6	Location 30
11	Aisle 0	Location 8
12	Aisle 6	Location 14
13	Aisle 1	Location 29
14	Aisle 1	Location 11
15	Aisle 1	Location 24
16	Aisle 0	Location 32
17	Aisle 1	Location 35
18	Aisle 13	Location 25
19	Aisle 9	Location 11
Order 16	number of articles 14
0	Aisle 1	Location 34
1	Aisle 0	Location 37
2	Aisle 0	Location 41
3	Aisle 19	Location 11
4	Aisle 0	Location 30
5	Aisle 0	Location 13
6	Aisle 13	Location 32
7	Aisle 1	Location 21
8	Aisle 8	Location 3
9	Aisle 0	Location 14
10	Aisle 1	Location 31
11	Aisle 1	Location 26
12	Aisle 6	Location 30
13	Aisle 0	Location 32
Order 17	number of articles 9
0	Aisle 14	Location 4
1	Aisle 9	Location 30
2	Aisle 0	Location 14
3	Aisle 7	Location 24
4	Aisle 16	Location 11
5	Aisle 12	Location 1
6	Aisle 1	Location 28
7	Aisle 19	Location 14
8	Aisle 1	Location 31
Order 18	number of articles 21
0	Aisle 1	Location 15
1	Aisle 1	Location 43
2	Aisle 0	Location 23
3	Aisle 11	Location 0
4	Aisle 11	Location 21
5	Aisle 0	Location 11
6	Aisle 0	Location 6
7	Aisle 0	Location 22
8	Aisle 7	Location 5
9	Aisle 1	Location 22
10	Aisle 14	Location 19
11	Aisle 13	Location 31
12	Aisle 15	Location 31
13	Aisle 14	Location 12
14	Aisle 0	Location 13
15	Aisle 10	Location 5
16	Aisle 8	Location 38
17	Aisle 7	Location 25
18	Aisle 0	Location 3
19	Aisle 0	Location 31
20	Aisle 14	Location 20
Order 19	number of articles 5
0	Aisle 11	Location 18
1	Aisle 10	Location 0
2	Aisle 1	Location 21
3	Aisle 16	Location 0
4	Aisle 0	Location 16
