Order 0	number of articles 10
0	Aisle 16	Location 21
1	Aisle 12	Location 15
2	Aisle 12	Location 38
3	Aisle 1	Location 17
4	Aisle 15	Location 16
5	Aisle 8	Location 36
6	Aisle 1	Location 32
7	Aisle 12	Location 35
8	Aisle 17	Location 41
9	Aisle 0	Location 16
Order 1	number of articles 22
0	Aisle 14	Location 32
1	Aisle 17	Location 35
2	Aisle 19	Location 41
3	Aisle 7	Location 16
4	Aisle 1	Location 42
5	Aisle 1	Location 21
6	Aisle 1	Location 13
7	Aisle 0	Location 10
8	Aisle 7	Location 7
9	Aisle 0	Location 3
10	Aisle 16	Location 29
11	Aisle 0	Location 16
12	Aisle 1	Location 9
13	Aisle 0	Location 26
14	Aisle 19	Location 8
15	Aisle 0	Location 4
16	Aisle 0	Location 14
17	Aisle 0	Location 41
18	Aisle 1	Location 36
19	Aisle 0	Location 2
20	Aisle 14	Location 18
21	Aisle 1	Location 28
Order 2	number of articles 14
0	Aisle 1	Location 29
1	Aisle 10	Location 32
2	Aisle 15	Location 33
3	Aisle 16	Location 22
4	Aisle 1	Location 31
5	Aisle 0	Location 4
6	Aisle 1	Location 19
7	Aisle 0	Location 17
8	Aisle 0	Location 20
9	Aisle 12	Location 4
10	Aisle 7	Location 21
11	Aisle 9	Location 7
12	Aisle 6	Location 42
13	Aisle 1	Location 9
Order 3	number of articles 14
0	Aisle 1	Location 19
1	Aisle 7	Location 25
2	Aisle 1	Location 34
3	Aisle 16	Location 42
4	Aisle 0	Location 41
5	Aisle 15	Location 32
6	Aisle 1	Location 20
7	Aisle 14	Location 24
8	Aisle 16	Location 35
9	Aisle 0	Location 3
10	Aisle 15	Location 14
11	Aisle 9	Location 37
12	Aisle 16	Location 16
13	Aisle 12	Location 27
Order 4	number of articles 19
0	Aisle 8	Location 12
1	Aisle 9	Location 41
2	Aisle 14	Location 6
3	Aisle 1	Location 37
4	Aisle 13	Location 42
5	Aisle 1	Location 29
6	Aisle 10	Location 24
7	Aisle 11	Location 33
8	Aisle 6	Location 10
9	Aisle 0	Location 29
10	Aisle 0	Location 35
11	Aisle 1	Location 32
12	Aisle 0	Location 42
13	Aisle 10	Location 17
14	Aisle 14	Location 2
15	Aisle 10	Location 40
16	Aisle 7	Location 26
17	Aisle 12	Location 3
18	Aisle 13	Location 34
Order 5	number of articles 10
0	Aisle 0	Location 23
1	Aisle 0	Location 42
2	Aisle 18	Location 40
3	Aisle 7	Location 16
4	Aisle 15	Location 19
5	Aisle 1	Location 0
6	Aisle 0	Location 30
7	Aisle 9	Location 38
8	Aisle 1	Location 8
9	Aisle 8	Location 4
Order 6	number of articles 15
0	Aisle 12	Location 38
1	Aisle 10	Location 21
2	Aisle 14	Location 5
3	Aisle 0	Location 1
4	Aisle 0	Location 3
5	Aisle 0	Location 20
6	Aisle 1	Location 22
7	Aisle 11	Location 26
8	Aisle 17	Location 8
9	Aisle 19	Location 41
10	Aisle 1	Location 23
11	Aisle 0	Location 6
