Order 0	number of articles 9
0	Aisle 7	Location 33
1	Aisle 8	Location 5
2	Aisle 15	Location 44
3	Aisle 8	Location 9
4	Aisle 1	Location 17
5	Aisle 1	Location 31
6	Aisle 1	Location 27
7	Aisle 0	Location 17
8	Aisle 17	Location 39
Order 1	number of articles 17
0	Aisle 10	Location 35
1	Aisle 1	Location 0
2	Aisle 15	Location 1
3	Aisle 1	Location 25
4	Aisle 14	Location 17
5	Aisle 1	Location 22
6	Aisle 0	Location 35
7	Aisle 15	Location 25
8	Aisle 0	Location 31
9	Aisle 0	Location 16
10	Aisle 9	Location 36
11	Aisle 0	Location 6
12	Aisle 13	Location 35
13	Aisle 7	Location 25
14	Aisle 15	Location 23
15	Aisle 1	Location 26
16	Aisle 11	Location 3
Order 2	number of articles 10
0	Aisle 1	Location 2
1	Aisle 1	Location 25
2	Aisle 0	Location 43
3	Aisle 8	Location 41
4	Aisle 13	Location 19
5	Aisle 1	Location 22
6	Aisle 16	Location 3
7	Aisle 0	Location 14
8	Aisle 0	Location 16
9	Aisle 1	Location 33
Order 3	number of articles 6
0	Aisle 10	Location 30
1	Aisle 1	Location 27
2	Aisle 1	Location 5
3	Aisle 6	Location 22
4	Aisle 17	Location 25
5	Aisle 0	Location 44
Order 4	number of articles 6
0	Aisle 0	Location 38
1	Aisle 1	Location 24
2	Aisle 10	Location 23
3	Aisle 0	Location 35
4	Aisle 1	Location 21
5	Aisle 1	Location 42
Order 5	number of articles 18
0	Aisle 15	Location 17
1	Aisle 0	Location 33
2	Aisle 8	Location 29
3	Aisle 1	Location 19
4	Aisle 6	Location 22
5	Aisle 1	Location 1
6	Aisle 1	Location 30
7	Aisle 9	Location 13
8	Aisle 7	Location 42
9	Aisle 1	Location 13
10	Aisle 0	Location 36
11	Aisle 0	Location 25
12	Aisle 0	Location 23
13	Aisle 1	Location 43
14	Aisle 0	Location 34
15	Aisle 14	Location 23
16	Aisle 11	Location 17
17	Aisle 0	Location 42
Order 6	number of articles 14
0	Aisle 1	Location 6
1	Aisle 17	Location 24
2	Aisle 14	Location 37
3	Aisle 18	Location 7
4	Aisle 1	Location 3
5	Aisle 1	Location 17
6	Aisle 19	Location 2
7	Aisle 12	Location 24
8	Aisle 0	Location 22
9	Aisle 0	Location 25
10	Aisle 18	Location 31
11	Aisle 1	Location 41
12	Aisle 16	Location 36
13	Aisle 1	Location 23
Order 7	number of articles 23
0	Aisle 0	Location 44
1	Aisle 14	Location 25
2	Aisle 0	Location 8
3	Aisle 0	Location 10
4	Aisle 15	Location 40
5	Aisle 0	Location 32
6	Aisle 0	Location 20
7	Aisle 18	Location 17
8	Aisle 11	Location 22
9	Aisle 1	Location 9
10	Aisle 17	Location 41
11	Aisle 0	Location 38
12	Aisle 17	Location 6
13	Aisle 13	Location 19
14	Aisle 0	Location 21
15	Aisle 12	Location 3
16	Aisle 7	Location 29
17	Aisle 0	Location 13
18	Aisle 12	Location 27
19	Aisle 1	Location 6
20	Aisle 0	Location 28
21	Aisle 14	Location 19
22	Aisle 1	Location 21
Order 8	number of articles 8
0	Aisle 0	Location 23
1	Aisle 0	Location 26
2	Aisle 14	Location 16
3	Aisle 12	Location 23
4	Aisle 8	Location 13
5	Aisle 9	Location 16
6	Aisle 16	Location 27
7	Aisle 14	Location 43
Order 9	number of articles 10
0	Aisle 15	Location 16
1	Aisle 1	Location 8
2	Aisle 10	Location 22
3	Aisle 19	Location 18
4	Aisle 14	Location 2
5	Aisle 19	Location 44
6	Aisle 1	Location 38
7	Aisle 18	Location 44
8	Aisle 1	Location 9
9	Aisle 10	Location 29
Order 10	number of articles 13
0	Aisle 0	Location 22
1	Aisle 14	Location 5
2	Aisle 1	Location 36
3	Aisle 1	Location 2
4	Aisle 6	Location 40
5	Aisle 0	Location 0
6	Aisle 10	Location 6
7	Aisle 1	Location 33
8	Aisle 6	Location 33
9	Aisle 0	Location 5
10	Aisle 7	Location 10
11	Aisle 1	Location 28
12	Aisle 1	Location 26
Order 11	number of articles 13
0	Aisle 1	Location 12
1	Aisle 19	Location 15
2	Aisle 16	Location 25
3	Aisle 7	Location 18
4	Aisle 0	Location 40
5	Aisle 1	Location 43
6	Aisle 1	Location 28
7	Aisle 7	Location 13
8	Aisle 15	Location 27
9	Aisle 1	Location 21
10	Aisle 0	Location 42
11	Aisle 18	Location 0
12	Aisle 1	Location 24
Order 12	number of articles 13
0	Aisle 0	Location 23
1	Aisle 0	Location 18
2	Aisle 14	Location 29
3	Aisle 13	Location 6
4	Aisle 8	Location 10
5	Aisle 17	Location 31
6	Aisle 0	Location 8
7	Aisle 7	Location 12
8	Aisle 9	Location 22
9	Aisle 0	Location 20
10	Aisle 17	Location 0
11	Aisle 10	Location 1
12	Aisle 17	Location 33
Order 13	number of articles 16
0	Aisle 12	Location 27
1	Aisle 19	Location 30
2	Aisle 0	Location 41
3	Aisle 17	Location 36
4	Aisle 1	Location 27
5	Aisle 0	Location 30
6	Aisle 18	Location 30
7	Aisle 0	Location 19
8	Aisle 1	Location 26
9	Aisle 0	Location 13
10	Aisle 1	Location 37
11	Aisle 7	Location 30
12	Aisle 18	Location 29
13	Aisle 8	Location 8
14	Aisle 1	Location 36
15	Aisle 1	Location 7
Order 14	number of articles 18
0	Aisle 11	Location 23
1	Aisle 10	Location 39
2	Aisle 1	Location 21
3	Aisle 6	Location 39
4	Aisle 1	Location 13
5	Aisle 9	Location 7
6	Aisle 17	Location 43
7	Aisle 10	Location 10
8	Aisle 1	Location 2
9	Aisle 0	Location 9
10	Aisle 18	Location 15
11	Aisle 14	Location 24
12	Aisle 9	Location 12
13	Aisle 8	Location 3
14	Aisle 13	Location 42
15	Aisle 0	Location 12
16	Aisle 14	Location 25
17	Aisle 0	Location 17
Order 15	number of articles 21
0	Aisle 12	Location 18
1	Aisle 0	Location 10
2	Aisle 0	Location 33
3	Aisle 17	Location 26
4	Aisle 6	Location 7
5	Aisle 14	Location 42
6	Aisle 14	Location 15
7	Aisle 1	Location 27
8	Aisle 0	Location 7
9	Aisle 0	Location 34
10	Aisle 1	Location 13
11	Aisle 0	Location 14
12	Aisle 0	Location 25
13	Aisle 11	Location 40
14	Aisle 6	Location 11
15	Aisle 6	Location 31
16	Aisle 11	Location 28
17	Aisle 16	Location 2
18	Aisle 9	Location 33
19	Aisle 9	Location 4
20	Aisle 1	Location 39
Order 16	number of articles 8
0	Aisle 1	Location 24
1	Aisle 16	Location 0
2	Aisle 6	Location 28
3	Aisle 0	Location 25
4	Aisle 7	Location 17
5	Aisle 12	Location 20
6	Aisle 0	Location 32
7	Aisle 0	Location 27
Order 17	number of articles 16
0	Aisle 1	Location 19
1	Aisle 11	Location 26
2	Aisle 16	Location 30
3	Aisle 0	Location 36
4	Aisle 11	Location 6
5	Aisle 1	Location 2
6	Aisle 8	Location 10
7	Aisle 9	Location 6
8	Aisle 0	Location 8
9	Aisle 8	Location 0
10	Aisle 0	Location 27
11	Aisle 16	Location 9
12	Aisle 6	Location 43
13	Aisle 1	Location 40
14	Aisle 18	Location 23
15	Aisle 1	Location 21
Order 18	number of articles 24
0	Aisle 1	Location 40
1	Aisle 0	Location 31
2	Aisle 17	Location 19
3	Aisle 8	Location 34
4	Aisle 12	Location 29
5	Aisle 0	Location 8
6	Aisle 11	Location 39
7	Aisle 1	Location 22
8	Aisle 6	Location 10
9	Aisle 15	Location 38
10	Aisle 0	Location 18
11	Aisle 0	Location 11
12	Aisle 11	Location 11
13	Aisle 0	Location 4
14	Aisle 15	Location 18
15	Aisle 1	Location 38
16	Aisle 12	Location 15
17	Aisle 10	Location 10
18	Aisle 1	Location 15
19	Aisle 1	Location 32
20	Aisle 0	Location 5
21	Aisle 13	Location 32
22	Aisle 1	Location 23
23	Aisle 7	Location 36
Order 19	number of articles 22
0	Aisle 0	Location 25
1	Aisle 17	Location 11
2	Aisle 19	Location 6
3	Aisle 0	Location 7
4	Aisle 17	Location 24
5	Aisle 7	Location 41
6	Aisle 9	Location 18
7	Aisle 12	Location 30
8	Aisle 1	Location 11
9	Aisle 17	Location 5
10	Aisle 0	Location 21
11	Aisle 0	Location 15
12	Aisle 8	Location 32
13	Aisle 1	Location 29
14	Aisle 1	Location 15
15	Aisle 12	Location 23
16	Aisle 11	Location 23
17	Aisle 0	Location 12
18	Aisle 12	Location 32
19	Aisle 1	Location 13
20	Aisle 10	Location 36
21	Aisle 0	Location 37
