Order 0	number of articles 13
0	Aisle 8	Location 20
1	Aisle 10	Location 2
2	Aisle 1	Location 8
3	Aisle 0	Location 12
4	Aisle 10	Location 13
5	Aisle 1	Location 33
6	Aisle 0	Location 0
7	Aisle 19	Location 34
8	Aisle 0	Location 32
9	Aisle 14	Location 37
10	Aisle 7	Location 16
11	Aisle 1	Location 30
12	Aisle 0	Location 1
Order 1	number of articles 20
0	Aisle 10	Location 14
1	Aisle 1	Location 25
2	Aisle 9	Location 31
3	Aisle 13	Location 30
4	Aisle 0	Location 38
5	Aisle 10	Location 33
6	Aisle 19	Location 18
7	Aisle 0	Location 42
8	Aisle 19	Location 0
9	Aisle 1	Location 0
10	Aisle 8	Location 40
11	Aisle 17	Location 24
12	Aisle 1	Location 20
13	Aisle 10	Location 38
14	Aisle 1	Location 14
15	Aisle 0	Location 4
16	Aisle 1	Location 42
17	Aisle 1	Location 36
18	Aisle 0	Location 16
19	Aisle 8	Location 42
Order 2	number of articles 17
0	Aisle 18	Location 30
1	Aisle 16	Location 30
2	Aisle 0	Location 20
3	Aisle 1	Location 17
4	Aisle 19	Location 31
5	Aisle 9	Location 37
6	Aisle 6	Location 38
7	Aisle 0	Location 34
8	Aisle 14	Location 11
9	Aisle 8	Location 37
10	Aisle 18	Location 10
11	Aisle 11	Location 33
12	Aisle 0	Location 32
13	Aisle 6	Location 24
14	Aisle 9	Location 35
15	Aisle 19	Location 18
16	Aisle 1	Location 41
Order 3	number of articles 10
0	Aisle 16	Location 44
1	Aisle 10	Location 39
2	Aisle 1	Location 24
3	Aisle 0	Location 31
4	Aisle 17	Location 14
5	Aisle 1	Location 27
6	Aisle 1	Location 37
7	Aisle 10	Location 27
8	Aisle 0	Location 0
9	Aisle 8	Location 38
Order 4	number of articles 21
0	Aisle 8	Location 21
1	Aisle 11	Location 42
2	Aisle 1	Location 12
3	Aisle 11	Location 2
4	Aisle 10	Location 14
5	Aisle 1	Location 14
6	Aisle 19	Location 41
7	Aisle 19	Location 12
8	Aisle 1	Location 26
9	Aisle 1	Location 28
10	Aisle 0	Location 28
11	Aisle 15	Location 37
12	Aisle 0	Location 6
13	Aisle 11	Location 29
14	Aisle 11	Location 4
15	Aisle 1	Location 13
16	Aisle 11	Location 35
17	Aisle 9	Location 9
18	Aisle 19	Location 21
19	Aisle 1	Location 27
20	Aisle 17	Location 9
Order 5	number of articles 5
0	Aisle 15	Location 17
1	Aisle 1	Location 4
2	Aisle 15	Location 11
3	Aisle 1	Location 27
4	Aisle 0	Location 1
Order 6	number of articles 5
0	Aisle 1	Location 4
1	Aisle 19	Location 1
2	Aisle 1	Location 36
3	Aisle 10	Location 43
4	Aisle 1	Location 1
Order 7	number of articles 17
0	Aisle 0	Location 29
1	Aisle 0	Location 12
2	Aisle 1	Location 0
3	Aisle 15	Location 34
4	Aisle 1	Location 40
5	Aisle 0	Location 31
6	Aisle 18	Location 34
7	Aisle 1	Location 1
8	Aisle 11	Location 28
9	Aisle 18	Location 22
10	Aisle 1	Location 23
11	Aisle 14	Location 41
