Order 0	number of articles 13
0	Aisle 18	Location 6
1	Aisle 1	Location 23
2	Aisle 0	Location 20
3	Aisle 6	Location 29
4	Aisle 1	Location 16
5	Aisle 0	Location 0
6	Aisle 1	Location 32
7	Aisle 0	Location 41
8	Aisle 17	Location 11
9	Aisle 11	Location 22
10	Aisle 0	Location 40
11	Aisle 0	Location 15
12	Aisle 1	Location 14
Order 1	number of articles 7
0	Aisle 0	Location 5
1	Aisle 7	Location 38
2	Aisle 0	Location 17
3	Aisle 12	Location 25
4	Aisle 13	Location 0
5	Aisle 6	Location 25
6	Aisle 0	Location 15
Order 2	number of articles 8
0	Aisle 1	Location 27
1	Aisle 17	Location 36
2	Aisle 1	Location 13
3	Aisle 9	Location 25
4	Aisle 1	Location 8
5	Aisle 0	Location 32
6	Aisle 17	Location 4
7	Aisle 1	Location 39
Order 3	number of articles 19
0	Aisle 0	Location 2
1	Aisle 11	Location 33
2	Aisle 0	Location 15
3	Aisle 0	Location 20
4	Aisle 16	Location 29
5	Aisle 14	Location 10
6	Aisle 1	Location 16
7	Aisle 6	Location 0
8	Aisle 0	Location 7
9	Aisle 16	Location 37
10	Aisle 0	Location 3
11	Aisle 1	Location 21
12	Aisle 0	Location 11
13	Aisle 1	Location 42
14	Aisle 8	Location 30
15	Aisle 16	Location 32
16	Aisle 12	Location 11
17	Aisle 1	Location 43
18	Aisle 12	Location 3
Order 4	number of articles 8
0	Aisle 8	Location 13
1	Aisle 7	Location 10
2	Aisle 1	Location 4
3	Aisle 1	Location 42
4	Aisle 17	Location 28
5	Aisle 1	Location 13
6	Aisle 18	Location 31
7	Aisle 1	Location 0
Order 5	number of articles 6
0	Aisle 1	Location 37
1	Aisle 0	Location 38
2	Aisle 1	Location 35
3	Aisle 6	Location 33
4	Aisle 1	Location 39
5	Aisle 16	Location 22
Order 6	number of articles 18
0	Aisle 1	Location 7
1	Aisle 16	Location 23
2	Aisle 11	Location 44
3	Aisle 1	Location 9
4	Aisle 1	Location 40
5	Aisle 0	Location 5
6	Aisle 7	Location 13
