Order 0	number of articles 6
0	Aisle 14	Location 27
1	Aisle 9	Location 26
2	Aisle 1	Location 42
3	Aisle 15	Location 37
4	Aisle 19	Location 36
5	Aisle 1	Location 36
Order 1	number of articles 23
0	Aisle 16	Location 9
1	Aisle 1	Location 32
2	Aisle 9	Location 9
3	Aisle 19	Location 20
4	Aisle 12	Location 14
5	Aisle 16	Location 31
6	Aisle 7	Location 25
7	Aisle 1	Location 1
8	Aisle 12	Location 36
9	Aisle 16	Location 14
10	Aisle 7	Location 33
11	Aisle 10	Location 17
12	Aisle 1	Location 34
13	Aisle 14	Location 44
14	Aisle 0	Location 16
15	Aisle 15	Location 16
16	Aisle 8	Location 15
17	Aisle 1	Location 30
18	Aisle 19	Location 35
19	Aisle 1	Location 22
20	Aisle 12	Location 38
21	Aisle 0	Location 11
22	Aisle 1	Location 7
Order 2	number of articles 15
0	Aisle 6	Location 37
1	Aisle 11	Location 13
2	Aisle 0	Location 11
3	Aisle 1	Location 17
4	Aisle 1	Location 44
5	Aisle 7	Location 24
6	Aisle 15	Location 6
7	Aisle 15	Location 39
8	Aisle 1	Location 20
9	Aisle 18	Location 6
10	Aisle 0	Location 9
11	Aisle 0	Location 34
12	Aisle 6	Location 15
13	Aisle 1	Location 29
14	Aisle 13	Location 27
Order 3	number of articles 23
0	Aisle 12	Location 39
1	Aisle 0	Location 42
2	Aisle 11	Location 12
3	Aisle 0	Location 0
4	Aisle 7	Location 5
5	Aisle 0	Location 29
6	Aisle 12	Location 27
7	Aisle 0	Location 28
8	Aisle 17	Location 35
9	Aisle 1	Location 6
10	Aisle 9	Location 29
11	Aisle 1	Location 30
12	Aisle 1	Location 23
13	Aisle 0	Location 43
14	Aisle 0	Location 32
15	Aisle 8	Location 25
16	Aisle 0	Location 9
17	Aisle 1	Location 11
18	Aisle 16	Location 27
19	Aisle 10	Location 29
20	Aisle 1	Location 12
21	Aisle 14	Location 2
22	Aisle 1	Location 42
Order 4	number of articles 21
0	Aisle 0	Location 25
1	Aisle 7	Location 4
2	Aisle 0	Location 32
3	Aisle 0	Location 11
4	Aisle 17	Location 24
5	Aisle 10	Location 38
6	Aisle 0	Location 42
7	Aisle 0	Location 31
8	Aisle 0	Location 26
9	Aisle 0	Location 36
10	Aisle 10	Location 15
11	Aisle 17	Location 8
12	Aisle 0	Location 43
13	Aisle 18	Location 28
14	Aisle 19	Location 37
15	Aisle 0	Location 38
16	Aisle 6	Location 35
17	Aisle 16	Location 35
18	Aisle 1	Location 41
19	Aisle 17	Location 42
20	Aisle 1	Location 30
Order 5	number of articles 23
0	Aisle 19	Location 17
1	Aisle 16	Location 18
2	Aisle 1	Location 28
3	Aisle 13	Location 26
4	Aisle 8	Location 24
5	Aisle 12	Location 15
6	Aisle 10	Location 0
7	Aisle 1	Location 17
8	Aisle 1	Location 34
9	Aisle 19	Location 44
10	Aisle 0	Location 19
11	Aisle 1	Location 26
12	Aisle 9	Location 41
13	Aisle 1	Location 36
14	Aisle 1	Location 40
15	Aisle 1	Location 35
16	Aisle 8	Location 15
17	Aisle 9	Location 1
18	Aisle 6	Location 15
19	Aisle 13	Location 36
20	Aisle 0	Location 38
21	Aisle 1	Location 16
22	Aisle 0	Location 30
Order 6	number of articles 5
0	Aisle 0	Location 42
1	Aisle 17	Location 32
2	Aisle 1	Location 32
3	Aisle 0	Location 22
4	Aisle 14	Location 27
Order 7	number of articles 24
0	Aisle 17	Location 38
1	Aisle 10	Location 25
2	Aisle 1	Location 4
3	Aisle 19	Location 21
4	Aisle 0	Location 27
5	Aisle 15	Location 19
6	Aisle 1	Location 35
7	Aisle 14	Location 30
8	Aisle 17	Location 8
9	Aisle 0	Location 42
10	Aisle 1	Location 10
11	Aisle 15	Location 24
12	Aisle 1	Location 21
13	Aisle 19	Location 5
14	Aisle 11	Location 39
15	Aisle 17	Location 33
16	Aisle 1	Location 43
17	Aisle 0	Location 20
18	Aisle 14	Location 5
19	Aisle 13	Location 2
20	Aisle 0	Location 0
21	Aisle 16	Location 43
22	Aisle 12	Location 22
23	Aisle 1	Location 6
Order 8	number of articles 9
0	Aisle 0	Location 41
1	Aisle 0	Location 42
2	Aisle 0	Location 4
3	Aisle 1	Location 10
4	Aisle 1	Location 30
5	Aisle 19	Location 36
6	Aisle 7	Location 5
7	Aisle 0	Location 18
8	Aisle 1	Location 21
Order 9	number of articles 10
0	Aisle 9	Location 23
1	Aisle 18	Location 25
2	Aisle 1	Location 44
3	Aisle 1	Location 8
4	Aisle 13	Location 35
5	Aisle 19	Location 4
6	Aisle 11	Location 16
7	Aisle 1	Location 0
8	Aisle 1	Location 29
9	Aisle 0	Location 0
Order 10	number of articles 19
0	Aisle 0	Location 26
1	Aisle 8	Location 3
2	Aisle 0	Location 29
3	Aisle 11	Location 32
4	Aisle 1	Location 4
5	Aisle 7	Location 23
6	Aisle 10	Location 34
7	Aisle 0	Location 42
8	Aisle 0	Location 12
9	Aisle 10	Location 40
10	Aisle 14	Location 12
11	Aisle 1	Location 1
12	Aisle 10	Location 9
13	Aisle 15	Location 34
14	Aisle 19	Location 22
15	Aisle 15	Location 11
16	Aisle 0	Location 16
17	Aisle 13	Location 0
18	Aisle 1	Location 9
Order 11	number of articles 23
0	Aisle 7	Location 4
1	Aisle 9	Location 11
2	Aisle 14	Location 3
3	Aisle 18	Location 40
4	Aisle 1	Location 26
5	Aisle 1	Location 2
6	Aisle 1	Location 13
7	Aisle 7	Location 11
8	Aisle 1	Location 30
9	Aisle 8	Location 20
10	Aisle 1	Location 40
11	Aisle 8	Location 36
12	Aisle 0	Location 5
13	Aisle 10	Location 41
14	Aisle 0	Location 3
15	Aisle 0	Location 44
16	Aisle 0	Location 19
17	Aisle 0	Location 42
18	Aisle 1	Location 43
19	Aisle 7	Location 30
20	Aisle 1	Location 33
21	Aisle 0	Location 10
22	Aisle 8	Location 44
Order 12	number of articles 14
0	Aisle 1	Location 38
1	Aisle 19	Location 44
2	Aisle 12	Location 29
3	Aisle 13	Location 10
4	Aisle 19	Location 32
5	Aisle 19	Location 33
6	Aisle 0	Location 29
7	Aisle 0	Location 20
8	Aisle 7	Location 9
9	Aisle 13	Location 41
10	Aisle 12	Location 14
11	Aisle 1	Location 0
12	Aisle 1	Location 28
13	Aisle 0	Location 18
Order 13	number of articles 5
0	Aisle 13	Location 27
1	Aisle 0	Location 2
2	Aisle 1	Location 28
3	Aisle 14	Location 13
4	Aisle 0	Location 18
Order 14	number of articles 13
0	Aisle 0	Location 23
1	Aisle 1	Location 5
2	Aisle 19	Location 7
3	Aisle 9	Location 37
4	Aisle 0	Location 7
5	Aisle 14	Location 11
6	Aisle 6	Location 22
7	Aisle 9	Location 13
8	Aisle 1	Location 31
9	Aisle 0	Location 9
10	Aisle 13	Location 27
11	Aisle 13	Location 38
12	Aisle 14	Location 23
Order 15	number of articles 20
0	Aisle 1	Location 17
1	Aisle 17	Location 19
2	Aisle 0	Location 5
3	Aisle 13	Location 8
4	Aisle 0	Location 43
5	Aisle 1	Location 16
6	Aisle 1	Location 26
7	Aisle 0	Location 14
8	Aisle 11	Location 5
9	Aisle 6	Location 1
10	Aisle 1	Location 36
11	Aisle 1	Location 24
12	Aisle 11	Location 37
13	Aisle 19	Location 8
14	Aisle 0	Location 27
15	Aisle 19	Location 28
16	Aisle 6	Location 5
17	Aisle 0	Location 44
18	Aisle 0	Location 37
19	Aisle 16	Location 1
Order 16	number of articles 17
0	Aisle 1	Location 44
1	Aisle 0	Location 39
2	Aisle 17	Location 38
3	Aisle 0	Location 38
4	Aisle 1	Location 13
5	Aisle 1	Location 19
6	Aisle 1	Location 39
7	Aisle 0	Location 23
8	Aisle 1	Location 33
9	Aisle 6	Location 7
10	Aisle 9	Location 21
11	Aisle 1	Location 38
12	Aisle 6	Location 5
13	Aisle 19	Location 11
14	Aisle 15	Location 23
15	Aisle 0	Location 35
16	Aisle 1	Location 20
Order 17	number of articles 14
0	Aisle 1	Location 12
1	Aisle 0	Location 40
2	Aisle 0	Location 37
3	Aisle 0	Location 2
4	Aisle 1	Location 16
5	Aisle 0	Location 4
6	Aisle 12	Location 38
7	Aisle 16	Location 22
8	Aisle 1	Location 7
9	Aisle 13	Location 41
10	Aisle 0	Location 38
11	Aisle 1	Location 26
12	Aisle 0	Location 8
13	Aisle 12	Location 13
Order 18	number of articles 19
0	Aisle 1	Location 33
1	Aisle 13	Location 0
2	Aisle 6	Location 17
3	Aisle 1	Location 16
4	Aisle 1	Location 0
5	Aisle 1	Location 22
6	Aisle 0	Location 25
7	Aisle 0	Location 39
8	Aisle 0	Location 42
9	Aisle 6	Location 33
10	Aisle 0	Location 4
11	Aisle 11	Location 31
12	Aisle 7	Location 1
13	Aisle 15	Location 0
14	Aisle 14	Location 31
15	Aisle 1	Location 37
16	Aisle 0	Location 15
17	Aisle 1	Location 2
18	Aisle 0	Location 23
