Order 0	number of articles 22
0	Aisle 17	Location 26
1	Aisle 0	Location 6
2	Aisle 14	Location 22
3	Aisle 0	Location 25
4	Aisle 0	Location 41
5	Aisle 0	Location 14
6	Aisle 14	Location 38
7	Aisle 1	Location 29
8	Aisle 16	Location 38
9	Aisle 7	Location 31
10	Aisle 1	Location 34
11	Aisle 18	Location 7
12	Aisle 13	Location 24
13	Aisle 9	Location 35
14	Aisle 6	Location 36
15	Aisle 16	Location 21
16	Aisle 0	Location 8
17	Aisle 0	Location 33
18	Aisle 17	Location 0
19	Aisle 15	Location 23
20	Aisle 16	Location 19
21	Aisle 9	Location 40
Order 1	number of articles 12
0	Aisle 0	Location 7
1	Aisle 0	Location 0
2	Aisle 0	Location 27
3	Aisle 1	Location 0
4	Aisle 0	Location 37
5	Aisle 9	Location 17
6	Aisle 0	Location 4
7	Aisle 0	Location 41
8	Aisle 14	Location 31
9	Aisle 16	Location 15
10	Aisle 1	Location 14
11	Aisle 11	Location 8
Order 2	number of articles 9
0	Aisle 7	Location 30
1	Aisle 6	Location 19
2	Aisle 0	Location 41
3	Aisle 0	Location 20
4	Aisle 15	Location 26
5	Aisle 15	Location 14
6	Aisle 0	Location 35
7	Aisle 13	Location 40
8	Aisle 0	Location 30
Order 3	number of articles 15
0	Aisle 1	Location 5
1	Aisle 0	Location 36
2	Aisle 0	Location 16
3	Aisle 0	Location 21
4	Aisle 0	Location 44
5	Aisle 19	Location 38
6	Aisle 1	Location 33
7	Aisle 19	Location 44
8	Aisle 11	Location 13
9	Aisle 12	Location 38
10	Aisle 1	Location 24
11	Aisle 0	Location 20
12	Aisle 11	Location 4
13	Aisle 1	Location 37
14	Aisle 0	Location 7
Order 4	number of articles 8
0	Aisle 0	Location 12
1	Aisle 0	Location 19
2	Aisle 1	Location 14
3	Aisle 0	Location 16
4	Aisle 6	Location 23
5	Aisle 1	Location 28
6	Aisle 12	Location 24
7	Aisle 1	Location 21
Order 5	number of articles 22
0	Aisle 1	Location 12
1	Aisle 7	Location 37
2	Aisle 8	Location 24
3	Aisle 0	Location 0
4	Aisle 9	Location 34
5	Aisle 15	Location 23
6	Aisle 1	Location 34
7	Aisle 6	Location 19
8	Aisle 1	Location 11
9	Aisle 1	Location 35
10	Aisle 19	Location 12
11	Aisle 17	Location 38
12	Aisle 10	Location 12
13	Aisle 1	Location 43
14	Aisle 0	Location 9
15	Aisle 8	Location 35
16	Aisle 0	Location 44
17	Aisle 1	Location 7
18	Aisle 18	Location 0
19	Aisle 0	Location 41
20	Aisle 0	Location 29
21	Aisle 1	Location 26
Order 6	number of articles 22
0	Aisle 1	Location 35
1	Aisle 0	Location 39
2	Aisle 7	Location 25
3	Aisle 0	Location 10
4	Aisle 18	Location 2
5	Aisle 1	Location 30
6	Aisle 14	Location 18
7	Aisle 9	Location 10
8	Aisle 15	Location 16
9	Aisle 7	Location 38
10	Aisle 0	Location 35
11	Aisle 14	Location 10
12	Aisle 0	Location 18
13	Aisle 1	Location 44
14	Aisle 1	Location 12
15	Aisle 18	Location 9
16	Aisle 1	Location 37
17	Aisle 13	Location 22
18	Aisle 10	Location 22
19	Aisle 17	Location 26
20	Aisle 0	Location 40
21	Aisle 1	Location 8
Order 7	number of articles 23
0	Aisle 7	Location 4
1	Aisle 19	Location 43
2	Aisle 1	Location 40
3	Aisle 7	Location 16
4	Aisle 13	Location 7
5	Aisle 1	Location 22
6	Aisle 1	Location 5
7	Aisle 12	Location 7
8	Aisle 19	Location 41
9	Aisle 9	Location 21
10	Aisle 1	Location 31
11	Aisle 13	Location 25
12	Aisle 8	Location 18
13	Aisle 1	Location 34
14	Aisle 18	Location 24
15	Aisle 1	Location 1
16	Aisle 1	Location 37
17	Aisle 7	Location 2
18	Aisle 6	Location 1
19	Aisle 1	Location 4
20	Aisle 7	Location 24
21	Aisle 7	Location 30
22	Aisle 18	Location 4
Order 8	number of articles 22
