Order 0	number of articles 22
0	Aisle 16	Location 35
1	Aisle 11	Location 20
2	Aisle 8	Location 17
3	Aisle 3	Location 6
4	Aisle 16	Location 27
5	Aisle 10	Location 8
6	Aisle 17	Location 38
7	Aisle 15	Location 27
8	Aisle 12	Location 10
9	Aisle 16	Location 13
10	Aisle 9	Location 6
11	Aisle 6	Location 14
12	Aisle 5	Location 8
13	Aisle 11	Location 25
14	Aisle 9	Location 30
15	Aisle 14	Location 43
16	Aisle 18	Location 21
17	Aisle 15	Location 0
18	Aisle 14	Location 18
19	Aisle 2	Location 4
20	Aisle 3	Location 34
21	Aisle 17	Location 36
Order 1	number of articles 17
0	Aisle 0	Location 37
1	Aisle 13	Location 40
2	Aisle 8	Location 11
3	Aisle 7	Location 23
4	Aisle 19	Location 8
5	Aisle 8	Location 21
6	Aisle 8	Location 43
7	Aisle 15	Location 25
8	Aisle 4	Location 15
9	Aisle 14	Location 21
10	Aisle 14	Location 16
11	Aisle 1	Location 11
12	Aisle 5	Location 43
13	Aisle 14	Location 3
14	Aisle 19	Location 29
15	Aisle 2	Location 21
16	Aisle 4	Location 32
Order 2	number of articles 24
0	Aisle 2	Location 44
1	Aisle 16	Location 1
2	Aisle 10	Location 4
3	Aisle 2	Location 22
4	Aisle 1	Location 40
5	Aisle 4	Location 20
6	Aisle 18	Location 44
7	Aisle 19	Location 20
8	Aisle 8	Location 39
9	Aisle 6	Location 21
10	Aisle 6	Location 40
11	Aisle 16	Location 16
12	Aisle 5	Location 16
13	Aisle 19	Location 39
14	Aisle 5	Location 34
15	Aisle 1	Location 26
16	Aisle 18	Location 43
17	Aisle 18	Location 18
18	Aisle 5	Location 40
19	Aisle 14	Location 34
20	Aisle 2	Location 27
21	Aisle 16	Location 37
22	Aisle 19	Location 43
23	Aisle 8	Location 40
Order 3	number of articles 23
0	Aisle 5	Location 22
1	Aisle 2	Location 29
2	Aisle 1	Location 19
3	Aisle 7	Location 15
4	Aisle 8	Location 3
5	Aisle 16	Location 12
6	Aisle 18	Location 2
7	Aisle 2	Location 33
8	Aisle 11	Location 7
9	Aisle 16	Location 27
10	Aisle 16	Location 1
11	Aisle 9	Location 40
12	Aisle 12	Location 18
13	Aisle 17	Location 20
14	Aisle 17	Location 12
15	Aisle 9	Location 25
16	Aisle 15	Location 0
17	Aisle 3	Location 24
18	Aisle 0	Location 40
19	Aisle 9	Location 7
20	Aisle 8	Location 40
21	Aisle 13	Location 19
22	Aisle 16	Location 37
Order 4	number of articles 8
0	Aisle 8	Location 44
1	Aisle 5	Location 36
2	Aisle 15	Location 32
3	Aisle 5	Location 14
4	Aisle 5	Location 3
5	Aisle 13	Location 42
6	Aisle 7	Location 20
7	Aisle 16	Location 34
Order 5	number of articles 17
0	Aisle 7	Location 25
1	Aisle 4	Location 25
2	Aisle 9	Location 16
3	Aisle 19	Location 13
4	Aisle 12	Location 23
5	Aisle 1	Location 4
6	Aisle 11	Location 30
7	Aisle 13	Location 25
8	Aisle 15	Location 13
9	Aisle 16	Location 7
10	Aisle 0	Location 5
11	Aisle 10	Location 31
12	Aisle 15	Location 37
13	Aisle 17	Location 26
14	Aisle 8	Location 38
15	Aisle 11	Location 35
16	Aisle 10	Location 2
Order 6	number of articles 10
0	Aisle 18	Location 42
1	Aisle 13	Location 16
2	Aisle 5	Location 38
3	Aisle 19	Location 21
4	Aisle 15	Location 23
5	Aisle 1	Location 0
6	Aisle 10	Location 40
7	Aisle 1	Location 1
8	Aisle 17	Location 16
9	Aisle 19	Location 33
Order 7	number of articles 18
0	Aisle 19	Location 37
1	Aisle 19	Location 21
2	Aisle 9	Location 2
3	Aisle 0	Location 27
4	Aisle 7	Location 37
5	Aisle 16	Location 12
6	Aisle 17	Location 41
7	Aisle 12	Location 15
8	Aisle 11	Location 2
9	Aisle 9	Location 39
10	Aisle 1	Location 36
11	Aisle 14	Location 36
12	Aisle 2	Location 19
13	Aisle 1	Location 4
14	Aisle 2	Location 30
15	Aisle 2	Location 1
16	Aisle 2	Location 22
17	Aisle 13	Location 43
Order 8	number of articles 23
0	Aisle 12	Location 11
1	Aisle 16	Location 29
2	Aisle 0	Location 30
3	Aisle 3	Location 26
4	Aisle 4	Location 42
5	Aisle 10	Location 2
6	Aisle 10	Location 17
7	Aisle 4	Location 27
8	Aisle 1	Location 39
9	Aisle 6	Location 40
10	Aisle 10	Location 11
11	Aisle 6	Location 14
12	Aisle 8	Location 4
13	Aisle 9	Location 11
14	Aisle 17	Location 10
15	Aisle 9	Location 28
16	Aisle 16	Location 22
17	Aisle 3	Location 24
18	Aisle 5	Location 14
19	Aisle 17	Location 44
20	Aisle 13	Location 38
21	Aisle 1	Location 31
22	Aisle 13	Location 13
Order 9	number of articles 17
0	Aisle 15	Location 32
1	Aisle 15	Location 1
2	Aisle 15	Location 39
3	Aisle 13	Location 5
4	Aisle 4	Location 22
5	Aisle 4	Location 17
6	Aisle 7	Location 31
7	Aisle 16	Location 23
8	Aisle 19	Location 40
9	Aisle 13	Location 44
10	Aisle 14	Location 41
11	Aisle 3	Location 44
12	Aisle 3	Location 0
13	Aisle 18	Location 6
14	Aisle 17	Location 41
15	Aisle 1	Location 43
16	Aisle 10	Location 24
Order 10	number of articles 14
0	Aisle 5	Location 32
1	Aisle 2	Location 20
2	Aisle 18	Location 17
3	Aisle 5	Location 13
4	Aisle 14	Location 41
5	Aisle 7	Location 13
6	Aisle 12	Location 7
7	Aisle 4	Location 6
8	Aisle 7	Location 28
9	Aisle 15	Location 18
10	Aisle 0	Location 11
11	Aisle 3	Location 30
12	Aisle 18	Location 33
13	Aisle 4	Location 13
Order 11	number of articles 14
0	Aisle 1	Location 1
1	Aisle 0	Location 21
2	Aisle 14	Location 33
3	Aisle 2	Location 8
4	Aisle 3	Location 3
5	Aisle 14	Location 7
6	Aisle 18	Location 12
7	Aisle 19	Location 23
8	Aisle 11	Location 44
9	Aisle 2	Location 38
10	Aisle 11	Location 36
11	Aisle 10	Location 16
12	Aisle 18	Location 32
13	Aisle 6	Location 18
Order 12	number of articles 6
0	Aisle 13	Location 20
1	Aisle 12	Location 42
2	Aisle 6	Location 17
