Order 0	number of articles 6
0	Aisle 12	Location 29
1	Aisle 1	Location 0
2	Aisle 1	Location 26
3	Aisle 19	Location 34
4	Aisle 14	Location 18
5	Aisle 12	Location 17
Order 1	number of articles 16
0	Aisle 11	Location 24
1	Aisle 7	Location 38
2	Aisle 7	Location 40
3	Aisle 9	Location 23
4	Aisle 19	Location 36
5	Aisle 0	Location 0
6	Aisle 5	Location 17
7	Aisle 9	Location 1
8	Aisle 10	Location 15
9	Aisle 1	Location 25
10	Aisle 9	Location 16
11	Aisle 15	Location 9
12	Aisle 17	Location 37
13	Aisle 13	Location 18
14	Aisle 7	Location 9
15	Aisle 3	Location 4
Order 2	number of articles 22
0	Aisle 18	Location 1
1	Aisle 15	Location 9
2	Aisle 1	Location 7
3	Aisle 2	Location 20
4	Aisle 7	Location 15
5	Aisle 10	Location 15
6	Aisle 10	Location 21
7	Aisle 3	Location 28
8	Aisle 9	Location 0
9	Aisle 11	Location 43
10	Aisle 10	Location 35
11	Aisle 15	Location 30
12	Aisle 6	Location 25
13	Aisle 17	Location 12
14	Aisle 19	Location 31
15	Aisle 13	Location 35
16	Aisle 8	Location 22
17	Aisle 3	Location 17
18	Aisle 18	Location 30
19	Aisle 3	Location 30
20	Aisle 9	Location 19
21	Aisle 5	Location 21
Order 3	number of articles 10
0	Aisle 2	Location 31
1	Aisle 12	Location 26
2	Aisle 2	Location 43
3	Aisle 14	Location 28
4	Aisle 7	Location 13
5	Aisle 10	Location 17
6	Aisle 13	Location 21
7	Aisle 9	Location 8
8	Aisle 9	Location 28
9	Aisle 17	Location 36
Order 4	number of articles 16
0	Aisle 3	Location 7
1	Aisle 5	Location 26
2	Aisle 8	Location 9
3	Aisle 12	Location 24
4	Aisle 1	Location 5
5	Aisle 0	Location 13
6	Aisle 16	Location 31
7	Aisle 17	Location 11
8	Aisle 19	Location 19
9	Aisle 7	Location 44
10	Aisle 2	Location 41
11	Aisle 19	Location 33
12	Aisle 12	Location 27
13	Aisle 17	Location 22
14	Aisle 6	Location 31
15	Aisle 3	Location 27
Order 5	number of articles 8
0	Aisle 6	Location 28
1	Aisle 13	Location 35
2	Aisle 4	Location 5
3	Aisle 10	Location 34
4	Aisle 0	Location 32
5	Aisle 11	Location 42
6	Aisle 6	Location 34
7	Aisle 9	Location 2
Order 6	number of articles 16
0	Aisle 4	Location 11
1	Aisle 12	Location 3
2	Aisle 3	Location 12
3	Aisle 3	Location 8
4	Aisle 13	Location 14
5	Aisle 0	Location 14
6	Aisle 7	Location 17
7	Aisle 11	Location 29
8	Aisle 7	Location 21
9	Aisle 18	Location 14
10	Aisle 1	Location 0
11	Aisle 1	Location 34
12	Aisle 3	Location 1
13	Aisle 19	Location 43
14	Aisle 18	Location 0
15	Aisle 1	Location 15
Order 7	number of articles 15
0	Aisle 1	Location 27
1	Aisle 8	Location 32
2	Aisle 17	Location 33
3	Aisle 17	Location 19
4	Aisle 5	Location 11
5	Aisle 7	Location 19
6	Aisle 2	Location 20
7	Aisle 15	Location 19
8	Aisle 8	Location 30
9	Aisle 4	Location 10
10	Aisle 7	Location 40
11	Aisle 9	Location 13
12	Aisle 0	Location 29
13	Aisle 1	Location 19
14	Aisle 19	Location 1
Order 8	number of articles 10
0	Aisle 5	Location 2
1	Aisle 8	Location 43
2	Aisle 13	Location 26
3	Aisle 12	Location 40
4	Aisle 9	Location 21
5	Aisle 3	Location 14
6	Aisle 19	Location 11
7	Aisle 18	Location 13
8	Aisle 0	Location 41
9	Aisle 0	Location 43
Order 9	number of articles 10
0	Aisle 14	Location 44
1	Aisle 1	Location 38
2	Aisle 14	Location 31
3	Aisle 1	Location 24
4	Aisle 15	Location 43
5	Aisle 5	Location 23
6	Aisle 16	Location 11
7	Aisle 7	Location 18
8	Aisle 6	Location 16
9	Aisle 10	Location 9
Order 10	number of articles 22
0	Aisle 10	Location 32
1	Aisle 11	Location 30
2	Aisle 13	Location 35
3	Aisle 0	Location 24
4	Aisle 4	Location 27
5	Aisle 7	Location 25
6	Aisle 5	Location 30
7	Aisle 8	Location 34
8	Aisle 16	Location 31
9	Aisle 15	Location 1
10	Aisle 14	Location 9
11	Aisle 6	Location 20
12	Aisle 3	Location 27
13	Aisle 14	Location 7
14	Aisle 15	Location 7
15	Aisle 14	Location 27
16	Aisle 7	Location 18
17	Aisle 16	Location 5
18	Aisle 15	Location 28
19	Aisle 7	Location 37
20	Aisle 9	Location 27
21	Aisle 14	Location 42
Order 11	number of articles 11
0	Aisle 19	Location 13
1	Aisle 9	Location 30
2	Aisle 7	Location 19
3	Aisle 16	Location 29
4	Aisle 8	Location 43
5	Aisle 8	Location 4
6	Aisle 13	Location 4
7	Aisle 13	Location 7
8	Aisle 6	Location 29
9	Aisle 15	Location 15
10	Aisle 16	Location 13
Order 12	number of articles 12
0	Aisle 18	Location 19
1	Aisle 7	Location 43
2	Aisle 2	Location 15
3	Aisle 9	Location 27
4	Aisle 8	Location 5
5	Aisle 2	Location 42
6	Aisle 13	Location 17
7	Aisle 17	Location 42
8	Aisle 10	Location 44
9	Aisle 17	Location 16
10	Aisle 8	Location 6
11	Aisle 16	Location 14
Order 13	number of articles 17
0	Aisle 5	Location 11
1	Aisle 4	Location 21
2	Aisle 19	Location 24
3	Aisle 13	Location 7
4	Aisle 10	Location 6
5	Aisle 1	Location 44
6	Aisle 19	Location 23
7	Aisle 12	Location 2
8	Aisle 2	Location 34
9	Aisle 6	Location 8
10	Aisle 3	Location 5
11	Aisle 9	Location 39
12	Aisle 7	Location 20
13	Aisle 10	Location 8
14	Aisle 5	Location 10
15	Aisle 19	Location 15
