Order 0	number of articles 8
0	Aisle 8	Location 23
1	Aisle 15	Location 21
2	Aisle 16	Location 32
3	Aisle 10	Location 36
4	Aisle 5	Location 25
5	Aisle 1	Location 16
6	Aisle 14	Location 9
7	Aisle 19	Location 17
Order 1	number of articles 6
0	Aisle 3	Location 17
1	Aisle 8	Location 24
2	Aisle 0	Location 1
3	Aisle 10	Location 25
4	Aisle 9	Location 28
5	Aisle 12	Location 4
Order 2	number of articles 17
0	Aisle 1	Location 22
1	Aisle 7	Location 20
2	Aisle 17	Location 14
3	Aisle 14	Location 28
4	Aisle 19	Location 29
5	Aisle 4	Location 16
6	Aisle 17	Location 13
7	Aisle 4	Location 15
8	Aisle 13	Location 33
9	Aisle 19	Location 21
10	Aisle 13	Location 28
11	Aisle 18	Location 36
12	Aisle 5	Location 1
13	Aisle 5	Location 4
14	Aisle 11	Location 41
15	Aisle 19	Location 43
16	Aisle 7	Location 11
Order 3	number of articles 21
0	Aisle 5	Location 33
1	Aisle 6	Location 16
2	Aisle 15	Location 39
3	Aisle 5	Location 15
4	Aisle 5	Location 27
5	Aisle 2	Location 30
6	Aisle 14	Location 8
7	Aisle 13	Location 22
8	Aisle 10	Location 5
9	Aisle 11	Location 11
10	Aisle 7	Location 29
11	Aisle 2	Location 33
12	Aisle 16	Location 40
13	Aisle 7	Location 44
14	Aisle 10	Location 14
15	Aisle 13	Location 44
16	Aisle 18	Location 10
17	Aisle 15	Location 1
18	Aisle 14	Location 43
19	Aisle 5	Location 6
20	Aisle 14	Location 30
Order 4	number of articles 6
0	Aisle 8	Location 41
1	Aisle 9	Location 2
2	Aisle 19	Location 43
3	Aisle 10	Location 15
4	Aisle 5	Location 9
5	Aisle 6	Location 13
Order 5	number of articles 12
0	Aisle 13	Location 7
1	Aisle 0	Location 5
2	Aisle 19	Location 20
3	Aisle 15	Location 39
4	Aisle 7	Location 3
5	Aisle 15	Location 20
6	Aisle 17	Location 32
7	Aisle 18	Location 44
8	Aisle 19	Location 14
9	Aisle 7	Location 14
10	Aisle 11	Location 44
11	Aisle 8	Location 22
Order 6	number of articles 12
0	Aisle 12	Location 16
1	Aisle 16	Location 43
2	Aisle 16	Location 6
3	Aisle 16	Location 36
4	Aisle 1	Location 38
5	Aisle 6	Location 27
6	Aisle 12	Location 26
7	Aisle 16	Location 27
8	Aisle 4	Location 28
9	Aisle 10	Location 8
10	Aisle 0	Location 39
11	Aisle 15	Location 31
Order 7	number of articles 19
0	Aisle 16	Location 41
1	Aisle 6	Location 20
2	Aisle 8	Location 15
3	Aisle 12	Location 22
4	Aisle 9	Location 21
5	Aisle 0	Location 23
6	Aisle 0	Location 24
7	Aisle 11	Location 3
8	Aisle 1	Location 3
9	Aisle 11	Location 40
10	Aisle 1	Location 32
11	Aisle 6	Location 23
12	Aisle 6	Location 42
13	Aisle 13	Location 6
14	Aisle 19	Location 13
15	Aisle 0	Location 7
16	Aisle 3	Location 40
17	Aisle 6	Location 44
18	Aisle 4	Location 2
