Order 0	number of articles 14
0	Aisle 15	Location 11
1	Aisle 9	Location 40
2	Aisle 4	Location 11
3	Aisle 0	Location 11
4	Aisle 10	Location 12
5	Aisle 18	Location 14
6	Aisle 7	Location 13
7	Aisle 9	Location 9
8	Aisle 6	Location 26
9	Aisle 6	Location 22
10	Aisle 6	Location 11
11	Aisle 12	Location 24
12	Aisle 3	Location 7
13	Aisle 6	Location 2
Order 1	number of articles 24
0	Aisle 3	Location 4
1	Aisle 5	Location 7
2	Aisle 4	Location 19
3	Aisle 1	Location 38
4	Aisle 18	Location 37
5	Aisle 1	Location 29
6	Aisle 0	Location 17
7	Aisle 7	Location 25
8	Aisle 4	Location 4
9	Aisle 11	Location 7
10	Aisle 1	Location 1
11	Aisle 18	Location 5
12	Aisle 3	Location 31
13	Aisle 9	Location 11
14	Aisle 17	Location 31
15	Aisle 14	Location 1
16	Aisle 11	Location 29
17	Aisle 5	Location 1
18	Aisle 5	Location 9
19	Aisle 18	Location 3
20	Aisle 12	Location 3
21	Aisle 13	Location 7
22	Aisle 4	Location 23
23	Aisle 14	Location 5
Order 2	number of articles 23
0	Aisle 18	Location 32
1	Aisle 17	Location 14
2	Aisle 11	Location 36
3	Aisle 13	Location 3
4	Aisle 2	Location 10
5	Aisle 1	Location 28
6	Aisle 12	Location 37
7	Aisle 5	Location 43
8	Aisle 15	Location 5
9	Aisle 18	Location 16
10	Aisle 2	Location 11
11	Aisle 14	Location 29
12	Aisle 2	Location 6
13	Aisle 10	Location 13
14	Aisle 3	Location 9
15	Aisle 12	Location 16
16	Aisle 13	Location 28
17	Aisle 11	Location 4
18	Aisle 2	Location 18
19	Aisle 13	Location 11
20	Aisle 3	Location 43
21	Aisle 19	Location 43
22	Aisle 13	Location 14
Order 3	number of articles 15
0	Aisle 13	Location 25
1	Aisle 16	Location 24
2	Aisle 3	Location 41
3	Aisle 0	Location 44
4	Aisle 15	Location 42
5	Aisle 3	Location 14
6	Aisle 9	Location 15
7	Aisle 15	Location 2
8	Aisle 11	Location 38
9	Aisle 8	Location 15
10	Aisle 1	Location 10
11	Aisle 9	Location 10
12	Aisle 6	Location 40
13	Aisle 4	Location 3
14	Aisle 1	Location 43
Order 4	number of articles 6
0	Aisle 17	Location 14
1	Aisle 16	Location 3
2	Aisle 3	Location 26
3	Aisle 19	Location 30
4	Aisle 11	Location 16
5	Aisle 8	Location 6
Order 5	number of articles 14
0	Aisle 0	Location 16
1	Aisle 0	Location 32
2	Aisle 16	Location 37
3	Aisle 13	Location 44
4	Aisle 0	Location 26
5	Aisle 14	Location 11
6	Aisle 6	Location 24
7	Aisle 12	Location 24
