Order 0	number of articles 13
0	Aisle 15	Location 42
1	Aisle 5	Location 37
2	Aisle 3	Location 29
3	Aisle 19	Location 17
4	Aisle 2	Location 34
5	Aisle 15	Location 16
6	Aisle 17	Location 15
7	Aisle 9	Location 37
8	Aisle 8	Location 32
9	Aisle 7	Location 22
10	Aisle 6	Location 24
11	Aisle 9	Location 23
12	Aisle 3	Location 30
Order 1	number of articles 24
0	Aisle 16	Location 6
1	Aisle 18	Location 3
2	Aisle 15	Location 40
3	Aisle 15	Location 22
4	Aisle 2	Location 41
5	Aisle 14	Location 34
6	Aisle 7	Location 14
7	Aisle 19	Location 15
8	Aisle 18	Location 1
9	Aisle 13	Location 24
10	Aisle 15	Location 27
11	Aisle 10	Location 12
12	Aisle 14	Location 0
13	Aisle 4	Location 39
14	Aisle 8	Location 40
15	Aisle 10	Location 40
16	Aisle 15	Location 33
17	Aisle 4	Location 15
18	Aisle 17	Location 34
19	Aisle 9	Location 14
20	Aisle 4	Location 31
21	Aisle 5	Location 3
22	Aisle 10	Location 44
23	Aisle 16	Location 5
Order 2	number of articles 19
0	Aisle 13	Location 32
1	Aisle 16	Location 22
2	Aisle 0	Location 40
3	Aisle 13	Location 21
4	Aisle 1	Location 18
5	Aisle 3	Location 7
6	Aisle 8	Location 30
7	Aisle 10	Location 35
8	Aisle 2	Location 25
9	Aisle 3	Location 32
10	Aisle 4	Location 2
11	Aisle 7	Location 32
12	Aisle 6	Location 42
13	Aisle 13	Location 26
14	Aisle 16	Location 3
15	Aisle 0	Location 7
16	Aisle 10	Location 19
17	Aisle 5	Location 17
18	Aisle 19	Location 29
Order 3	number of articles 16
0	Aisle 11	Location 6
1	Aisle 6	Location 19
2	Aisle 14	Location 28
3	Aisle 12	Location 6
4	Aisle 13	Location 42
5	Aisle 1	Location 37
6	Aisle 14	Location 39
7	Aisle 2	Location 13
8	Aisle 10	Location 17
9	Aisle 4	Location 27
10	Aisle 15	Location 35
11	Aisle 3	Location 31
12	Aisle 5	Location 5
13	Aisle 5	Location 38
14	Aisle 18	Location 38
15	Aisle 1	Location 21
Order 4	number of articles 11
0	Aisle 2	Location 27
1	Aisle 15	Location 41
2	Aisle 13	Location 8
3	Aisle 13	Location 32
4	Aisle 10	Location 1
5	Aisle 6	Location 29
6	Aisle 18	Location 28
7	Aisle 0	Location 39
8	Aisle 19	Location 16
9	Aisle 10	Location 0
10	Aisle 6	Location 27
Order 5	number of articles 21
0	Aisle 1	Location 27
1	Aisle 2	Location 26
2	Aisle 14	Location 6
3	Aisle 18	Location 26
4	Aisle 1	Location 36
5	Aisle 14	Location 0
6	Aisle 8	Location 29
7	Aisle 3	Location 6
8	Aisle 1	Location 29
9	Aisle 12	Location 26
10	Aisle 13	Location 1
11	Aisle 6	Location 29
12	Aisle 1	Location 13
13	Aisle 14	Location 23
14	Aisle 0	Location 14
15	Aisle 2	Location 6
16	Aisle 4	Location 35
17	Aisle 7	Location 40
18	Aisle 12	Location 4
19	Aisle 4	Location 22
20	Aisle 17	Location 40
Order 6	number of articles 14
0	Aisle 16	Location 40
1	Aisle 2	Location 6
2	Aisle 12	Location 31
3	Aisle 17	Location 36
4	Aisle 6	Location 15
5	Aisle 7	Location 31
6	Aisle 18	Location 44
7	Aisle 15	Location 13
8	Aisle 4	Location 26
9	Aisle 12	Location 12
10	Aisle 9	Location 2
11	Aisle 13	Location 25
12	Aisle 9	Location 7
13	Aisle 15	Location 4
Order 7	number of articles 20
0	Aisle 10	Location 36
1	Aisle 13	Location 33
2	Aisle 9	Location 36
3	Aisle 15	Location 4
4	Aisle 12	Location 23
5	Aisle 19	Location 38
6	Aisle 15	Location 6
7	Aisle 15	Location 12
8	Aisle 3	Location 4
9	Aisle 10	Location 13
10	Aisle 0	Location 6
11	Aisle 17	Location 25
12	Aisle 5	Location 7
13	Aisle 15	Location 37
14	Aisle 8	Location 22
15	Aisle 1	Location 6
16	Aisle 7	Location 44
17	Aisle 18	Location 44
18	Aisle 19	Location 32
19	Aisle 8	Location 9
Order 8	number of articles 21
0	Aisle 17	Location 40
1	Aisle 14	Location 38
2	Aisle 11	Location 26
3	Aisle 12	Location 11
4	Aisle 5	Location 2
5	Aisle 5	Location 36
6	Aisle 18	Location 44
7	Aisle 17	Location 19
8	Aisle 13	Location 39
9	Aisle 10	Location 33
10	Aisle 6	Location 26
11	Aisle 11	Location 34
12	Aisle 1	Location 32
13	Aisle 11	Location 15
14	Aisle 18	Location 28
15	Aisle 8	Location 44
16	Aisle 12	Location 33
17	Aisle 19	Location 34
18	Aisle 6	Location 36
19	Aisle 15	Location 38
20	Aisle 14	Location 13
Order 9	number of articles 16
0	Aisle 10	Location 28
1	Aisle 15	Location 23
2	Aisle 14	Location 39
3	Aisle 0	Location 39
4	Aisle 3	Location 44
5	Aisle 10	Location 42
6	Aisle 13	Location 12
7	Aisle 5	Location 2
8	Aisle 2	Location 44
9	Aisle 0	Location 34
10	Aisle 1	Location 38
11	Aisle 13	Location 32
12	Aisle 9	Location 41
13	Aisle 11	Location 18
14	Aisle 18	Location 11
15	Aisle 8	Location 37
Order 10	number of articles 16
0	Aisle 19	Location 10
1	Aisle 10	Location 13
2	Aisle 18	Location 23
3	Aisle 7	Location 6
4	Aisle 1	Location 15
5	Aisle 1	Location 3
6	Aisle 3	Location 3
7	Aisle 3	Location 43
8	Aisle 14	Location 4
9	Aisle 14	Location 16
10	Aisle 14	Location 21
11	Aisle 8	Location 36
12	Aisle 13	Location 25
13	Aisle 4	Location 30
14	Aisle 8	Location 22
15	Aisle 3	Location 12
Order 11	number of articles 24
0	Aisle 7	Location 13
1	Aisle 9	Location 31
2	Aisle 3	Location 40
3	Aisle 7	Location 5
4	Aisle 12	Location 17
5	Aisle 7	Location 4
6	Aisle 4	Location 36
7	Aisle 13	Location 0
8	Aisle 18	Location 20
9	Aisle 7	Location 3
10	Aisle 13	Location 10
11	Aisle 18	Location 42
12	Aisle 18	Location 21
13	Aisle 14	Location 16
14	Aisle 16	Location 7
15	Aisle 15	Location 19
16	Aisle 9	Location 28
17	Aisle 14	Location 5
18	Aisle 4	Location 43
19	Aisle 15	Location 26
20	Aisle 12	Location 38
21	Aisle 17	Location 44
22	Aisle 12	Location 11
23	Aisle 13	Location 38
Order 12	number of articles 11
0	Aisle 16	Location 33
1	Aisle 9	Location 30
2	Aisle 2	Location 23
3	Aisle 3	Location 16
4	Aisle 15	Location 0
5	Aisle 12	Location 35
6	Aisle 18	Location 6
7	Aisle 3	Location 39
8	Aisle 8	Location 34
9	Aisle 10	Location 28
10	Aisle 3	Location 28
Order 13	number of articles 12
0	Aisle 0	Location 30
1	Aisle 11	Location 0
2	Aisle 6	Location 28
3	Aisle 15	Location 35
4	Aisle 6	Location 21
5	Aisle 14	Location 11
6	Aisle 14	Location 5
7	Aisle 17	Location 27
8	Aisle 16	Location 12
9	Aisle 7	Location 13
10	Aisle 4	Location 41
11	Aisle 19	Location 27
Order 14	number of articles 9
0	Aisle 13	Location 23
1	Aisle 2	Location 25
2	Aisle 0	Location 30
3	Aisle 10	Location 20
4	Aisle 16	Location 43
5	Aisle 12	Location 16
6	Aisle 17	Location 20
7	Aisle 11	Location 27
8	Aisle 8	Location 33
Order 15	number of articles 10
0	Aisle 7	Location 13
1	Aisle 3	Location 12
2	Aisle 19	Location 2
3	Aisle 11	Location 10
4	Aisle 12	Location 8
5	Aisle 13	Location 2
6	Aisle 2	Location 11
7	Aisle 7	Location 43
8	Aisle 17	Location 28
9	Aisle 6	Location 8
Order 16	number of articles 9
0	Aisle 2	Location 31
1	Aisle 10	Location 8
2	Aisle 15	Location 42
3	Aisle 4	Location 1
4	Aisle 0	Location 22
5	Aisle 2	Location 17
6	Aisle 9	Location 32
7	Aisle 14	Location 32
8	Aisle 11	Location 39
Order 17	number of articles 15
0	Aisle 2	Location 19
1	Aisle 9	Location 33
2	Aisle 13	Location 14
3	Aisle 3	Location 37
4	Aisle 17	Location 39
5	Aisle 5	Location 40
6	Aisle 5	Location 18
7	Aisle 7	Location 8
8	Aisle 6	Location 31
9	Aisle 1	Location 4
10	Aisle 18	Location 19
11	Aisle 15	Location 18
12	Aisle 5	Location 37
13	Aisle 5	Location 15
14	Aisle 3	Location 30
Order 18	number of articles 5
0	Aisle 2	Location 28
1	Aisle 8	Location 32
2	Aisle 6	Location 15
3	Aisle 18	Location 4
4	Aisle 11	Location 24
Order 19	number of articles 5
0	Aisle 7	Location 44
1	Aisle 5	Location 3
2	Aisle 10	Location 4
3	Aisle 2	Location 33
4	Aisle 13	Location 1
