Order 0	number of articles 14
0	Aisle 8	Location 7
1	Aisle 11	Location 37
2	Aisle 18	Location 10
3	Aisle 8	Location 22
4	Aisle 16	Location 29
5	Aisle 12	Location 17
6	Aisle 12	Location 26
7	Aisle 9	Location 15
8	Aisle 10	Location 4
9	Aisle 6	Location 1
10	Aisle 4	Location 23
11	Aisle 17	Location 9
12	Aisle 11	Location 14
13	Aisle 0	Location 19
Order 1	number of articles 20
0	Aisle 19	Location 38
1	Aisle 4	Location 12
2	Aisle 18	Location 11
3	Aisle 15	Location 13
4	Aisle 19	Location 14
5	Aisle 2	Location 16
6	Aisle 6	Location 21
7	Aisle 10	Location 31
8	Aisle 2	Location 31
9	Aisle 17	Location 6
10	Aisle 13	Location 3
11	Aisle 10	Location 28
12	Aisle 3	Location 6
13	Aisle 14	Location 2
14	Aisle 19	Location 40
15	Aisle 11	Location 42
16	Aisle 4	Location 36
17	Aisle 16	Location 36
18	Aisle 8	Location 36
19	Aisle 3	Location 3
Order 2	number of articles 16
0	Aisle 17	Location 43
1	Aisle 16	Location 10
2	Aisle 7	Location 6
3	Aisle 0	Location 32
4	Aisle 0	Location 22
5	Aisle 0	Location 3
6	Aisle 15	Location 4
7	Aisle 17	Location 27
8	Aisle 11	Location 17
9	Aisle 5	Location 2
10	Aisle 10	Location 12
11	Aisle 5	Location 30
12	Aisle 13	Location 23
13	Aisle 9	Location 40
14	Aisle 7	Location 20
15	Aisle 16	Location 28
Order 3	number of articles 6
0	Aisle 2	Location 0
1	Aisle 1	Location 41
2	Aisle 9	Location 20
3	Aisle 19	Location 25
4	Aisle 8	Location 8
5	Aisle 5	Location 32
Order 4	number of articles 12
0	Aisle 11	Location 1
1	Aisle 14	Location 44
2	Aisle 17	Location 30
3	Aisle 15	Location 23
4	Aisle 10	Location 26
5	Aisle 7	Location 31
6	Aisle 1	Location 19
7	Aisle 15	Location 33
8	Aisle 9	Location 20
9	Aisle 3	Location 2
10	Aisle 1	Location 5
11	Aisle 15	Location 24
Order 5	number of articles 5
0	Aisle 4	Location 5
1	Aisle 0	Location 22
2	Aisle 18	Location 27
3	Aisle 15	Location 33
4	Aisle 18	Location 17
Order 6	number of articles 9
0	Aisle 1	Location 18
1	Aisle 8	Location 6
2	Aisle 10	Location 28
3	Aisle 0	Location 28
4	Aisle 10	Location 35
5	Aisle 3	Location 12
6	Aisle 8	Location 22
7	Aisle 10	Location 31
8	Aisle 11	Location 21
Order 7	number of articles 19
0	Aisle 4	Location 35
1	Aisle 12	Location 1
2	Aisle 12	Location 42
3	Aisle 18	Location 8
4	Aisle 17	Location 13
5	Aisle 16	Location 20
6	Aisle 19	Location 22
7	Aisle 17	Location 34
8	Aisle 0	Location 29
9	Aisle 9	Location 36
10	Aisle 4	Location 25
11	Aisle 8	Location 6
12	Aisle 15	Location 4
13	Aisle 10	Location 23
14	Aisle 19	Location 17
15	Aisle 4	Location 27
16	Aisle 10	Location 35
17	Aisle 2	Location 44
18	Aisle 3	Location 10
Order 8	number of articles 8
0	Aisle 2	Location 29
1	Aisle 8	Location 31
2	Aisle 17	Location 13
3	Aisle 4	Location 2
4	Aisle 16	Location 21
5	Aisle 15	Location 14
6	Aisle 9	Location 29
7	Aisle 9	Location 4
Order 9	number of articles 18
0	Aisle 11	Location 38
1	Aisle 16	Location 10
2	Aisle 11	Location 30
3	Aisle 19	Location 42
4	Aisle 0	Location 11
5	Aisle 18	Location 31
6	Aisle 16	Location 20
7	Aisle 8	Location 28
8	Aisle 5	Location 41
9	Aisle 8	Location 35
10	Aisle 7	Location 12
11	Aisle 11	Location 36
12	Aisle 0	Location 23
13	Aisle 11	Location 12
14	Aisle 18	Location 36
15	Aisle 10	Location 25
16	Aisle 2	Location 12
17	Aisle 7	Location 37
Order 10	number of articles 15
0	Aisle 8	Location 3
1	Aisle 8	Location 43
2	Aisle 10	Location 7
3	Aisle 19	Location 33
4	Aisle 15	Location 43
5	Aisle 16	Location 28
6	Aisle 14	Location 15
7	Aisle 16	Location 2
8	Aisle 14	Location 26
9	Aisle 2	Location 10
10	Aisle 8	Location 20
11	Aisle 18	Location 17
12	Aisle 0	Location 9
13	Aisle 16	Location 19
14	Aisle 7	Location 13
Order 11	number of articles 18
0	Aisle 6	Location 2
1	Aisle 19	Location 31
2	Aisle 1	Location 15
3	Aisle 13	Location 37
4	Aisle 7	Location 31
5	Aisle 14	Location 20
6	Aisle 17	Location 44
7	Aisle 7	Location 15
8	Aisle 9	Location 34
9	Aisle 9	Location 35
10	Aisle 5	Location 14
11	Aisle 13	Location 19
12	Aisle 10	Location 31
13	Aisle 1	Location 4
14	Aisle 4	Location 37
15	Aisle 13	Location 40
16	Aisle 5	Location 24
