Order 0	number of articles 11
0	Aisle 3	Location 8
1	Aisle 16	Location 24
2	Aisle 2	Location 31
3	Aisle 16	Location 1
4	Aisle 13	Location 0
5	Aisle 13	Location 14
6	Aisle 0	Location 16
7	Aisle 14	Location 16
8	Aisle 3	Location 11
9	Aisle 19	Location 20
10	Aisle 3	Location 29
Order 1	number of articles 12
0	Aisle 3	Location 37
1	Aisle 7	Location 15
2	Aisle 1	Location 28
3	Aisle 2	Location 34
4	Aisle 17	Location 10
5	Aisle 6	Location 40
6	Aisle 6	Location 22
7	Aisle 14	Location 3
8	Aisle 17	Location 15
9	Aisle 12	Location 17
10	Aisle 11	Location 0
11	Aisle 19	Location 34
Order 2	number of articles 11
0	Aisle 3	Location 41
1	Aisle 6	Location 22
2	Aisle 13	Location 10
3	Aisle 19	Location 18
4	Aisle 4	Location 40
5	Aisle 7	Location 1
6	Aisle 19	Location 31
7	Aisle 2	Location 27
8	Aisle 11	Location 7
9	Aisle 18	Location 7
10	Aisle 9	Location 10
Order 3	number of articles 11
0	Aisle 4	Location 28
1	Aisle 8	Location 15
2	Aisle 19	Location 27
3	Aisle 12	Location 9
4	Aisle 13	Location 21
5	Aisle 13	Location 1
6	Aisle 10	Location 15
7	Aisle 0	Location 9
8	Aisle 11	Location 26
9	Aisle 13	Location 34
10	Aisle 4	Location 20
Order 4	number of articles 7
0	Aisle 12	Location 1
1	Aisle 5	Location 18
2	Aisle 14	Location 29
3	Aisle 8	Location 42
4	Aisle 8	Location 0
5	Aisle 3	Location 20
6	Aisle 12	Location 26
Order 5	number of articles 14
0	Aisle 9	Location 3
1	Aisle 3	Location 29
2	Aisle 4	Location 28
3	Aisle 17	Location 40
4	Aisle 6	Location 7
5	Aisle 16	Location 41
6	Aisle 9	Location 34
7	Aisle 11	Location 26
8	Aisle 7	Location 7
9	Aisle 4	Location 10
10	Aisle 10	Location 28
11	Aisle 4	Location 41
12	Aisle 16	Location 0
13	Aisle 7	Location 9
Order 6	number of articles 11
0	Aisle 12	Location 14
1	Aisle 12	Location 19
2	Aisle 17	Location 5
3	Aisle 15	Location 11
4	Aisle 4	Location 8
5	Aisle 13	Location 43
6	Aisle 9	Location 13
7	Aisle 2	Location 24
8	Aisle 18	Location 1
9	Aisle 6	Location 5
10	Aisle 5	Location 5
Order 7	number of articles 19
0	Aisle 2	Location 29
1	Aisle 16	Location 12
2	Aisle 2	Location 40
3	Aisle 2	Location 42
4	Aisle 12	Location 2
5	Aisle 7	Location 18
6	Aisle 2	Location 22
7	Aisle 11	Location 19
8	Aisle 9	Location 18
9	Aisle 7	Location 42
10	Aisle 6	Location 4
11	Aisle 5	Location 16
12	Aisle 1	Location 11
13	Aisle 3	Location 14
14	Aisle 16	Location 4
15	Aisle 6	Location 33
16	Aisle 1	Location 9
17	Aisle 5	Location 35
18	Aisle 8	Location 9
Order 8	number of articles 9
0	Aisle 8	Location 40
1	Aisle 18	Location 28
2	Aisle 8	Location 36
