Order 0	number of articles 24
0	Aisle 10	Location 25
1	Aisle 10	Location 18
2	Aisle 18	Location 42
3	Aisle 8	Location 34
4	Aisle 6	Location 0
5	Aisle 2	Location 9
6	Aisle 16	Location 41
7	Aisle 6	Location 20
8	Aisle 10	Location 40
9	Aisle 5	Location 3
10	Aisle 12	Location 21
11	Aisle 15	Location 13
12	Aisle 13	Location 25
13	Aisle 19	Location 20
14	Aisle 1	Location 43
15	Aisle 11	Location 18
16	Aisle 2	Location 38
17	Aisle 7	Location 15
18	Aisle 13	Location 20
19	Aisle 18	Location 29
20	Aisle 15	Location 2
21	Aisle 8	Location 28
22	Aisle 15	Location 16
23	Aisle 14	Location 37
Order 1	number of articles 10
0	Aisle 5	Location 32
1	Aisle 16	Location 23
2	Aisle 13	Location 34
3	Aisle 12	Location 40
4	Aisle 2	Location 17
5	Aisle 0	Location 15
6	Aisle 13	Location 15
7	Aisle 9	Location 27
8	Aisle 10	Location 17
9	Aisle 3	Location 13
Order 2	number of articles 23
0	Aisle 5	Location 15
1	Aisle 5	Location 42
2	Aisle 15	Location 3
3	Aisle 0	Location 39
4	Aisle 5	Location 14
5	Aisle 6	Location 7
6	Aisle 19	Location 29
7	Aisle 9	Location 24
8	Aisle 4	Location 37
9	Aisle 15	Location 2
10	Aisle 0	Location 29
11	Aisle 4	Location 10
12	Aisle 13	Location 5
13	Aisle 15	Location 22
14	Aisle 5	Location 32
15	Aisle 19	Location 35
16	Aisle 0	Location 32
17	Aisle 0	Location 4
18	Aisle 17	Location 14
19	Aisle 12	Location 35
20	Aisle 9	Location 18
21	Aisle 16	Location 42
22	Aisle 14	Location 35
Order 3	number of articles 23
0	Aisle 2	Location 8
1	Aisle 13	Location 33
2	Aisle 6	Location 4
3	Aisle 8	Location 5
4	Aisle 3	Location 32
5	Aisle 10	Location 18
6	Aisle 1	Location 10
7	Aisle 8	Location 42
8	Aisle 4	Location 2
9	Aisle 1	Location 42
10	Aisle 18	Location 2
11	Aisle 8	Location 36
12	Aisle 1	Location 30
13	Aisle 19	Location 18
14	Aisle 10	Location 3
15	Aisle 3	Location 15
16	Aisle 11	Location 31
17	Aisle 15	Location 7
18	Aisle 4	Location 23
19	Aisle 10	Location 14
20	Aisle 1	Location 39
21	Aisle 6	Location 13
22	Aisle 6	Location 8
Order 4	number of articles 20
0	Aisle 18	Location 2
1	Aisle 18	Location 17
2	Aisle 6	Location 15
3	Aisle 6	Location 35
4	Aisle 17	Location 39
5	Aisle 8	Location 0
6	Aisle 13	Location 2
7	Aisle 7	Location 5
8	Aisle 15	Location 20
9	Aisle 11	Location 28
10	Aisle 17	Location 38
11	Aisle 13	Location 12
12	Aisle 16	Location 19
13	Aisle 0	Location 13
14	Aisle 5	Location 5
15	Aisle 2	Location 14
16	Aisle 6	Location 10
17	Aisle 11	Location 19
18	Aisle 3	Location 16
19	Aisle 9	Location 23
Order 5	number of articles 5
0	Aisle 9	Location 34
1	Aisle 13	Location 43
2	Aisle 4	Location 2
3	Aisle 7	Location 14
4	Aisle 2	Location 34
Order 6	number of articles 17
0	Aisle 9	Location 5
1	Aisle 12	Location 34
2	Aisle 6	Location 35
3	Aisle 11	Location 21
4	Aisle 7	Location 35
5	Aisle 8	Location 0
6	Aisle 15	Location 8
7	Aisle 15	Location 32
8	Aisle 9	Location 40
9	Aisle 8	Location 4
10	Aisle 15	Location 15
11	Aisle 11	Location 4
12	Aisle 5	Location 37
13	Aisle 7	Location 20
14	Aisle 14	Location 31
15	Aisle 6	Location 36
16	Aisle 4	Location 21
Order 7	number of articles 5
0	Aisle 9	Location 37
1	Aisle 3	Location 7
2	Aisle 9	Location 42
3	Aisle 10	Location 38
4	Aisle 9	Location 1
Order 8	number of articles 5
0	Aisle 5	Location 17
1	Aisle 8	Location 4
2	Aisle 14	Location 12
3	Aisle 12	Location 24
4	Aisle 14	Location 18
Order 9	number of articles 9
0	Aisle 1	Location 30
1	Aisle 7	Location 15
2	Aisle 14	Location 16
3	Aisle 16	Location 30
4	Aisle 5	Location 6
5	Aisle 13	Location 0
6	Aisle 3	Location 26
7	Aisle 10	Location 31
