Order 0	number of articles 24
0	Aisle 5	Location 12
1	Aisle 16	Location 22
2	Aisle 7	Location 19
3	Aisle 11	Location 39
4	Aisle 6	Location 2
5	Aisle 1	Location 27
6	Aisle 13	Location 3
7	Aisle 7	Location 18
8	Aisle 16	Location 2
9	Aisle 11	Location 4
10	Aisle 11	Location 26
11	Aisle 18	Location 37
12	Aisle 3	Location 10
13	Aisle 10	Location 7
14	Aisle 8	Location 30
15	Aisle 12	Location 13
16	Aisle 5	Location 9
17	Aisle 9	Location 17
18	Aisle 5	Location 16
19	Aisle 1	Location 16
20	Aisle 12	Location 24
21	Aisle 15	Location 22
22	Aisle 16	Location 38
23	Aisle 8	Location 20
Order 1	number of articles 8
0	Aisle 3	Location 40
1	Aisle 15	Location 22
2	Aisle 2	Location 25
3	Aisle 6	Location 32
4	Aisle 13	Location 44
5	Aisle 14	Location 29
6	Aisle 5	Location 8
7	Aisle 3	Location 31
Order 2	number of articles 11
0	Aisle 8	Location 21
1	Aisle 1	Location 38
2	Aisle 4	Location 29
3	Aisle 1	Location 27
4	Aisle 8	Location 26
5	Aisle 4	Location 20
6	Aisle 1	Location 15
7	Aisle 1	Location 37
8	Aisle 19	Location 36
9	Aisle 12	Location 37
10	Aisle 11	Location 11
Order 3	number of articles 22
0	Aisle 10	Location 4
1	Aisle 1	Location 35
2	Aisle 16	Location 19
3	Aisle 17	Location 15
4	Aisle 0	Location 7
5	Aisle 16	Location 14
6	Aisle 2	Location 24
7	Aisle 4	Location 29
8	Aisle 2	Location 10
9	Aisle 9	Location 44
10	Aisle 8	Location 43
11	Aisle 10	Location 10
12	Aisle 10	Location 41
13	Aisle 5	Location 14
14	Aisle 13	Location 22
15	Aisle 14	Location 24
16	Aisle 0	Location 30
17	Aisle 11	Location 3
18	Aisle 0	Location 19
19	Aisle 6	Location 38
20	Aisle 11	Location 35
21	Aisle 14	Location 16
Order 4	number of articles 24
0	Aisle 15	Location 42
1	Aisle 16	Location 42
2	Aisle 17	Location 4
3	Aisle 10	Location 2
4	Aisle 18	Location 43
5	Aisle 17	Location 34
6	Aisle 8	Location 8
7	Aisle 16	Location 14
8	Aisle 13	Location 32
9	Aisle 19	Location 39
10	Aisle 17	Location 20
11	Aisle 7	Location 41
