Order 0	number of articles 19
0	Aisle 15	Location 5
1	Aisle 16	Location 3
2	Aisle 15	Location 36
3	Aisle 4	Location 36
4	Aisle 7	Location 42
5	Aisle 15	Location 18
6	Aisle 0	Location 21
7	Aisle 16	Location 10
8	Aisle 15	Location 21
9	Aisle 19	Location 41
10	Aisle 16	Location 17
11	Aisle 5	Location 26
12	Aisle 15	Location 20
13	Aisle 4	Location 9
14	Aisle 2	Location 32
15	Aisle 1	Location 43
16	Aisle 17	Location 8
17	Aisle 3	Location 34
18	Aisle 16	Location 35
Order 1	number of articles 11
0	Aisle 17	Location 20
1	Aisle 7	Location 3
2	Aisle 15	Location 4
3	Aisle 12	Location 40
4	Aisle 7	Location 9
5	Aisle 4	Location 6
6	Aisle 6	Location 16
7	Aisle 17	Location 15
8	Aisle 17	Location 2
9	Aisle 17	Location 25
10	Aisle 15	Location 11
Order 2	number of articles 15
0	Aisle 11	Location 44
1	Aisle 16	Location 16
2	Aisle 3	Location 4
3	Aisle 10	Location 29
4	Aisle 13	Location 42
5	Aisle 15	Location 33
6	Aisle 13	Location 31
7	Aisle 2	Location 37
8	Aisle 5	Location 21
9	Aisle 6	Location 6
10	Aisle 11	Location 1
11	Aisle 10	Location 42
12	Aisle 17	Location 6
13	Aisle 14	Location 3
14	Aisle 1	Location 29
Order 3	number of articles 24
0	Aisle 12	Location 8
1	Aisle 17	Location 22
2	Aisle 2	Location 16
3	Aisle 15	Location 16
4	Aisle 0	Location 37
5	Aisle 2	Location 17
6	Aisle 1	Location 7
7	Aisle 7	Location 1
8	Aisle 3	Location 20
9	Aisle 0	Location 33
10	Aisle 10	Location 33
11	Aisle 14	Location 25
12	Aisle 9	Location 28
13	Aisle 13	Location 24
14	Aisle 6	Location 10
15	Aisle 2	Location 37
16	Aisle 3	Location 42
17	Aisle 13	Location 6
18	Aisle 1	Location 13
19	Aisle 17	Location 37
20	Aisle 2	Location 6
21	Aisle 0	Location 15
22	Aisle 15	Location 12
23	Aisle 13	Location 14
Order 4	number of articles 14
0	Aisle 2	Location 2
1	Aisle 4	Location 40
2	Aisle 18	Location 34
3	Aisle 12	Location 10
4	Aisle 15	Location 1
5	Aisle 0	Location 25
6	Aisle 16	Location 2
7	Aisle 9	Location 27
8	Aisle 0	Location 6
9	Aisle 3	Location 32
10	Aisle 16	Location 12
11	Aisle 14	Location 10
12	Aisle 17	Location 38
13	Aisle 16	Location 43
Order 5	number of articles 23
0	Aisle 12	Location 9
1	Aisle 1	Location 1
2	Aisle 18	Location 31
3	Aisle 7	Location 15
4	Aisle 9	Location 17
5	Aisle 0	Location 18
6	Aisle 14	Location 0
7	Aisle 16	Location 34
8	Aisle 5	Location 8
9	Aisle 18	Location 32
10	Aisle 1	Location 23
11	Aisle 17	Location 24
12	Aisle 17	Location 29
13	Aisle 2	Location 25
14	Aisle 8	Location 4
15	Aisle 16	Location 23
16	Aisle 3	Location 11
17	Aisle 8	Location 11
18	Aisle 12	Location 16
19	Aisle 3	Location 6
20	Aisle 9	Location 41
21	Aisle 18	Location 12
22	Aisle 2	Location 38
Order 6	number of articles 23
0	Aisle 13	Location 30
1	Aisle 6	Location 17
2	Aisle 18	Location 7
3	Aisle 13	Location 3
4	Aisle 0	Location 42
5	Aisle 16	Location 7
6	Aisle 11	Location 36
7	Aisle 12	Location 18
8	Aisle 4	Location 14
9	Aisle 19	Location 11
10	Aisle 6	Location 15
11	Aisle 19	Location 8
12	Aisle 19	Location 23
13	Aisle 8	Location 0
14	Aisle 3	Location 36
15	Aisle 1	Location 12
16	Aisle 13	Location 24
17	Aisle 18	Location 22
18	Aisle 11	Location 44
19	Aisle 19	Location 2
20	Aisle 16	Location 16
21	Aisle 3	Location 9
22	Aisle 4	Location 13
Order 7	number of articles 23
0	Aisle 5	Location 16
1	Aisle 1	Location 33
2	Aisle 15	Location 2
3	Aisle 14	Location 23
4	Aisle 2	Location 11
5	Aisle 14	Location 18
6	Aisle 18	Location 6
7	Aisle 0	Location 4
8	Aisle 3	Location 17
9	Aisle 8	Location 21
10	Aisle 0	Location 9
11	Aisle 19	Location 33
12	Aisle 9	Location 4
13	Aisle 9	Location 27
14	Aisle 12	Location 26
15	Aisle 3	Location 5
16	Aisle 4	Location 33
17	Aisle 11	Location 1
18	Aisle 15	Location 13
19	Aisle 1	Location 3
20	Aisle 10	Location 38
21	Aisle 6	Location 0
22	Aisle 17	Location 21
Order 8	number of articles 22
0	Aisle 8	Location 33
1	Aisle 5	Location 27
2	Aisle 9	Location 11
3	Aisle 13	Location 33
4	Aisle 13	Location 0
5	Aisle 6	Location 42
6	Aisle 14	Location 18
7	Aisle 18	Location 21
8	Aisle 11	Location 37
9	Aisle 12	Location 12
10	Aisle 8	Location 44
11	Aisle 2	Location 18
12	Aisle 2	Location 6
13	Aisle 3	Location 35
14	Aisle 8	Location 39
15	Aisle 3	Location 44
16	Aisle 9	Location 24
17	Aisle 11	Location 0
18	Aisle 17	Location 34
19	Aisle 10	Location 0
20	Aisle 14	Location 42
21	Aisle 17	Location 33
Order 9	number of articles 16
0	Aisle 4	Location 1
1	Aisle 5	Location 32
2	Aisle 4	Location 42
3	Aisle 6	Location 10
4	Aisle 11	Location 36
5	Aisle 15	Location 27
6	Aisle 7	Location 3
7	Aisle 18	Location 26
8	Aisle 9	Location 7
9	Aisle 15	Location 8
10	Aisle 7	Location 38
11	Aisle 4	Location 31
12	Aisle 2	Location 15
13	Aisle 3	Location 9
14	Aisle 7	Location 20
15	Aisle 2	Location 41
Order 10	number of articles 13
0	Aisle 13	Location 19
1	Aisle 4	Location 7
2	Aisle 2	Location 2
3	Aisle 12	Location 27
4	Aisle 16	Location 14
5	Aisle 12	Location 11
6	Aisle 15	Location 43
7	Aisle 13	Location 11
8	Aisle 15	Location 22
9	Aisle 5	Location 28
10	Aisle 8	Location 17
11	Aisle 4	Location 27
12	Aisle 3	Location 13
Order 11	number of articles 7
0	Aisle 7	Location 27
1	Aisle 19	Location 4
2	Aisle 7	Location 2
3	Aisle 3	Location 14
4	Aisle 0	Location 37
5	Aisle 0	Location 44
6	Aisle 15	Location 37
Order 12	number of articles 20
0	Aisle 14	Location 41
1	Aisle 10	Location 0
2	Aisle 2	Location 9
3	Aisle 10	Location 9
4	Aisle 9	Location 28
5	Aisle 9	Location 44
6	Aisle 5	Location 2
7	Aisle 7	Location 20
8	Aisle 14	Location 32
9	Aisle 19	Location 24
10	Aisle 10	Location 18
11	Aisle 13	Location 0
12	Aisle 11	Location 6
13	Aisle 19	Location 18
14	Aisle 4	Location 28
15	Aisle 0	Location 12
16	Aisle 12	Location 26
17	Aisle 12	Location 43
