Order 0	number of articles 19
0	Aisle 15	Location 26
1	Aisle 7	Location 3
2	Aisle 12	Location 40
3	Aisle 5	Location 13
4	Aisle 6	Location 23
5	Aisle 14	Location 27
6	Aisle 5	Location 38
7	Aisle 9	Location 39
8	Aisle 7	Location 27
9	Aisle 8	Location 23
10	Aisle 17	Location 10
11	Aisle 19	Location 27
12	Aisle 5	Location 27
13	Aisle 3	Location 28
14	Aisle 0	Location 44
15	Aisle 19	Location 19
16	Aisle 5	Location 31
17	Aisle 17	Location 9
18	Aisle 10	Location 14
Order 1	number of articles 7
0	Aisle 19	Location 12
1	Aisle 7	Location 38
2	Aisle 0	Location 35
3	Aisle 18	Location 37
4	Aisle 7	Location 27
5	Aisle 11	Location 23
6	Aisle 10	Location 18
Order 2	number of articles 8
0	Aisle 19	Location 32
1	Aisle 15	Location 34
2	Aisle 18	Location 33
3	Aisle 5	Location 20
4	Aisle 19	Location 20
5	Aisle 3	Location 14
6	Aisle 7	Location 25
7	Aisle 17	Location 3
Order 3	number of articles 18
0	Aisle 6	Location 20
1	Aisle 13	Location 2
2	Aisle 5	Location 15
3	Aisle 8	Location 43
4	Aisle 19	Location 26
5	Aisle 7	Location 7
6	Aisle 16	Location 15
7	Aisle 0	Location 1
8	Aisle 12	Location 14
9	Aisle 11	Location 39
10	Aisle 14	Location 5
11	Aisle 1	Location 31
12	Aisle 5	Location 20
13	Aisle 6	Location 35
14	Aisle 5	Location 18
15	Aisle 12	Location 31
16	Aisle 3	Location 31
17	Aisle 3	Location 21
Order 4	number of articles 17
0	Aisle 12	Location 28
1	Aisle 10	Location 11
2	Aisle 2	Location 7
3	Aisle 1	Location 44
4	Aisle 14	Location 27
5	Aisle 3	Location 40
6	Aisle 3	Location 15
7	Aisle 10	Location 10
8	Aisle 9	Location 39
9	Aisle 19	Location 17
10	Aisle 0	Location 8
11	Aisle 10	Location 16
12	Aisle 10	Location 35
13	Aisle 16	Location 13
14	Aisle 2	Location 31
15	Aisle 0	Location 41
16	Aisle 16	Location 3
Order 5	number of articles 21
0	Aisle 6	Location 19
1	Aisle 2	Location 15
2	Aisle 10	Location 39
3	Aisle 18	Location 35
4	Aisle 3	Location 21
5	Aisle 9	Location 28
6	Aisle 14	Location 32
7	Aisle 12	Location 30
8	Aisle 12	Location 13
9	Aisle 11	Location 38
10	Aisle 2	Location 43
11	Aisle 13	Location 39
12	Aisle 17	Location 43
13	Aisle 10	Location 20
14	Aisle 13	Location 7
15	Aisle 13	Location 11
16	Aisle 11	Location 12
17	Aisle 3	Location 25
18	Aisle 19	Location 32
19	Aisle 4	Location 14
20	Aisle 5	Location 0
Order 6	number of articles 22
0	Aisle 2	Location 44
1	Aisle 16	Location 13
2	Aisle 19	Location 36
3	Aisle 3	Location 22
4	Aisle 5	Location 16
5	Aisle 14	Location 4
6	Aisle 12	Location 8
7	Aisle 16	Location 15
8	Aisle 10	Location 34
9	Aisle 13	Location 38
10	Aisle 6	Location 8
11	Aisle 9	Location 13
12	Aisle 0	Location 24
13	Aisle 19	Location 30
14	Aisle 12	Location 10
15	Aisle 0	Location 42
16	Aisle 9	Location 3
17	Aisle 12	Location 22
18	Aisle 4	Location 21
19	Aisle 16	Location 7
20	Aisle 18	Location 21
21	Aisle 12	Location 43
Order 7	number of articles 19
0	Aisle 6	Location 19
1	Aisle 9	Location 2
2	Aisle 12	Location 12
3	Aisle 11	Location 37
4	Aisle 0	Location 27
5	Aisle 2	Location 35
6	Aisle 12	Location 7
7	Aisle 1	Location 24
8	Aisle 14	Location 30
9	Aisle 9	Location 39
10	Aisle 9	Location 20
11	Aisle 14	Location 37
12	Aisle 13	Location 6
13	Aisle 2	Location 44
14	Aisle 15	Location 29
15	Aisle 9	Location 4
16	Aisle 16	Location 38
17	Aisle 8	Location 6
18	Aisle 9	Location 44
Order 8	number of articles 23
0	Aisle 8	Location 32
1	Aisle 16	Location 7
2	Aisle 0	Location 4
3	Aisle 13	Location 16
4	Aisle 13	Location 11
5	Aisle 18	Location 4
6	Aisle 11	Location 8
7	Aisle 12	Location 26
8	Aisle 18	Location 15
9	Aisle 13	Location 1
10	Aisle 8	Location 27
11	Aisle 11	Location 13
12	Aisle 19	Location 12
13	Aisle 15	Location 3
14	Aisle 3	Location 25
15	Aisle 9	Location 4
16	Aisle 19	Location 16
17	Aisle 4	Location 9
18	Aisle 8	Location 24
19	Aisle 9	Location 36
20	Aisle 18	Location 19
21	Aisle 19	Location 3
22	Aisle 14	Location 3
Order 9	number of articles 12
0	Aisle 2	Location 40
1	Aisle 6	Location 11
2	Aisle 17	Location 1
3	Aisle 7	Location 3
4	Aisle 16	Location 20
5	Aisle 4	Location 21
6	Aisle 4	Location 20
7	Aisle 9	Location 37
8	Aisle 6	Location 28
9	Aisle 5	Location 1
10	Aisle 16	Location 18
11	Aisle 13	Location 27
Order 10	number of articles 5
0	Aisle 5	Location 37
1	Aisle 6	Location 25
2	Aisle 7	Location 33
3	Aisle 9	Location 27
4	Aisle 1	Location 10
Order 11	number of articles 14
0	Aisle 0	Location 21
1	Aisle 6	Location 30
2	Aisle 14	Location 43
3	Aisle 13	Location 23
4	Aisle 4	Location 19
5	Aisle 2	Location 2
6	Aisle 11	Location 18
7	Aisle 16	Location 20
8	Aisle 8	Location 33
9	Aisle 7	Location 1
10	Aisle 18	Location 25
11	Aisle 16	Location 44
12	Aisle 15	Location 19
13	Aisle 19	Location 9
Order 12	number of articles 17
0	Aisle 19	Location 35
1	Aisle 7	Location 5
2	Aisle 10	Location 12
3	Aisle 9	Location 44
4	Aisle 6	Location 18
5	Aisle 9	Location 43
6	Aisle 10	Location 9
7	Aisle 14	Location 27
8	Aisle 4	Location 33
9	Aisle 15	Location 37
10	Aisle 15	Location 11
11	Aisle 5	Location 40
12	Aisle 2	Location 30
13	Aisle 10	Location 27
14	Aisle 5	Location 6
15	Aisle 0	Location 7
16	Aisle 4	Location 28
Order 13	number of articles 20
0	Aisle 1	Location 4
1	Aisle 10	Location 43
2	Aisle 7	Location 26
3	Aisle 9	Location 11
4	Aisle 14	Location 2
5	Aisle 14	Location 10
6	Aisle 6	Location 37
7	Aisle 7	Location 5
8	Aisle 11	Location 33
9	Aisle 19	Location 18
10	Aisle 3	Location 3
11	Aisle 5	Location 36
12	Aisle 17	Location 42
13	Aisle 10	Location 1
14	Aisle 11	Location 23
15	Aisle 12	Location 3
16	Aisle 1	Location 30
17	Aisle 0	Location 30
18	Aisle 15	Location 27
19	Aisle 3	Location 24
Order 14	number of articles 12
0	Aisle 10	Location 24
1	Aisle 12	Location 31
2	Aisle 4	Location 1
3	Aisle 13	Location 30
4	Aisle 9	Location 15
5	Aisle 19	Location 30
6	Aisle 4	Location 43
7	Aisle 8	Location 5
8	Aisle 3	Location 22
9	Aisle 5	Location 35
10	Aisle 18	Location 34
11	Aisle 15	Location 40
Order 15	number of articles 14
0	Aisle 0	Location 35
1	Aisle 1	Location 8
2	Aisle 8	Location 6
3	Aisle 2	Location 15
4	Aisle 16	Location 6
5	Aisle 16	Location 37
6	Aisle 2	Location 9
7	Aisle 13	Location 9
8	Aisle 0	Location 37
9	Aisle 4	Location 30
10	Aisle 3	Location 32
11	Aisle 10	Location 22
12	Aisle 3	Location 28
13	Aisle 15	Location 12
Order 16	number of articles 14
0	Aisle 16	Location 16
1	Aisle 13	Location 42
2	Aisle 16	Location 11
3	Aisle 13	Location 36
4	Aisle 5	Location 38
5	Aisle 13	Location 15
6	Aisle 16	Location 40
7	Aisle 7	Location 37
8	Aisle 7	Location 39
9	Aisle 14	Location 3
10	Aisle 3	Location 7
11	Aisle 17	Location 26
12	Aisle 18	Location 39
13	Aisle 11	Location 2
Order 17	number of articles 21
0	Aisle 16	Location 29
1	Aisle 12	Location 29
2	Aisle 10	Location 26
3	Aisle 14	Location 39
4	Aisle 17	Location 34
5	Aisle 8	Location 12
6	Aisle 11	Location 11
7	Aisle 7	Location 3
8	Aisle 2	Location 41
9	Aisle 3	Location 37
10	Aisle 0	Location 14
11	Aisle 5	Location 18
12	Aisle 15	Location 38
13	Aisle 0	Location 22
14	Aisle 1	Location 32
15	Aisle 13	Location 20
16	Aisle 11	Location 7
17	Aisle 14	Location 34
18	Aisle 10	Location 6
19	Aisle 5	Location 36
20	Aisle 19	Location 11
Order 18	number of articles 9
0	Aisle 5	Location 16
1	Aisle 3	Location 28
2	Aisle 1	Location 22
3	Aisle 9	Location 39
4	Aisle 10	Location 14
5	Aisle 13	Location 31
6	Aisle 11	Location 0
7	Aisle 17	Location 24
8	Aisle 13	Location 44
Order 19	number of articles 11
0	Aisle 15	Location 35
1	Aisle 19	Location 25
2	Aisle 8	Location 20
3	Aisle 17	Location 34
4	Aisle 16	Location 12
5	Aisle 10	Location 28
6	Aisle 5	Location 32
7	Aisle 9	Location 17
8	Aisle 7	Location 11
9	Aisle 3	Location 12
10	Aisle 16	Location 8
