Order 0	number of articles 10
0	Aisle 1	Location 34
1	Aisle 3	Location 30
2	Aisle 19	Location 4
3	Aisle 8	Location 2
4	Aisle 13	Location 3
5	Aisle 16	Location 6
6	Aisle 15	Location 20
7	Aisle 9	Location 8
8	Aisle 15	Location 26
9	Aisle 1	Location 7
Order 1	number of articles 8
0	Aisle 2	Location 43
1	Aisle 7	Location 31
2	Aisle 13	Location 8
3	Aisle 11	Location 37
4	Aisle 12	Location 32
5	Aisle 14	Location 16
6	Aisle 9	Location 24
7	Aisle 17	Location 14
Order 2	number of articles 7
0	Aisle 17	Location 44
1	Aisle 0	Location 36
2	Aisle 14	Location 20
3	Aisle 1	Location 9
4	Aisle 0	Location 0
5	Aisle 10	Location 15
6	Aisle 8	Location 0
Order 3	number of articles 16
0	Aisle 0	Location 9
1	Aisle 0	Location 10
2	Aisle 10	Location 34
3	Aisle 8	Location 25
4	Aisle 15	Location 19
5	Aisle 1	Location 4
6	Aisle 12	Location 0
7	Aisle 17	Location 41
8	Aisle 10	Location 43
9	Aisle 7	Location 29
10	Aisle 17	Location 39
11	Aisle 1	Location 34
12	Aisle 5	Location 23
13	Aisle 19	Location 4
14	Aisle 19	Location 9
15	Aisle 4	Location 38
Order 4	number of articles 20
0	Aisle 0	Location 18
1	Aisle 19	Location 40
2	Aisle 7	Location 42
3	Aisle 2	Location 31
4	Aisle 5	Location 32
5	Aisle 4	Location 29
6	Aisle 12	Location 33
7	Aisle 13	Location 14
8	Aisle 16	Location 12
9	Aisle 12	Location 3
10	Aisle 13	Location 16
11	Aisle 12	Location 17
12	Aisle 10	Location 32
13	Aisle 1	Location 15
14	Aisle 7	Location 5
15	Aisle 2	Location 27
16	Aisle 7	Location 35
17	Aisle 11	Location 42
18	Aisle 11	Location 18
19	Aisle 10	Location 17
Order 5	number of articles 5
0	Aisle 6	Location 26
1	Aisle 0	Location 32
2	Aisle 9	Location 40
3	Aisle 18	Location 29
4	Aisle 17	Location 17
Order 6	number of articles 6
0	Aisle 8	Location 44
1	Aisle 3	Location 8
2	Aisle 0	Location 5
3	Aisle 11	Location 31
4	Aisle 1	Location 10
5	Aisle 16	Location 16
Order 7	number of articles 16
0	Aisle 5	Location 26
1	Aisle 12	Location 8
2	Aisle 9	Location 26
3	Aisle 9	Location 12
4	Aisle 14	Location 37
5	Aisle 15	Location 44
6	Aisle 14	Location 42
7	Aisle 2	Location 19
8	Aisle 0	Location 2
9	Aisle 0	Location 42
10	Aisle 15	Location 34
11	Aisle 16	Location 37
12	Aisle 6	Location 3
13	Aisle 7	Location 3
14	Aisle 12	Location 18
15	Aisle 7	Location 1
Order 8	number of articles 14
