Order 0	number of articles 11
0	Aisle 2	Location 36
1	Aisle 9	Location 11
2	Aisle 12	Location 21
3	Aisle 14	Location 14
4	Aisle 6	Location 24
5	Aisle 17	Location 10
6	Aisle 4	Location 1
7	Aisle 1	Location 24
8	Aisle 14	Location 15
9	Aisle 15	Location 0
10	Aisle 1	Location 17
Order 1	number of articles 13
0	Aisle 2	Location 43
1	Aisle 17	Location 6
2	Aisle 18	Location 27
3	Aisle 12	Location 21
4	Aisle 8	Location 33
5	Aisle 9	Location 40
6	Aisle 9	Location 23
7	Aisle 10	Location 27
8	Aisle 3	Location 36
9	Aisle 5	Location 31
10	Aisle 11	Location 23
11	Aisle 13	Location 18
12	Aisle 5	Location 5
Order 2	number of articles 14
0	Aisle 6	Location 4
1	Aisle 11	Location 11
2	Aisle 3	Location 1
3	Aisle 9	Location 38
4	Aisle 8	Location 13
5	Aisle 5	Location 25
6	Aisle 1	Location 39
7	Aisle 13	Location 44
8	Aisle 14	Location 24
9	Aisle 1	Location 26
10	Aisle 1	Location 33
11	Aisle 0	Location 29
12	Aisle 1	Location 27
13	Aisle 9	Location 6
Order 3	number of articles 10
0	Aisle 5	Location 35
1	Aisle 17	Location 39
2	Aisle 7	Location 33
3	Aisle 19	Location 9
4	Aisle 16	Location 5
5	Aisle 1	Location 13
6	Aisle 7	Location 43
7	Aisle 11	Location 20
8	Aisle 9	Location 4
9	Aisle 0	Location 15
Order 4	number of articles 21
0	Aisle 18	Location 42
1	Aisle 19	Location 19
2	Aisle 7	Location 14
3	Aisle 5	Location 14
4	Aisle 16	Location 38
5	Aisle 18	Location 7
6	Aisle 6	Location 32
7	Aisle 17	Location 0
8	Aisle 6	Location 6
9	Aisle 5	Location 35
10	Aisle 4	Location 11
11	Aisle 10	Location 3
12	Aisle 17	Location 15
13	Aisle 5	Location 31
14	Aisle 14	Location 16
15	Aisle 15	Location 35
16	Aisle 1	Location 33
17	Aisle 18	Location 9
18	Aisle 7	Location 5
19	Aisle 5	Location 4
20	Aisle 0	Location 43
Order 5	number of articles 12
0	Aisle 11	Location 22
1	Aisle 3	Location 2
2	Aisle 16	Location 33
3	Aisle 10	Location 20
4	Aisle 18	Location 34
5	Aisle 4	Location 16
6	Aisle 11	Location 12
7	Aisle 9	Location 16
8	Aisle 10	Location 0
9	Aisle 10	Location 9
10	Aisle 2	Location 1
11	Aisle 17	Location 8
Order 6	number of articles 22
0	Aisle 8	Location 32
1	Aisle 9	Location 1
2	Aisle 11	Location 10
3	Aisle 13	Location 19
4	Aisle 18	Location 0
5	Aisle 6	Location 26
6	Aisle 11	Location 22
7	Aisle 1	Location 2
8	Aisle 15	Location 15
