Order 0	number of articles 10
0	Aisle 1	Location 17
1	Aisle 10	Location 33
2	Aisle 7	Location 4
3	Aisle 17	Location 23
4	Aisle 14	Location 22
5	Aisle 5	Location 31
6	Aisle 7	Location 41
7	Aisle 15	Location 39
8	Aisle 5	Location 18
9	Aisle 13	Location 16
Order 1	number of articles 5
0	Aisle 3	Location 19
1	Aisle 13	Location 32
2	Aisle 4	Location 41
3	Aisle 12	Location 24
4	Aisle 13	Location 27
Order 2	number of articles 5
0	Aisle 13	Location 27
1	Aisle 1	Location 12
2	Aisle 13	Location 31
3	Aisle 9	Location 20
4	Aisle 13	Location 6
Order 3	number of articles 23
0	Aisle 16	Location 37
1	Aisle 19	Location 38
2	Aisle 3	Location 31
3	Aisle 15	Location 44
4	Aisle 1	Location 31
5	Aisle 19	Location 11
6	Aisle 19	Location 40
7	Aisle 12	Location 35
8	Aisle 9	Location 42
9	Aisle 0	Location 39
10	Aisle 8	Location 7
11	Aisle 16	Location 43
12	Aisle 0	Location 2
13	Aisle 3	Location 9
14	Aisle 17	Location 30
15	Aisle 0	Location 38
16	Aisle 15	Location 31
17	Aisle 18	Location 9
18	Aisle 17	Location 25
19	Aisle 11	Location 35
20	Aisle 12	Location 30
21	Aisle 8	Location 37
22	Aisle 6	Location 3
Order 4	number of articles 22
0	Aisle 9	Location 16
1	Aisle 10	Location 8
2	Aisle 9	Location 41
3	Aisle 10	Location 34
4	Aisle 14	Location 2
5	Aisle 1	Location 40
6	Aisle 16	Location 30
7	Aisle 19	Location 38
8	Aisle 13	Location 28
9	Aisle 15	Location 31
10	Aisle 12	Location 42
11	Aisle 11	Location 13
12	Aisle 1	Location 44
13	Aisle 19	Location 33
14	Aisle 3	Location 38
15	Aisle 11	Location 39
16	Aisle 5	Location 34
17	Aisle 18	Location 34
18	Aisle 3	Location 10
19	Aisle 7	Location 5
20	Aisle 6	Location 31
21	Aisle 1	Location 9
Order 5	number of articles 11
0	Aisle 18	Location 41
1	Aisle 1	Location 19
2	Aisle 19	Location 32
3	Aisle 18	Location 14
4	Aisle 8	Location 16
5	Aisle 7	Location 10
6	Aisle 11	Location 8
7	Aisle 10	Location 0
8	Aisle 3	Location 36
9	Aisle 7	Location 27
10	Aisle 16	Location 0
Order 6	number of articles 8
0	Aisle 10	Location 14
1	Aisle 13	Location 15
2	Aisle 4	Location 13
3	Aisle 13	Location 36
4	Aisle 4	Location 34
5	Aisle 11	Location 2
6	Aisle 15	Location 19
7	Aisle 11	Location 1
Order 7	number of articles 14
0	Aisle 15	Location 23
1	Aisle 15	Location 21
2	Aisle 1	Location 1
3	Aisle 15	Location 39
4	Aisle 5	Location 44
5	Aisle 14	Location 40
6	Aisle 15	Location 24
7	Aisle 18	Location 34
8	Aisle 12	Location 43
9	Aisle 9	Location 2
10	Aisle 14	Location 7
11	Aisle 8	Location 23
12	Aisle 4	Location 35
13	Aisle 6	Location 2
Order 8	number of articles 17
0	Aisle 19	Location 20
1	Aisle 4	Location 23
2	Aisle 2	Location 9
3	Aisle 0	Location 12
4	Aisle 13	Location 34
5	Aisle 19	Location 8
6	Aisle 18	Location 4
7	Aisle 2	Location 1
8	Aisle 1	Location 34
9	Aisle 18	Location 10
10	Aisle 11	Location 19
11	Aisle 19	Location 3
12	Aisle 2	Location 2
13	Aisle 8	Location 30
14	Aisle 0	Location 28
15	Aisle 9	Location 40
16	Aisle 12	Location 28
Order 9	number of articles 21
0	Aisle 9	Location 4
1	Aisle 16	Location 36
2	Aisle 13	Location 22
3	Aisle 15	Location 34
4	Aisle 5	Location 11
5	Aisle 5	Location 41
6	Aisle 0	Location 40
7	Aisle 14	Location 3
8	Aisle 17	Location 27
9	Aisle 16	Location 31
10	Aisle 0	Location 14
11	Aisle 5	Location 3
12	Aisle 16	Location 28
13	Aisle 7	Location 3
14	Aisle 18	Location 32
15	Aisle 6	Location 23
16	Aisle 11	Location 24
17	Aisle 14	Location 33
18	Aisle 17	Location 43
19	Aisle 18	Location 44
20	Aisle 15	Location 35
Order 10	number of articles 11
0	Aisle 9	Location 2
1	Aisle 18	Location 44
2	Aisle 8	Location 38
3	Aisle 16	Location 25
4	Aisle 3	Location 14
5	Aisle 0	Location 40
6	Aisle 14	Location 0
7	Aisle 0	Location 15
8	Aisle 13	Location 14
9	Aisle 15	Location 17
10	Aisle 14	Location 9
Order 11	number of articles 18
0	Aisle 11	Location 24
1	Aisle 19	Location 32
2	Aisle 7	Location 3
3	Aisle 8	Location 27
4	Aisle 13	Location 19
5	Aisle 15	Location 13
6	Aisle 9	Location 27
7	Aisle 0	Location 28
8	Aisle 2	Location 16
9	Aisle 13	Location 8
10	Aisle 0	Location 42
11	Aisle 0	Location 9
12	Aisle 9	Location 8
13	Aisle 11	Location 35
14	Aisle 2	Location 1
15	Aisle 8	Location 17
16	Aisle 2	Location 35
17	Aisle 0	Location 25
Order 12	number of articles 11
0	Aisle 9	Location 12
1	Aisle 4	Location 18
2	Aisle 19	Location 31
3	Aisle 17	Location 19
4	Aisle 12	Location 16
5	Aisle 5	Location 19
6	Aisle 18	Location 6
7	Aisle 3	Location 43
8	Aisle 2	Location 35
9	Aisle 10	Location 32
10	Aisle 5	Location 12
Order 13	number of articles 14
0	Aisle 7	Location 12
1	Aisle 2	Location 21
2	Aisle 10	Location 10
3	Aisle 11	Location 39
4	Aisle 6	Location 25
5	Aisle 18	Location 39
6	Aisle 2	Location 12
7	Aisle 6	Location 31
8	Aisle 2	Location 15
