Order 0	number of articles 20
0	Aisle 1	Location 19
1	Aisle 1	Location 37
2	Aisle 9	Location 8
3	Aisle 9	Location 38
4	Aisle 0	Location 36
5	Aisle 0	Location 35
6	Aisle 1	Location 12
7	Aisle 19	Location 17
8	Aisle 0	Location 22
9	Aisle 0	Location 41
10	Aisle 1	Location 29
11	Aisle 17	Location 5
12	Aisle 18	Location 32
13	Aisle 14	Location 39
14	Aisle 7	Location 29
15	Aisle 19	Location 5
16	Aisle 6	Location 10
17	Aisle 0	Location 10
18	Aisle 0	Location 11
19	Aisle 0	Location 31
Order 1	number of articles 21
0	Aisle 19	Location 35
1	Aisle 15	Location 41
2	Aisle 0	Location 34
3	Aisle 1	Location 8
4	Aisle 15	Location 9
5	Aisle 12	Location 10
6	Aisle 1	Location 29
7	Aisle 1	Location 6
8	Aisle 0	Location 39
9	Aisle 8	Location 14
10	Aisle 0	Location 5
11	Aisle 13	Location 8
12	Aisle 19	Location 28
13	Aisle 1	Location 7
14	Aisle 0	Location 35
15	Aisle 6	Location 2
16	Aisle 19	Location 44
17	Aisle 10	Location 28
18	Aisle 0	Location 17
19	Aisle 1	Location 33
20	Aisle 1	Location 35
Order 2	number of articles 10
0	Aisle 0	Location 10
1	Aisle 0	Location 4
2	Aisle 1	Location 20
3	Aisle 0	Location 13
4	Aisle 12	Location 11
5	Aisle 8	Location 30
6	Aisle 0	Location 42
7	Aisle 0	Location 1
8	Aisle 17	Location 37
9	Aisle 10	Location 18
Order 3	number of articles 17
0	Aisle 0	Location 6
1	Aisle 0	Location 0
2	Aisle 13	Location 37
3	Aisle 1	Location 33
4	Aisle 10	Location 38
5	Aisle 1	Location 16
6	Aisle 1	Location 27
7	Aisle 1	Location 0
8	Aisle 19	Location 33
9	Aisle 15	Location 7
10	Aisle 0	Location 33
11	Aisle 10	Location 23
12	Aisle 0	Location 10
13	Aisle 0	Location 3
14	Aisle 7	Location 36
15	Aisle 17	Location 9
16	Aisle 1	Location 24
Order 4	number of articles 5
0	Aisle 1	Location 36
1	Aisle 9	Location 23
2	Aisle 9	Location 2
3	Aisle 6	Location 42
4	Aisle 7	Location 33
Order 5	number of articles 6
