Order 0	number of articles 6
0	Aisle 15	Location 35
1	Aisle 1	Location 13
2	Aisle 0	Location 11
3	Aisle 1	Location 40
4	Aisle 16	Location 22
5	Aisle 0	Location 15
Order 1	number of articles 19
0	Aisle 6	Location 25
1	Aisle 1	Location 43
2	Aisle 12	Location 25
3	Aisle 19	Location 28
4	Aisle 7	Location 1
5	Aisle 13	Location 23
6	Aisle 1	Location 22
7	Aisle 0	Location 14
8	Aisle 18	Location 25
9	Aisle 7	Location 12
10	Aisle 6	Location 42
11	Aisle 17	Location 22
12	Aisle 17	Location 19
13	Aisle 15	Location 14
14	Aisle 11	Location 4
15	Aisle 11	Location 8
16	Aisle 1	Location 3
17	Aisle 9	Location 25
18	Aisle 17	Location 13
Order 2	number of articles 9
0	Aisle 0	Location 2
1	Aisle 0	Location 17
2	Aisle 10	Location 30
3	Aisle 9	Location 12
4	Aisle 13	Location 5
5	Aisle 17	Location 23
6	Aisle 0	Location 12
7	Aisle 0	Location 3
8	Aisle 1	Location 19
Order 3	number of articles 22
0	Aisle 0	Location 38
1	Aisle 16	Location 13
2	Aisle 6	Location 22
3	Aisle 1	Location 44
4	Aisle 10	Location 25
5	Aisle 7	Location 1
6	Aisle 1	Location 24
7	Aisle 0	Location 25
8	Aisle 0	Location 12
9	Aisle 0	Location 44
10	Aisle 1	Location 40
11	Aisle 0	Location 26
12	Aisle 9	Location 19
13	Aisle 9	Location 3
14	Aisle 18	Location 22
15	Aisle 6	Location 9
16	Aisle 0	Location 0
17	Aisle 6	Location 40
18	Aisle 1	Location 16
19	Aisle 15	Location 16
20	Aisle 0	Location 4
21	Aisle 6	Location 0
Order 4	number of articles 22
0	Aisle 1	Location 18
1	Aisle 0	Location 6
2	Aisle 19	Location 1
3	Aisle 14	Location 36
4	Aisle 14	Location 15
5	Aisle 0	Location 18
6	Aisle 10	Location 37
7	Aisle 17	Location 6
8	Aisle 10	Location 13
9	Aisle 18	Location 30
10	Aisle 0	Location 35
11	Aisle 16	Location 0
12	Aisle 0	Location 40
13	Aisle 0	Location 20
14	Aisle 0	Location 32
15	Aisle 17	Location 19
16	Aisle 8	Location 21
17	Aisle 0	Location 39
18	Aisle 0	Location 24
19	Aisle 13	Location 40
20	Aisle 1	Location 16
21	Aisle 0	Location 14
Order 5	number of articles 14
0	Aisle 8	Location 4
1	Aisle 0	Location 30
2	Aisle 0	Location 33
3	Aisle 9	Location 12
4	Aisle 0	Location 13
5	Aisle 0	Location 22
6	Aisle 1	Location 3
7	Aisle 14	Location 44
8	Aisle 1	Location 7
9	Aisle 1	Location 17
10	Aisle 14	Location 11
11	Aisle 1	Location 38
12	Aisle 1	Location 33
13	Aisle 6	Location 3
Order 6	number of articles 10
0	Aisle 0	Location 10
1	Aisle 1	Location 14
2	Aisle 6	Location 13
3	Aisle 15	Location 13
4	Aisle 9	Location 32
5	Aisle 1	Location 33
6	Aisle 15	Location 17
7	Aisle 19	Location 0
8	Aisle 19	Location 19
9	Aisle 1	Location 27
Order 7	number of articles 7
0	Aisle 1	Location 36
1	Aisle 14	Location 27
2	Aisle 6	Location 7
3	Aisle 11	Location 22
4	Aisle 1	Location 22
5	Aisle 1	Location 6
6	Aisle 1	Location 8
Order 8	number of articles 13
0	Aisle 13	Location 27
1	Aisle 0	Location 1
2	Aisle 13	Location 44
3	Aisle 16	Location 35
4	Aisle 0	Location 37
5	Aisle 0	Location 5
6	Aisle 1	Location 1
7	Aisle 1	Location 11
8	Aisle 0	Location 33
9	Aisle 12	Location 3
10	Aisle 17	Location 20
11	Aisle 1	Location 16
12	Aisle 0	Location 39
Order 9	number of articles 18
0	Aisle 7	Location 35
1	Aisle 1	Location 38
2	Aisle 1	Location 21
3	Aisle 1	Location 0
4	Aisle 0	Location 20
5	Aisle 14	Location 27
6	Aisle 0	Location 0
7	Aisle 7	Location 8
8	Aisle 1	Location 6
9	Aisle 1	Location 26
10	Aisle 0	Location 35
11	Aisle 1	Location 39
12	Aisle 0	Location 11
