Order 0	number of articles 19
0	Aisle 1	Location 8
1	Aisle 1	Location 14
2	Aisle 14	Location 32
3	Aisle 14	Location 7
4	Aisle 1	Location 4
5	Aisle 16	Location 21
6	Aisle 1	Location 3
7	Aisle 7	Location 21
8	Aisle 0	Location 35
9	Aisle 19	Location 30
10	Aisle 1	Location 0
11	Aisle 6	Location 38
12	Aisle 16	Location 38
13	Aisle 0	Location 21
14	Aisle 6	Location 42
15	Aisle 1	Location 12
16	Aisle 1	Location 25
17	Aisle 1	Location 38
18	Aisle 0	Location 36
Order 1	number of articles 20
0	Aisle 0	Location 21
1	Aisle 10	Location 27
2	Aisle 0	Location 44
3	Aisle 9	Location 17
4	Aisle 0	Location 31
5	Aisle 10	Location 23
6	Aisle 1	Location 9
7	Aisle 11	Location 19
8	Aisle 17	Location 27
9	Aisle 0	Location 15
10	Aisle 0	Location 33
11	Aisle 0	Location 42
12	Aisle 1	Location 5
13	Aisle 0	Location 11
14	Aisle 0	Location 0
15	Aisle 12	Location 35
16	Aisle 16	Location 44
17	Aisle 1	Location 19
18	Aisle 0	Location 4
19	Aisle 1	Location 28
Order 2	number of articles 11
0	Aisle 0	Location 34
1	Aisle 6	Location 19
2	Aisle 1	Location 29
3	Aisle 1	Location 32
4	Aisle 1	Location 41
5	Aisle 16	Location 24
6	Aisle 0	Location 16
7	Aisle 0	Location 29
8	Aisle 19	Location 19
9	Aisle 13	Location 4
10	Aisle 10	Location 32
Order 3	number of articles 8
0	Aisle 1	Location 38
1	Aisle 14	Location 22
2	Aisle 17	Location 31
3	Aisle 1	Location 19
4	Aisle 6	Location 39
5	Aisle 10	Location 31
6	Aisle 18	Location 43
7	Aisle 1	Location 7
Order 4	number of articles 11
0	Aisle 8	Location 40
1	Aisle 1	Location 12
2	Aisle 11	Location 2
3	Aisle 17	Location 5
4	Aisle 1	Location 23
5	Aisle 0	Location 8
6	Aisle 12	Location 3
7	Aisle 1	Location 40
8	Aisle 0	Location 16
9	Aisle 0	Location 37
10	Aisle 13	Location 12
Order 5	number of articles 17
0	Aisle 0	Location 9
1	Aisle 0	Location 22
2	Aisle 1	Location 5
3	Aisle 10	Location 8
4	Aisle 10	Location 30
5	Aisle 1	Location 10
6	Aisle 13	Location 11
7	Aisle 16	Location 28
8	Aisle 0	Location 26
9	Aisle 0	Location 15
10	Aisle 0	Location 2
11	Aisle 9	Location 9
12	Aisle 18	Location 35
13	Aisle 0	Location 18
14	Aisle 0	Location 32
15	Aisle 6	Location 25
16	Aisle 0	Location 37
Order 6	number of articles 13
0	Aisle 0	Location 22
1	Aisle 10	Location 38
2	Aisle 1	Location 37
3	Aisle 0	Location 19
4	Aisle 1	Location 28
5	Aisle 0	Location 21
6	Aisle 0	Location 0
7	Aisle 8	Location 30
8	Aisle 0	Location 33
9	Aisle 17	Location 37
10	Aisle 0	Location 7
11	Aisle 1	Location 10
12	Aisle 0	Location 38
Order 7	number of articles 8
0	Aisle 1	Location 39
1	Aisle 18	Location 40
2	Aisle 12	Location 22
3	Aisle 18	Location 23
4	Aisle 0	Location 40
5	Aisle 1	Location 42
6	Aisle 11	Location 18
7	Aisle 1	Location 10
Order 8	number of articles 13
0	Aisle 0	Location 30
1	Aisle 1	Location 8
2	Aisle 1	Location 5
3	Aisle 0	Location 38
4	Aisle 0	Location 42
5	Aisle 9	Location 27
6	Aisle 17	Location 9
7	Aisle 17	Location 12
8	Aisle 7	Location 40
9	Aisle 12	Location 42
10	Aisle 1	Location 17
11	Aisle 0	Location 41
12	Aisle 17	Location 16
Order 9	number of articles 16
0	Aisle 7	Location 11
1	Aisle 0	Location 13
2	Aisle 11	Location 18
3	Aisle 16	Location 26
4	Aisle 1	Location 23
5	Aisle 8	Location 7
6	Aisle 0	Location 25
7	Aisle 0	Location 1
8	Aisle 1	Location 21
9	Aisle 1	Location 12
10	Aisle 1	Location 20
11	Aisle 1	Location 25
12	Aisle 11	Location 3
13	Aisle 6	Location 38
14	Aisle 9	Location 20
15	Aisle 11	Location 42
Order 10	number of articles 17
0	Aisle 0	Location 27
1	Aisle 0	Location 11
2	Aisle 14	Location 4
3	Aisle 17	Location 29
4	Aisle 19	Location 15
5	Aisle 0	Location 3
6	Aisle 12	Location 1
7	Aisle 8	Location 5
8	Aisle 0	Location 38
9	Aisle 9	Location 16
10	Aisle 14	Location 14
11	Aisle 1	Location 14
12	Aisle 12	Location 11
13	Aisle 0	Location 23
14	Aisle 1	Location 35
15	Aisle 0	Location 25
16	Aisle 1	Location 39
Order 11	number of articles 5
0	Aisle 18	Location 28
1	Aisle 1	Location 34
2	Aisle 15	Location 28
3	Aisle 1	Location 27
4	Aisle 1	Location 8
