Order 0	number of articles 19
0	Aisle 14	Location 27
1	Aisle 6	Location 0
2	Aisle 12	Location 4
3	Aisle 8	Location 36
4	Aisle 0	Location 31
5	Aisle 19	Location 38
6	Aisle 8	Location 16
7	Aisle 14	Location 18
8	Aisle 1	Location 36
9	Aisle 1	Location 24
10	Aisle 6	Location 38
11	Aisle 16	Location 32
12	Aisle 12	Location 19
13	Aisle 8	Location 18
14	Aisle 0	Location 29
15	Aisle 1	Location 38
16	Aisle 1	Location 28
17	Aisle 7	Location 8
18	Aisle 11	Location 12
Order 1	number of articles 18
0	Aisle 12	Location 19
1	Aisle 14	Location 25
2	Aisle 1	Location 9
3	Aisle 1	Location 40
4	Aisle 0	Location 35
5	Aisle 0	Location 4
6	Aisle 13	Location 25
7	Aisle 0	Location 15
8	Aisle 0	Location 8
9	Aisle 1	Location 18
10	Aisle 0	Location 21
11	Aisle 10	Location 43
12	Aisle 9	Location 3
13	Aisle 1	Location 27
14	Aisle 1	Location 37
15	Aisle 9	Location 33
16	Aisle 11	Location 16
17	Aisle 16	Location 3
Order 2	number of articles 16
0	Aisle 0	Location 4
1	Aisle 1	Location 26
2	Aisle 1	Location 17
3	Aisle 6	Location 40
4	Aisle 1	Location 44
5	Aisle 0	Location 40
6	Aisle 0	Location 41
7	Aisle 17	Location 12
8	Aisle 0	Location 37
9	Aisle 8	Location 31
10	Aisle 0	Location 7
11	Aisle 18	Location 7
12	Aisle 0	Location 14
13	Aisle 18	Location 6
14	Aisle 6	Location 12
15	Aisle 1	Location 12
Order 3	number of articles 13
0	Aisle 7	Location 19
1	Aisle 8	Location 1
2	Aisle 0	Location 24
3	Aisle 1	Location 1
4	Aisle 1	Location 40
5	Aisle 0	Location 26
6	Aisle 16	Location 42
7	Aisle 12	Location 16
8	Aisle 0	Location 23
9	Aisle 6	Location 7
10	Aisle 16	Location 23
11	Aisle 11	Location 10
12	Aisle 12	Location 40
Order 4	number of articles 14
0	Aisle 0	Location 29
1	Aisle 1	Location 7
2	Aisle 19	Location 44
3	Aisle 6	Location 44
4	Aisle 0	Location 35
5	Aisle 1	Location 39
6	Aisle 7	Location 29
7	Aisle 19	Location 35
8	Aisle 0	Location 34
9	Aisle 1	Location 40
10	Aisle 11	Location 17
11	Aisle 14	Location 18
12	Aisle 0	Location 16
13	Aisle 12	Location 42
Order 5	number of articles 21
0	Aisle 0	Location 33
1	Aisle 0	Location 25
2	Aisle 9	Location 39
3	Aisle 1	Location 14
4	Aisle 1	Location 30
5	Aisle 14	Location 0
6	Aisle 9	Location 43
7	Aisle 7	Location 44
8	Aisle 6	Location 16
9	Aisle 1	Location 3
10	Aisle 1	Location 33
11	Aisle 1	Location 17
12	Aisle 11	Location 37
13	Aisle 6	Location 10
14	Aisle 1	Location 19
15	Aisle 0	Location 13
16	Aisle 0	Location 8
17	Aisle 1	Location 8
18	Aisle 0	Location 29
19	Aisle 1	Location 23
20	Aisle 17	Location 31
Order 6	number of articles 20
0	Aisle 1	Location 23
1	Aisle 0	Location 19
2	Aisle 17	Location 7
3	Aisle 1	Location 22
4	Aisle 1	Location 2
5	Aisle 18	Location 34
6	Aisle 0	Location 15
7	Aisle 6	Location 21
8	Aisle 13	Location 38
9	Aisle 19	Location 4
10	Aisle 1	Location 27
11	Aisle 1	Location 0
12	Aisle 0	Location 31
13	Aisle 0	Location 26
14	Aisle 0	Location 16
15	Aisle 1	Location 3
16	Aisle 16	Location 7
17	Aisle 18	Location 24
18	Aisle 10	Location 24
19	Aisle 19	Location 34
Order 7	number of articles 19
0	Aisle 0	Location 37
1	Aisle 18	Location 10
2	Aisle 0	Location 31
3	Aisle 17	Location 27
4	Aisle 12	Location 34
5	Aisle 13	Location 29
6	Aisle 12	Location 0
7	Aisle 1	Location 41
8	Aisle 16	Location 15
9	Aisle 15	Location 25
10	Aisle 15	Location 14
11	Aisle 17	Location 3
12	Aisle 7	Location 44
13	Aisle 0	Location 6
14	Aisle 8	Location 1
15	Aisle 12	Location 3
16	Aisle 17	Location 36
17	Aisle 11	Location 2
18	Aisle 11	Location 32
Order 8	number of articles 15
0	Aisle 0	Location 27
1	Aisle 9	Location 35
2	Aisle 16	Location 42
3	Aisle 1	Location 43
4	Aisle 0	Location 5
5	Aisle 0	Location 39
6	Aisle 1	Location 31
7	Aisle 1	Location 20
8	Aisle 1	Location 17
9	Aisle 0	Location 13
10	Aisle 16	Location 40
11	Aisle 10	Location 34
12	Aisle 14	Location 37
13	Aisle 1	Location 27
14	Aisle 0	Location 28
Order 9	number of articles 9
0	Aisle 0	Location 21
1	Aisle 17	Location 5
2	Aisle 1	Location 17
3	Aisle 1	Location 31
4	Aisle 7	Location 28
5	Aisle 0	Location 35
6	Aisle 7	Location 15
7	Aisle 1	Location 12
8	Aisle 1	Location 9
Order 10	number of articles 5
0	Aisle 6	Location 25
1	Aisle 0	Location 37
2	Aisle 1	Location 24
3	Aisle 0	Location 1
4	Aisle 1	Location 15
Order 11	number of articles 11
0	Aisle 0	Location 41
1	Aisle 0	Location 34
2	Aisle 0	Location 3
3	Aisle 9	Location 6
4	Aisle 16	Location 34
5	Aisle 15	Location 44
6	Aisle 0	Location 29
7	Aisle 1	Location 5
8	Aisle 16	Location 17
9	Aisle 15	Location 4
10	Aisle 0	Location 30
Order 12	number of articles 17
0	Aisle 10	Location 40
1	Aisle 0	Location 35
2	Aisle 1	Location 14
3	Aisle 0	Location 40
4	Aisle 0	Location 13
5	Aisle 18	Location 26
6	Aisle 1	Location 29
7	Aisle 1	Location 5
8	Aisle 1	Location 0
9	Aisle 11	Location 26
10	Aisle 10	Location 1
11	Aisle 7	Location 19
12	Aisle 6	Location 0
13	Aisle 13	Location 31
14	Aisle 1	Location 20
15	Aisle 12	Location 17
16	Aisle 1	Location 3
Order 13	number of articles 5
0	Aisle 6	Location 35
1	Aisle 0	Location 20
2	Aisle 0	Location 37
3	Aisle 1	Location 0
4	Aisle 18	Location 22
Order 14	number of articles 13
0	Aisle 7	Location 0
1	Aisle 1	Location 8
2	Aisle 1	Location 6
3	Aisle 19	Location 19
4	Aisle 1	Location 25
5	Aisle 1	Location 4
6	Aisle 10	Location 7
7	Aisle 1	Location 11
8	Aisle 1	Location 16
9	Aisle 6	Location 39
10	Aisle 14	Location 28
11	Aisle 0	Location 23
12	Aisle 15	Location 44
Order 15	number of articles 19
0	Aisle 14	Location 31
1	Aisle 7	Location 32
2	Aisle 13	Location 21
3	Aisle 1	Location 14
4	Aisle 7	Location 20
5	Aisle 0	Location 33
6	Aisle 0	Location 15
7	Aisle 1	Location 8
8	Aisle 13	Location 1
9	Aisle 6	Location 20
10	Aisle 11	Location 38
11	Aisle 0	Location 11
12	Aisle 1	Location 18
13	Aisle 0	Location 34
14	Aisle 13	Location 9
15	Aisle 12	Location 43
16	Aisle 12	Location 36
17	Aisle 17	Location 22
18	Aisle 9	Location 4
Order 16	number of articles 8
0	Aisle 11	Location 3
1	Aisle 1	Location 7
2	Aisle 0	Location 40
3	Aisle 16	Location 20
4	Aisle 15	Location 37
5	Aisle 11	Location 36
6	Aisle 0	Location 6
7	Aisle 0	Location 25
Order 17	number of articles 15
0	Aisle 11	Location 44
1	Aisle 0	Location 3
2	Aisle 0	Location 7
3	Aisle 7	Location 4
4	Aisle 0	Location 8
5	Aisle 0	Location 22
6	Aisle 0	Location 35
7	Aisle 8	Location 34
8	Aisle 1	Location 24
9	Aisle 9	Location 27
10	Aisle 1	Location 3
11	Aisle 13	Location 14
12	Aisle 0	Location 18
13	Aisle 1	Location 32
14	Aisle 1	Location 26
Order 18	number of articles 16
0	Aisle 1	Location 34
1	Aisle 0	Location 17
2	Aisle 13	Location 29
3	Aisle 15	Location 4
4	Aisle 0	Location 6
5	Aisle 14	Location 24
6	Aisle 1	Location 32
7	Aisle 11	Location 4
8	Aisle 10	Location 42
9	Aisle 7	Location 36
10	Aisle 1	Location 39
11	Aisle 0	Location 33
12	Aisle 9	Location 2
13	Aisle 11	Location 9
14	Aisle 8	Location 43
15	Aisle 6	Location 20
Order 19	number of articles 21
0	Aisle 1	Location 34
1	Aisle 15	Location 28
2	Aisle 0	Location 21
3	Aisle 6	Location 1
4	Aisle 1	Location 4
5	Aisle 6	Location 5
6	Aisle 0	Location 11
7	Aisle 1	Location 5
8	Aisle 18	Location 19
9	Aisle 0	Location 23
10	Aisle 0	Location 40
11	Aisle 0	Location 10
12	Aisle 1	Location 39
13	Aisle 10	Location 40
14	Aisle 0	Location 22
15	Aisle 0	Location 20
16	Aisle 9	Location 13
17	Aisle 17	Location 3
18	Aisle 1	Location 32
19	Aisle 1	Location 25
20	Aisle 17	Location 29
Order 20	number of articles 10
0	Aisle 1	Location 36
1	Aisle 1	Location 9
2	Aisle 0	Location 40
3	Aisle 1	Location 32
4	Aisle 15	Location 32
5	Aisle 1	Location 6
6	Aisle 14	Location 2
7	Aisle 0	Location 8
8	Aisle 12	Location 40
9	Aisle 6	Location 39
Order 21	number of articles 21
0	Aisle 8	Location 8
1	Aisle 16	Location 38
2	Aisle 1	Location 36
3	Aisle 1	Location 41
4	Aisle 1	Location 30
5	Aisle 1	Location 8
6	Aisle 1	Location 11
7	Aisle 1	Location 22
8	Aisle 1	Location 4
9	Aisle 7	Location 17
10	Aisle 7	Location 27
11	Aisle 14	Location 43
12	Aisle 1	Location 7
13	Aisle 11	Location 41
14	Aisle 9	Location 4
15	Aisle 0	Location 8
16	Aisle 8	Location 32
17	Aisle 1	Location 3
18	Aisle 15	Location 7
19	Aisle 1	Location 13
20	Aisle 6	Location 9
Order 22	number of articles 7
0	Aisle 0	Location 0
1	Aisle 0	Location 17
2	Aisle 1	Location 12
3	Aisle 1	Location 39
4	Aisle 18	Location 26
5	Aisle 0	Location 21
6	Aisle 1	Location 23
Order 23	number of articles 14
0	Aisle 0	Location 43
1	Aisle 0	Location 40
2	Aisle 1	Location 12
3	Aisle 14	Location 23
4	Aisle 15	Location 14
5	Aisle 6	Location 34
6	Aisle 0	Location 4
7	Aisle 13	Location 36
8	Aisle 1	Location 17
9	Aisle 1	Location 0
10	Aisle 1	Location 19
11	Aisle 16	Location 16
12	Aisle 0	Location 9
13	Aisle 12	Location 22
Order 24	number of articles 16
0	Aisle 0	Location 38
1	Aisle 12	Location 33
2	Aisle 8	Location 37
3	Aisle 0	Location 11
4	Aisle 0	Location 9
5	Aisle 0	Location 42
6	Aisle 0	Location 4
7	Aisle 0	Location 13
8	Aisle 19	Location 31
9	Aisle 6	Location 8
10	Aisle 11	Location 36
11	Aisle 1	Location 21
12	Aisle 15	Location 19
13	Aisle 13	Location 28
14	Aisle 1	Location 34
15	Aisle 1	Location 29
Order 25	number of articles 13
0	Aisle 0	Location 39
1	Aisle 15	Location 35
2	Aisle 0	Location 1
3	Aisle 1	Location 22
4	Aisle 0	Location 23
5	Aisle 15	Location 17
6	Aisle 1	Location 25
7	Aisle 11	Location 9
8	Aisle 9	Location 8
9	Aisle 0	Location 21
10	Aisle 15	Location 29
11	Aisle 0	Location 42
12	Aisle 19	Location 24
Order 26	number of articles 10
0	Aisle 6	Location 0
1	Aisle 19	Location 7
2	Aisle 1	Location 29
3	Aisle 0	Location 22
4	Aisle 0	Location 41
5	Aisle 0	Location 35
6	Aisle 6	Location 20
7	Aisle 1	Location 4
8	Aisle 17	Location 41
9	Aisle 1	Location 1
Order 27	number of articles 17
0	Aisle 1	Location 9
1	Aisle 19	Location 14
2	Aisle 1	Location 8
3	Aisle 8	Location 41
4	Aisle 11	Location 16
5	Aisle 0	Location 13
6	Aisle 0	Location 21
7	Aisle 0	Location 30
8	Aisle 0	Location 31
9	Aisle 0	Location 40
10	Aisle 15	Location 22
11	Aisle 12	Location 8
12	Aisle 0	Location 34
13	Aisle 15	Location 15
14	Aisle 14	Location 23
15	Aisle 0	Location 10
16	Aisle 0	Location 9
Order 28	number of articles 16
0	Aisle 19	Location 23
1	Aisle 0	Location 4
2	Aisle 11	Location 34
3	Aisle 0	Location 30
4	Aisle 8	Location 2
5	Aisle 0	Location 34
6	Aisle 8	Location 39
7	Aisle 6	Location 0
8	Aisle 10	Location 15
9	Aisle 8	Location 14
10	Aisle 12	Location 29
11	Aisle 0	Location 32
12	Aisle 1	Location 39
13	Aisle 8	Location 19
14	Aisle 0	Location 42
15	Aisle 1	Location 10
Order 29	number of articles 15
0	Aisle 11	Location 40
1	Aisle 11	Location 7
2	Aisle 1	Location 13
3	Aisle 0	Location 2
4	Aisle 0	Location 25
5	Aisle 0	Location 13
6	Aisle 0	Location 10
7	Aisle 6	Location 24
8	Aisle 1	Location 31
9	Aisle 8	Location 29
10	Aisle 1	Location 27
11	Aisle 1	Location 29
12	Aisle 0	Location 6
13	Aisle 0	Location 35
14	Aisle 0	Location 42
Order 30	number of articles 24
0	Aisle 1	Location 33
1	Aisle 6	Location 29
2	Aisle 0	Location 12
3	Aisle 10	Location 31
4	Aisle 6	Location 2
5	Aisle 16	Location 21
6	Aisle 18	Location 17
7	Aisle 0	Location 41
8	Aisle 14	Location 30
9	Aisle 0	Location 23
10	Aisle 1	Location 22
11	Aisle 19	Location 5
12	Aisle 11	Location 6
13	Aisle 15	Location 34
14	Aisle 1	Location 18
15	Aisle 1	Location 14
16	Aisle 1	Location 21
17	Aisle 1	Location 0
18	Aisle 15	Location 3
19	Aisle 15	Location 24
20	Aisle 13	Location 16
21	Aisle 1	Location 10
22	Aisle 0	Location 43
23	Aisle 13	Location 1
Order 31	number of articles 9
0	Aisle 9	Location 14
1	Aisle 1	Location 25
2	Aisle 10	Location 27
3	Aisle 10	Location 0
4	Aisle 1	Location 24
5	Aisle 13	Location 17
6	Aisle 0	Location 42
7	Aisle 1	Location 17
8	Aisle 16	Location 43
Order 32	number of articles 19
0	Aisle 8	Location 33
1	Aisle 11	Location 43
2	Aisle 1	Location 32
3	Aisle 8	Location 38
4	Aisle 1	Location 33
5	Aisle 8	Location 10
6	Aisle 1	Location 10
7	Aisle 14	Location 41
8	Aisle 0	Location 32
9	Aisle 0	Location 5
10	Aisle 1	Location 19
11	Aisle 1	Location 14
12	Aisle 10	Location 10
13	Aisle 0	Location 18
14	Aisle 0	Location 43
15	Aisle 1	Location 12
16	Aisle 12	Location 43
17	Aisle 1	Location 43
18	Aisle 1	Location 31
Order 33	number of articles 18
0	Aisle 8	Location 1
1	Aisle 19	Location 19
2	Aisle 1	Location 44
3	Aisle 1	Location 22
4	Aisle 0	Location 5
5	Aisle 1	Location 20
6	Aisle 10	Location 23
7	Aisle 18	Location 42
8	Aisle 0	Location 34
9	Aisle 11	Location 30
10	Aisle 16	Location 8
11	Aisle 7	Location 9
12	Aisle 1	Location 40
13	Aisle 11	Location 16
14	Aisle 1	Location 7
15	Aisle 0	Location 22
16	Aisle 1	Location 39
17	Aisle 1	Location 5
Order 34	number of articles 23
0	Aisle 13	Location 5
1	Aisle 7	Location 0
2	Aisle 17	Location 20
3	Aisle 17	Location 32
4	Aisle 0	Location 18
5	Aisle 0	Location 3
6	Aisle 13	Location 26
7	Aisle 17	Location 36
8	Aisle 6	Location 26
9	Aisle 13	Location 18
10	Aisle 12	Location 37
11	Aisle 1	Location 0
12	Aisle 0	Location 14
13	Aisle 0	Location 21
14	Aisle 10	Location 7
15	Aisle 1	Location 7
16	Aisle 10	Location 36
17	Aisle 6	Location 1
18	Aisle 0	Location 41
19	Aisle 1	Location 3
20	Aisle 6	Location 12
21	Aisle 1	Location 10
22	Aisle 8	Location 15
Order 35	number of articles 18
0	Aisle 1	Location 27
1	Aisle 1	Location 6
2	Aisle 0	Location 5
3	Aisle 16	Location 30
4	Aisle 15	Location 24
5	Aisle 0	Location 27
6	Aisle 11	Location 16
7	Aisle 0	Location 28
8	Aisle 0	Location 38
9	Aisle 0	Location 35
10	Aisle 11	Location 44
11	Aisle 14	Location 17
12	Aisle 11	Location 43
13	Aisle 16	Location 5
14	Aisle 11	Location 17
15	Aisle 1	Location 12
16	Aisle 7	Location 42
17	Aisle 0	Location 2
Order 36	number of articles 14
0	Aisle 1	Location 23
1	Aisle 1	Location 27
2	Aisle 9	Location 7
3	Aisle 7	Location 38
4	Aisle 1	Location 3
5	Aisle 0	Location 11
6	Aisle 19	Location 12
7	Aisle 9	Location 13
8	Aisle 0	Location 9
9	Aisle 1	Location 30
10	Aisle 0	Location 30
11	Aisle 0	Location 4
12	Aisle 0	Location 3
13	Aisle 6	Location 28
Order 37	number of articles 22
0	Aisle 13	Location 31
1	Aisle 11	Location 44
2	Aisle 1	Location 19
3	Aisle 7	Location 36
4	Aisle 0	Location 23
5	Aisle 17	Location 15
6	Aisle 11	Location 39
7	Aisle 12	Location 42
8	Aisle 1	Location 5
9	Aisle 0	Location 19
10	Aisle 18	Location 10
11	Aisle 1	Location 3
12	Aisle 19	Location 18
13	Aisle 13	Location 26
14	Aisle 1	Location 8
15	Aisle 0	Location 32
16	Aisle 14	Location 5
17	Aisle 8	Location 0
18	Aisle 0	Location 10
19	Aisle 12	Location 31
20	Aisle 0	Location 24
21	Aisle 15	Location 35
Order 38	number of articles 22
0	Aisle 1	Location 20
1	Aisle 0	Location 12
2	Aisle 1	Location 11
3	Aisle 0	Location 42
4	Aisle 0	Location 13
5	Aisle 1	Location 43
6	Aisle 0	Location 20
7	Aisle 1	Location 1
8	Aisle 11	Location 7
9	Aisle 18	Location 33
10	Aisle 1	Location 22
11	Aisle 19	Location 18
12	Aisle 0	Location 39
13	Aisle 1	Location 2
14	Aisle 0	Location 27
15	Aisle 1	Location 26
16	Aisle 1	Location 41
17	Aisle 1	Location 17
18	Aisle 8	Location 34
19	Aisle 6	Location 13
20	Aisle 17	Location 35
21	Aisle 9	Location 12
Order 39	number of articles 10
0	Aisle 0	Location 6
1	Aisle 19	Location 24
2	Aisle 1	Location 14
3	Aisle 16	Location 10
4	Aisle 0	Location 43
5	Aisle 1	Location 10
6	Aisle 0	Location 26
7	Aisle 13	Location 34
8	Aisle 18	Location 33
9	Aisle 0	Location 33
