Order 0	number of articles 6
0	Aisle 12	Location 10
1	Aisle 1	Location 18
2	Aisle 19	Location 29
3	Aisle 0	Location 1
4	Aisle 0	Location 31
5	Aisle 0	Location 15
Order 1	number of articles 11
0	Aisle 15	Location 44
1	Aisle 1	Location 10
2	Aisle 0	Location 4
3	Aisle 1	Location 34
4	Aisle 18	Location 36
5	Aisle 0	Location 36
6	Aisle 12	Location 12
7	Aisle 13	Location 42
8	Aisle 6	Location 17
9	Aisle 13	Location 4
10	Aisle 1	Location 15
Order 2	number of articles 16
0	Aisle 1	Location 31
1	Aisle 17	Location 30
2	Aisle 0	Location 32
3	Aisle 0	Location 44
4	Aisle 18	Location 25
5	Aisle 1	Location 27
6	Aisle 10	Location 12
7	Aisle 16	Location 10
8	Aisle 13	Location 0
9	Aisle 17	Location 32
10	Aisle 1	Location 6
11	Aisle 1	Location 8
12	Aisle 18	Location 38
13	Aisle 1	Location 28
14	Aisle 17	Location 24
15	Aisle 0	Location 43
Order 3	number of articles 11
0	Aisle 0	Location 41
1	Aisle 0	Location 12
2	Aisle 0	Location 9
3	Aisle 0	Location 31
4	Aisle 8	Location 1
5	Aisle 1	Location 38
6	Aisle 0	Location 42
7	Aisle 10	Location 15
8	Aisle 0	Location 22
9	Aisle 10	Location 12
10	Aisle 10	Location 27
Order 4	number of articles 14
0	Aisle 7	Location 4
1	Aisle 0	Location 9
2	Aisle 13	Location 8
3	Aisle 1	Location 21
4	Aisle 11	Location 27
5	Aisle 1	Location 6
6	Aisle 13	Location 14
7	Aisle 7	Location 44
8	Aisle 13	Location 43
9	Aisle 10	Location 29
10	Aisle 1	Location 8
11	Aisle 0	Location 20
12	Aisle 9	Location 20
13	Aisle 18	Location 0
Order 5	number of articles 8
0	Aisle 1	Location 16
1	Aisle 10	Location 39
2	Aisle 1	Location 21
3	Aisle 10	Location 16
4	Aisle 1	Location 5
5	Aisle 1	Location 28
6	Aisle 0	Location 43
7	Aisle 0	Location 28
Order 6	number of articles 21
0	Aisle 1	Location 12
1	Aisle 18	Location 12
2	Aisle 0	Location 5
3	Aisle 0	Location 3
4	Aisle 18	Location 7
5	Aisle 18	Location 20
6	Aisle 15	Location 41
7	Aisle 16	Location 30
8	Aisle 1	Location 37
9	Aisle 8	Location 10
10	Aisle 16	Location 20
11	Aisle 15	Location 20
12	Aisle 14	Location 21
13	Aisle 6	Location 43
14	Aisle 15	Location 26
15	Aisle 17	Location 6
16	Aisle 12	Location 14
17	Aisle 14	Location 35
18	Aisle 15	Location 21
19	Aisle 1	Location 17
20	Aisle 0	Location 36
Order 7	number of articles 6
0	Aisle 0	Location 25
1	Aisle 1	Location 24
2	Aisle 14	Location 41
3	Aisle 0	Location 43
4	Aisle 0	Location 34
5	Aisle 16	Location 8
Order 8	number of articles 20
0	Aisle 0	Location 31
1	Aisle 0	Location 42
2	Aisle 0	Location 19
3	Aisle 12	Location 8
4	Aisle 0	Location 22
5	Aisle 17	Location 42
6	Aisle 1	Location 19
7	Aisle 19	Location 3
8	Aisle 16	Location 40
9	Aisle 0	Location 2
10	Aisle 16	Location 27
11	Aisle 0	Location 14
12	Aisle 0	Location 36
13	Aisle 1	Location 13
14	Aisle 1	Location 16
15	Aisle 18	Location 15
16	Aisle 1	Location 33
17	Aisle 7	Location 40
18	Aisle 10	Location 8
19	Aisle 0	Location 10
Order 9	number of articles 22
0	Aisle 0	Location 1
1	Aisle 7	Location 32
2	Aisle 16	Location 15
3	Aisle 10	Location 37
4	Aisle 6	Location 2
5	Aisle 1	Location 44
6	Aisle 19	Location 10
7	Aisle 0	Location 23
8	Aisle 1	Location 39
9	Aisle 0	Location 41
10	Aisle 15	Location 14
11	Aisle 7	Location 9
12	Aisle 1	Location 1
13	Aisle 1	Location 7
14	Aisle 1	Location 17
15	Aisle 0	Location 5
16	Aisle 10	Location 26
17	Aisle 1	Location 34
18	Aisle 0	Location 24
19	Aisle 19	Location 41
20	Aisle 14	Location 4
21	Aisle 0	Location 16
Order 10	number of articles 13
0	Aisle 19	Location 25
1	Aisle 0	Location 28
2	Aisle 18	Location 23
3	Aisle 1	Location 17
4	Aisle 0	Location 42
5	Aisle 0	Location 13
6	Aisle 0	Location 44
7	Aisle 15	Location 16
8	Aisle 16	Location 18
9	Aisle 0	Location 19
10	Aisle 1	Location 2
11	Aisle 1	Location 29
12	Aisle 7	Location 19
Order 11	number of articles 11
0	Aisle 0	Location 40
1	Aisle 15	Location 24
2	Aisle 1	Location 33
3	Aisle 0	Location 7
4	Aisle 0	Location 8
5	Aisle 18	Location 43
6	Aisle 19	Location 41
7	Aisle 1	Location 31
8	Aisle 0	Location 34
9	Aisle 11	Location 38
10	Aisle 7	Location 22
Order 12	number of articles 14
0	Aisle 0	Location 41
1	Aisle 1	Location 36
2	Aisle 14	Location 28
3	Aisle 0	Location 7
4	Aisle 15	Location 6
5	Aisle 11	Location 34
6	Aisle 0	Location 44
7	Aisle 11	Location 30
8	Aisle 16	Location 17
9	Aisle 1	Location 17
10	Aisle 7	Location 4
11	Aisle 1	Location 23
12	Aisle 7	Location 43
13	Aisle 17	Location 36
Order 13	number of articles 21
0	Aisle 15	Location 8
1	Aisle 0	Location 35
2	Aisle 1	Location 16
3	Aisle 17	Location 2
4	Aisle 0	Location 43
5	Aisle 7	Location 30
6	Aisle 19	Location 17
7	Aisle 0	Location 27
8	Aisle 0	Location 0
9	Aisle 1	Location 28
10	Aisle 0	Location 29
11	Aisle 1	Location 23
12	Aisle 1	Location 41
13	Aisle 6	Location 21
14	Aisle 1	Location 6
15	Aisle 1	Location 1
16	Aisle 13	Location 32
17	Aisle 9	Location 8
18	Aisle 1	Location 2
19	Aisle 19	Location 18
20	Aisle 1	Location 43
Order 14	number of articles 20
0	Aisle 0	Location 19
1	Aisle 0	Location 15
2	Aisle 1	Location 9
3	Aisle 1	Location 23
4	Aisle 0	Location 17
5	Aisle 0	Location 42
6	Aisle 14	Location 4
7	Aisle 0	Location 21
8	Aisle 1	Location 20
9	Aisle 10	Location 4
10	Aisle 1	Location 26
11	Aisle 10	Location 40
12	Aisle 13	Location 42
13	Aisle 12	Location 40
14	Aisle 0	Location 43
15	Aisle 15	Location 17
16	Aisle 0	Location 2
17	Aisle 17	Location 17
18	Aisle 0	Location 39
19	Aisle 9	Location 40
Order 15	number of articles 8
0	Aisle 0	Location 26
1	Aisle 0	Location 7
2	Aisle 0	Location 35
3	Aisle 0	Location 42
4	Aisle 12	Location 17
5	Aisle 0	Location 6
6	Aisle 14	Location 16
7	Aisle 12	Location 7
Order 16	number of articles 5
0	Aisle 1	Location 20
1	Aisle 13	Location 13
2	Aisle 0	Location 35
3	Aisle 15	Location 14
4	Aisle 1	Location 30
Order 17	number of articles 6
0	Aisle 1	Location 31
1	Aisle 1	Location 8
2	Aisle 17	Location 40
3	Aisle 1	Location 38
4	Aisle 1	Location 12
5	Aisle 1	Location 44
Order 18	number of articles 22
0	Aisle 0	Location 13
1	Aisle 17	Location 11
2	Aisle 19	Location 10
3	Aisle 19	Location 2
4	Aisle 0	Location 41
5	Aisle 0	Location 15
6	Aisle 0	Location 26
7	Aisle 0	Location 38
8	Aisle 0	Location 0
9	Aisle 13	Location 27
10	Aisle 13	Location 13
11	Aisle 1	Location 42
12	Aisle 16	Location 22
13	Aisle 0	Location 17
14	Aisle 12	Location 42
15	Aisle 0	Location 10
16	Aisle 18	Location 30
17	Aisle 17	Location 25
18	Aisle 10	Location 21
19	Aisle 19	Location 9
20	Aisle 0	Location 16
21	Aisle 0	Location 31
Order 19	number of articles 12
0	Aisle 10	Location 0
1	Aisle 8	Location 37
2	Aisle 16	Location 16
3	Aisle 13	Location 15
4	Aisle 1	Location 6
5	Aisle 15	Location 37
6	Aisle 12	Location 34
7	Aisle 13	Location 3
8	Aisle 13	Location 4
9	Aisle 0	Location 3
10	Aisle 0	Location 11
11	Aisle 13	Location 1
Order 20	number of articles 20
0	Aisle 0	Location 9
1	Aisle 0	Location 16
2	Aisle 1	Location 32
3	Aisle 0	Location 26
4	Aisle 1	Location 27
5	Aisle 0	Location 22
6	Aisle 0	Location 44
7	Aisle 1	Location 15
8	Aisle 10	Location 10
9	Aisle 11	Location 34
10	Aisle 1	Location 1
11	Aisle 13	Location 15
12	Aisle 19	Location 41
13	Aisle 1	Location 35
14	Aisle 12	Location 37
15	Aisle 0	Location 31
16	Aisle 0	Location 6
17	Aisle 10	Location 6
18	Aisle 1	Location 9
19	Aisle 0	Location 20
Order 21	number of articles 11
0	Aisle 1	Location 17
1	Aisle 1	Location 31
2	Aisle 10	Location 22
3	Aisle 16	Location 31
4	Aisle 1	Location 24
5	Aisle 1	Location 2
6	Aisle 19	Location 15
7	Aisle 7	Location 28
8	Aisle 1	Location 5
9	Aisle 0	Location 43
10	Aisle 8	Location 17
Order 22	number of articles 20
0	Aisle 14	Location 1
1	Aisle 0	Location 28
2	Aisle 19	Location 21
3	Aisle 15	Location 14
4	Aisle 1	Location 22
5	Aisle 7	Location 9
6	Aisle 1	Location 6
7	Aisle 0	Location 12
8	Aisle 1	Location 8
9	Aisle 0	Location 21
10	Aisle 11	Location 2
11	Aisle 0	Location 20
12	Aisle 0	Location 14
13	Aisle 1	Location 17
14	Aisle 8	Location 40
15	Aisle 1	Location 30
16	Aisle 15	Location 3
17	Aisle 0	Location 1
18	Aisle 0	Location 27
19	Aisle 12	Location 14
Order 23	number of articles 18
0	Aisle 1	Location 31
1	Aisle 14	Location 35
2	Aisle 1	Location 36
3	Aisle 0	Location 21
