Order 0	number of articles 14
0	Aisle 12	Location 6
1	Aisle 1	Location 25
2	Aisle 9	Location 24
3	Aisle 18	Location 6
4	Aisle 10	Location 29
5	Aisle 10	Location 41
6	Aisle 16	Location 21
7	Aisle 14	Location 31
8	Aisle 6	Location 14
9	Aisle 9	Location 22
10	Aisle 16	Location 33
11	Aisle 7	Location 20
12	Aisle 17	Location 30
13	Aisle 2	Location 27
Order 1	number of articles 8
0	Aisle 18	Location 43
1	Aisle 0	Location 22
2	Aisle 8	Location 5
3	Aisle 5	Location 31
4	Aisle 5	Location 17
5	Aisle 12	Location 44
6	Aisle 2	Location 24
7	Aisle 6	Location 0
Order 2	number of articles 6
0	Aisle 18	Location 27
1	Aisle 14	Location 41
2	Aisle 3	Location 13
3	Aisle 17	Location 18
4	Aisle 13	Location 23
5	Aisle 7	Location 19
Order 3	number of articles 12
0	Aisle 6	Location 16
1	Aisle 3	Location 37
2	Aisle 10	Location 34
3	Aisle 0	Location 6
4	Aisle 3	Location 8
5	Aisle 5	Location 30
6	Aisle 10	Location 22
7	Aisle 8	Location 24
8	Aisle 14	Location 0
9	Aisle 6	Location 8
10	Aisle 12	Location 1
11	Aisle 11	Location 18
Order 4	number of articles 10
0	Aisle 8	Location 23
1	Aisle 0	Location 6
2	Aisle 6	Location 8
3	Aisle 16	Location 25
4	Aisle 15	Location 15
5	Aisle 12	Location 43
6	Aisle 0	Location 4
7	Aisle 6	Location 42
8	Aisle 13	Location 17
9	Aisle 1	Location 19
Order 5	number of articles 17
0	Aisle 9	Location 43
1	Aisle 19	Location 18
2	Aisle 17	Location 3
3	Aisle 14	Location 8
4	Aisle 17	Location 18
5	Aisle 16	Location 12
6	Aisle 6	Location 37
7	Aisle 1	Location 19
8	Aisle 19	Location 4
9	Aisle 3	Location 22
10	Aisle 4	Location 27
11	Aisle 18	Location 9
12	Aisle 18	Location 4
13	Aisle 9	Location 19
14	Aisle 10	Location 22
15	Aisle 5	Location 19
16	Aisle 10	Location 41
Order 6	number of articles 6
0	Aisle 19	Location 38
1	Aisle 6	Location 31
2	Aisle 12	Location 14
3	Aisle 7	Location 20
4	Aisle 15	Location 19
5	Aisle 16	Location 0
Order 7	number of articles 23
0	Aisle 19	Location 5
1	Aisle 5	Location 44
2	Aisle 5	Location 15
3	Aisle 3	Location 32
4	Aisle 12	Location 10
5	Aisle 3	Location 33
6	Aisle 18	Location 13
7	Aisle 16	Location 43
8	Aisle 11	Location 9
9	Aisle 8	Location 43
10	Aisle 8	Location 21
11	Aisle 14	Location 8
12	Aisle 17	Location 10
13	Aisle 5	Location 18
14	Aisle 18	Location 30
15	Aisle 13	Location 3
16	Aisle 4	Location 41
17	Aisle 3	Location 18
18	Aisle 5	Location 28
19	Aisle 3	Location 36
20	Aisle 5	Location 43
21	Aisle 19	Location 32
22	Aisle 4	Location 31
Order 8	number of articles 6
0	Aisle 11	Location 16
1	Aisle 1	Location 41
2	Aisle 9	Location 8
3	Aisle 19	Location 42
4	Aisle 4	Location 2
5	Aisle 13	Location 24
Order 9	number of articles 9
0	Aisle 12	Location 38
1	Aisle 7	Location 3
2	Aisle 17	Location 44
3	Aisle 17	Location 31
4	Aisle 19	Location 41
5	Aisle 0	Location 23
6	Aisle 15	Location 25
7	Aisle 7	Location 4
8	Aisle 16	Location 24
Order 10	number of articles 22
0	Aisle 7	Location 5
1	Aisle 9	Location 41
2	Aisle 9	Location 28
3	Aisle 13	Location 21
4	Aisle 9	Location 18
5	Aisle 15	Location 7
6	Aisle 12	Location 15
7	Aisle 1	Location 12
8	Aisle 4	Location 27
9	Aisle 3	Location 11
10	Aisle 15	Location 11
11	Aisle 12	Location 26
12	Aisle 16	Location 22
13	Aisle 13	Location 42
14	Aisle 8	Location 22
15	Aisle 12	Location 43
16	Aisle 4	Location 26
17	Aisle 2	Location 2
18	Aisle 5	Location 6
19	Aisle 14	Location 3
20	Aisle 12	Location 42
21	Aisle 4	Location 28
Order 11	number of articles 22
0	Aisle 15	Location 17
1	Aisle 17	Location 42
2	Aisle 14	Location 36
3	Aisle 7	Location 42
4	Aisle 0	Location 24
5	Aisle 3	Location 33
6	Aisle 0	Location 34
7	Aisle 4	Location 38
8	Aisle 5	Location 21
9	Aisle 19	Location 3
10	Aisle 12	Location 3
11	Aisle 18	Location 36
12	Aisle 19	Location 4
13	Aisle 2	Location 8
14	Aisle 2	Location 11
15	Aisle 1	Location 35
16	Aisle 9	Location 11
17	Aisle 0	Location 10
18	Aisle 10	Location 30
19	Aisle 0	Location 40
20	Aisle 19	Location 22
21	Aisle 14	Location 2
Order 12	number of articles 23
0	Aisle 16	Location 31
1	Aisle 8	Location 14
2	Aisle 11	Location 37
3	Aisle 6	Location 12
4	Aisle 19	Location 21
5	Aisle 19	Location 10
6	Aisle 12	Location 44
7	Aisle 2	Location 4
8	Aisle 0	Location 38
9	Aisle 12	Location 13
10	Aisle 14	Location 9
11	Aisle 7	Location 19
12	Aisle 14	Location 1
