Order 0	number of articles 7
0	Aisle 14	Location 10
1	Aisle 13	Location 13
2	Aisle 12	Location 39
3	Aisle 10	Location 35
4	Aisle 1	Location 14
5	Aisle 8	Location 30
6	Aisle 12	Location 32
Order 1	number of articles 17
0	Aisle 18	Location 26
1	Aisle 0	Location 27
2	Aisle 1	Location 17
3	Aisle 12	Location 5
4	Aisle 7	Location 32
5	Aisle 11	Location 13
6	Aisle 19	Location 6
7	Aisle 6	Location 21
8	Aisle 16	Location 23
9	Aisle 3	Location 21
10	Aisle 7	Location 23
11	Aisle 2	Location 5
12	Aisle 4	Location 26
13	Aisle 5	Location 31
14	Aisle 7	Location 30
15	Aisle 4	Location 41
16	Aisle 18	Location 21
Order 2	number of articles 9
0	Aisle 2	Location 27
1	Aisle 3	Location 30
2	Aisle 5	Location 13
3	Aisle 8	Location 11
4	Aisle 19	Location 35
5	Aisle 15	Location 44
6	Aisle 18	Location 42
7	Aisle 4	Location 42
8	Aisle 19	Location 16
Order 3	number of articles 14
0	Aisle 5	Location 15
1	Aisle 17	Location 34
2	Aisle 10	Location 10
3	Aisle 15	Location 38
4	Aisle 16	Location 29
5	Aisle 19	Location 41
6	Aisle 6	Location 42
7	Aisle 14	Location 13
8	Aisle 13	Location 28
9	Aisle 4	Location 23
10	Aisle 2	Location 36
11	Aisle 6	Location 37
12	Aisle 16	Location 37
13	Aisle 2	Location 4
Order 4	number of articles 21
0	Aisle 12	Location 10
1	Aisle 17	Location 26
2	Aisle 1	Location 1
3	Aisle 18	Location 11
4	Aisle 18	Location 22
5	Aisle 5	Location 41
6	Aisle 13	Location 22
7	Aisle 12	Location 23
8	Aisle 5	Location 15
9	Aisle 9	Location 10
10	Aisle 14	Location 37
11	Aisle 2	Location 32
12	Aisle 18	Location 12
13	Aisle 5	Location 33
14	Aisle 4	Location 4
15	Aisle 15	Location 40
16	Aisle 8	Location 33
17	Aisle 15	Location 42
18	Aisle 16	Location 31
19	Aisle 19	Location 12
20	Aisle 12	Location 7
Order 5	number of articles 8
0	Aisle 8	Location 30
1	Aisle 7	Location 20
2	Aisle 16	Location 12
3	Aisle 8	Location 43
4	Aisle 16	Location 33
5	Aisle 0	Location 32
6	Aisle 5	Location 36
7	Aisle 9	Location 30
Order 6	number of articles 10
0	Aisle 18	Location 35
1	Aisle 12	Location 1
2	Aisle 17	Location 41
3	Aisle 10	Location 37
4	Aisle 16	Location 35
5	Aisle 0	Location 24
6	Aisle 0	Location 30
7	Aisle 15	Location 26
8	Aisle 17	Location 29
9	Aisle 19	Location 12
Order 7	number of articles 22
0	Aisle 6	Location 8
1	Aisle 3	Location 12
2	Aisle 12	Location 23
3	Aisle 8	Location 21
4	Aisle 17	Location 29
5	Aisle 11	Location 2
6	Aisle 9	Location 9
7	Aisle 18	Location 30
8	Aisle 17	Location 1
9	Aisle 3	Location 32
10	Aisle 12	Location 18
11	Aisle 11	Location 42
12	Aisle 14	Location 26
13	Aisle 12	Location 11
14	Aisle 16	Location 38
15	Aisle 4	Location 10
16	Aisle 2	Location 7
17	Aisle 6	Location 6
18	Aisle 16	Location 6
19	Aisle 9	Location 1
20	Aisle 15	Location 18
21	Aisle 18	Location 22
Order 8	number of articles 15
0	Aisle 9	Location 10
1	Aisle 8	Location 22
2	Aisle 18	Location 23
3	Aisle 9	Location 37
4	Aisle 15	Location 37
5	Aisle 4	Location 16
6	Aisle 0	Location 14
7	Aisle 1	Location 37
8	Aisle 15	Location 9
9	Aisle 5	Location 38
10	Aisle 14	Location 15
11	Aisle 16	Location 7
12	Aisle 4	Location 15
13	Aisle 2	Location 36
14	Aisle 15	Location 3
Order 9	number of articles 16
0	Aisle 17	Location 35
1	Aisle 14	Location 40
2	Aisle 10	Location 36
3	Aisle 7	Location 1
4	Aisle 3	Location 0
5	Aisle 9	Location 3
6	Aisle 4	Location 25
7	Aisle 14	Location 25
8	Aisle 11	Location 6
9	Aisle 18	Location 19
10	Aisle 6	Location 40
11	Aisle 11	Location 20
12	Aisle 10	Location 26
13	Aisle 10	Location 24
14	Aisle 12	Location 39
15	Aisle 1	Location 1
Order 10	number of articles 22
0	Aisle 6	Location 4
1	Aisle 16	Location 40
2	Aisle 6	Location 3
3	Aisle 11	Location 18
4	Aisle 12	Location 27
5	Aisle 6	Location 44
6	Aisle 10	Location 5
7	Aisle 6	Location 24
8	Aisle 8	Location 39
9	Aisle 18	Location 20
10	Aisle 19	Location 10
11	Aisle 11	Location 1
12	Aisle 15	Location 44
13	Aisle 9	Location 33
14	Aisle 10	Location 21
15	Aisle 10	Location 11
16	Aisle 0	Location 2
17	Aisle 19	Location 16
18	Aisle 9	Location 16
19	Aisle 18	Location 36
20	Aisle 6	Location 5
21	Aisle 1	Location 24
Order 11	number of articles 7
0	Aisle 19	Location 7
1	Aisle 16	Location 21
2	Aisle 14	Location 11
3	Aisle 18	Location 5
4	Aisle 2	Location 31
5	Aisle 11	Location 16
6	Aisle 17	Location 1
Order 12	number of articles 19
0	Aisle 19	Location 18
1	Aisle 10	Location 27
2	Aisle 8	Location 7
3	Aisle 7	Location 21
4	Aisle 11	Location 31
5	Aisle 19	Location 34
6	Aisle 16	Location 3
7	Aisle 9	Location 28
8	Aisle 6	Location 30
9	Aisle 9	Location 0
10	Aisle 4	Location 8
11	Aisle 12	Location 37
12	Aisle 13	Location 33
13	Aisle 11	Location 0
14	Aisle 17	Location 28
15	Aisle 17	Location 39
16	Aisle 8	Location 41
17	Aisle 10	Location 43
18	Aisle 11	Location 33
Order 13	number of articles 6
0	Aisle 16	Location 9
1	Aisle 16	Location 5
2	Aisle 11	Location 0
3	Aisle 7	Location 31
4	Aisle 8	Location 25
5	Aisle 4	Location 7
Order 14	number of articles 8
0	Aisle 5	Location 6
1	Aisle 11	Location 38
2	Aisle 7	Location 31
3	Aisle 17	Location 23
4	Aisle 10	Location 31
5	Aisle 13	Location 21
6	Aisle 2	Location 9
7	Aisle 7	Location 10
Order 15	number of articles 10
0	Aisle 19	Location 25
1	Aisle 12	Location 17
2	Aisle 10	Location 3
3	Aisle 13	Location 19
4	Aisle 18	Location 34
5	Aisle 7	Location 18
6	Aisle 13	Location 24
7	Aisle 1	Location 38
8	Aisle 14	Location 22
9	Aisle 2	Location 36
Order 16	number of articles 17
0	Aisle 9	Location 42
1	Aisle 19	Location 32
2	Aisle 13	Location 30
3	Aisle 2	Location 31
4	Aisle 7	Location 10
5	Aisle 0	Location 21
6	Aisle 19	Location 14
7	Aisle 18	Location 8
8	Aisle 1	Location 26
9	Aisle 10	Location 18
10	Aisle 4	Location 28
11	Aisle 9	Location 32
12	Aisle 13	Location 38
13	Aisle 1	Location 0
14	Aisle 4	Location 39
15	Aisle 2	Location 43
16	Aisle 0	Location 17
Order 17	number of articles 7
0	Aisle 14	Location 3
1	Aisle 11	Location 37
2	Aisle 17	Location 2
3	Aisle 7	Location 2
4	Aisle 14	Location 22
5	Aisle 0	Location 26
6	Aisle 4	Location 8
Order 18	number of articles 16
0	Aisle 0	Location 38
1	Aisle 9	Location 40
2	Aisle 19	Location 34
3	Aisle 9	Location 13
4	Aisle 4	Location 6
5	Aisle 14	Location 34
6	Aisle 17	Location 9
7	Aisle 9	Location 33
8	Aisle 0	Location 12
9	Aisle 14	Location 25
10	Aisle 13	Location 7
11	Aisle 9	Location 37
12	Aisle 7	Location 26
13	Aisle 12	Location 24
14	Aisle 10	Location 13
15	Aisle 6	Location 41
Order 19	number of articles 5
0	Aisle 15	Location 43
1	Aisle 2	Location 9
2	Aisle 9	Location 30
3	Aisle 17	Location 13
4	Aisle 6	Location 14
