Order 0	number of articles 18
0	Aisle 5	Location 3
1	Aisle 1	Location 27
2	Aisle 6	Location 41
3	Aisle 1	Location 42
4	Aisle 4	Location 43
5	Aisle 17	Location 42
6	Aisle 2	Location 1
7	Aisle 12	Location 29
8	Aisle 15	Location 9
9	Aisle 17	Location 0
10	Aisle 3	Location 12
11	Aisle 18	Location 29
12	Aisle 11	Location 27
13	Aisle 16	Location 0
14	Aisle 3	Location 37
15	Aisle 1	Location 33
16	Aisle 10	Location 22
17	Aisle 11	Location 42
Order 1	number of articles 8
0	Aisle 9	Location 37
1	Aisle 0	Location 16
2	Aisle 15	Location 38
3	Aisle 9	Location 43
4	Aisle 7	Location 43
5	Aisle 19	Location 10
6	Aisle 18	Location 40
7	Aisle 7	Location 4
Order 2	number of articles 12
0	Aisle 8	Location 41
1	Aisle 15	Location 33
2	Aisle 5	Location 31
3	Aisle 19	Location 13
4	Aisle 0	Location 19
5	Aisle 5	Location 5
6	Aisle 1	Location 16
7	Aisle 10	Location 27
8	Aisle 4	Location 27
9	Aisle 8	Location 26
10	Aisle 3	Location 29
11	Aisle 6	Location 5
Order 3	number of articles 16
0	Aisle 10	Location 12
1	Aisle 5	Location 32
2	Aisle 2	Location 7
3	Aisle 8	Location 6
4	Aisle 8	Location 2
5	Aisle 5	Location 17
6	Aisle 5	Location 28
7	Aisle 10	Location 15
8	Aisle 1	Location 6
9	Aisle 19	Location 14
10	Aisle 9	Location 13
11	Aisle 10	Location 16
12	Aisle 7	Location 14
13	Aisle 13	Location 7
14	Aisle 19	Location 18
15	Aisle 2	Location 0
Order 4	number of articles 13
0	Aisle 10	Location 36
1	Aisle 14	Location 32
2	Aisle 3	Location 35
3	Aisle 12	Location 16
4	Aisle 15	Location 0
5	Aisle 15	Location 2
6	Aisle 9	Location 43
7	Aisle 10	Location 39
8	Aisle 14	Location 19
9	Aisle 8	Location 33
10	Aisle 18	Location 44
11	Aisle 2	Location 38
12	Aisle 1	Location 2
Order 5	number of articles 20
0	Aisle 1	Location 43
1	Aisle 2	Location 12
2	Aisle 15	Location 33
3	Aisle 15	Location 19
4	Aisle 17	Location 3
5	Aisle 10	Location 5
6	Aisle 15	Location 24
7	Aisle 18	Location 43
8	Aisle 10	Location 41
9	Aisle 4	Location 11
10	Aisle 1	Location 27
11	Aisle 11	Location 4
12	Aisle 6	Location 35
13	Aisle 13	Location 43
14	Aisle 1	Location 35
15	Aisle 12	Location 14
16	Aisle 1	Location 11
17	Aisle 15	Location 22
18	Aisle 13	Location 12
19	Aisle 16	Location 10
Order 6	number of articles 11
0	Aisle 10	Location 35
1	Aisle 11	Location 17
2	Aisle 11	Location 10
3	Aisle 1	Location 27
4	Aisle 16	Location 41
5	Aisle 4	Location 32
6	Aisle 0	Location 41
7	Aisle 0	Location 5
8	Aisle 0	Location 38
9	Aisle 19	Location 22
10	Aisle 11	Location 34
Order 7	number of articles 14
0	Aisle 4	Location 27
1	Aisle 10	Location 13
2	Aisle 6	Location 39
3	Aisle 17	Location 5
4	Aisle 0	Location 22
5	Aisle 5	Location 33
6	Aisle 4	Location 23
7	Aisle 13	Location 22
8	Aisle 16	Location 42
9	Aisle 7	Location 40
10	Aisle 17	Location 32
11	Aisle 9	Location 14
12	Aisle 9	Location 37
13	Aisle 13	Location 16
Order 8	number of articles 23
0	Aisle 9	Location 11
1	Aisle 14	Location 5
2	Aisle 12	Location 20
3	Aisle 11	Location 13
4	Aisle 13	Location 28
5	Aisle 17	Location 30
6	Aisle 12	Location 35
7	Aisle 8	Location 34
8	Aisle 11	Location 8
9	Aisle 6	Location 12
10	Aisle 4	Location 9
11	Aisle 8	Location 6
12	Aisle 0	Location 2
13	Aisle 19	Location 42
14	Aisle 8	Location 17
15	Aisle 0	Location 9
16	Aisle 14	Location 31
17	Aisle 7	Location 43
18	Aisle 14	Location 20
19	Aisle 17	Location 34
20	Aisle 5	Location 9
21	Aisle 5	Location 41
22	Aisle 2	Location 12
Order 9	number of articles 5
0	Aisle 9	Location 22
1	Aisle 4	Location 39
2	Aisle 14	Location 26
3	Aisle 5	Location 32
4	Aisle 4	Location 9
Order 10	number of articles 5
0	Aisle 18	Location 13
1	Aisle 13	Location 15
2	Aisle 0	Location 14
3	Aisle 14	Location 0
4	Aisle 14	Location 20
Order 11	number of articles 15
0	Aisle 11	Location 25
1	Aisle 2	Location 0
2	Aisle 8	Location 44
3	Aisle 1	Location 37
4	Aisle 13	Location 29
