Order 0	number of articles 13
0	Aisle 6	Location 1
1	Aisle 10	Location 8
2	Aisle 16	Location 14
3	Aisle 17	Location 29
4	Aisle 18	Location 40
5	Aisle 18	Location 13
6	Aisle 7	Location 5
7	Aisle 4	Location 43
8	Aisle 15	Location 38
9	Aisle 10	Location 40
10	Aisle 16	Location 31
11	Aisle 19	Location 41
12	Aisle 7	Location 32
Order 1	number of articles 19
0	Aisle 15	Location 11
1	Aisle 18	Location 42
2	Aisle 7	Location 0
3	Aisle 1	Location 42
4	Aisle 6	Location 42
5	Aisle 17	Location 27
6	Aisle 5	Location 41
7	Aisle 12	Location 3
8	Aisle 3	Location 8
9	Aisle 19	Location 18
10	Aisle 3	Location 1
11	Aisle 19	Location 8
12	Aisle 7	Location 16
13	Aisle 6	Location 18
14	Aisle 18	Location 16
15	Aisle 9	Location 35
16	Aisle 18	Location 15
17	Aisle 8	Location 0
18	Aisle 8	Location 34
Order 2	number of articles 20
0	Aisle 2	Location 37
1	Aisle 12	Location 32
2	Aisle 5	Location 21
3	Aisle 12	Location 28
4	Aisle 12	Location 4
5	Aisle 4	Location 11
6	Aisle 17	Location 11
7	Aisle 1	Location 6
8	Aisle 12	Location 41
9	Aisle 11	Location 26
10	Aisle 2	Location 16
11	Aisle 17	Location 32
12	Aisle 19	Location 28
13	Aisle 2	Location 21
14	Aisle 0	Location 15
15	Aisle 4	Location 5
16	Aisle 14	Location 16
17	Aisle 1	Location 34
18	Aisle 19	Location 33
19	Aisle 12	Location 35
Order 3	number of articles 11
0	Aisle 11	Location 24
1	Aisle 9	Location 25
2	Aisle 1	Location 29
3	Aisle 1	Location 21
4	Aisle 4	Location 20
5	Aisle 14	Location 24
6	Aisle 12	Location 41
7	Aisle 4	Location 37
8	Aisle 1	Location 23
9	Aisle 2	Location 10
10	Aisle 2	Location 32
Order 4	number of articles 9
0	Aisle 5	Location 9
1	Aisle 12	Location 14
2	Aisle 3	Location 10
3	Aisle 8	Location 17
4	Aisle 14	Location 7
5	Aisle 14	Location 30
6	Aisle 14	Location 20
7	Aisle 1	Location 3
8	Aisle 19	Location 33
Order 5	number of articles 8
0	Aisle 3	Location 18
1	Aisle 0	Location 43
2	Aisle 1	Location 23
3	Aisle 7	Location 30
4	Aisle 3	Location 15
5	Aisle 17	Location 7
6	Aisle 7	Location 3
7	Aisle 17	Location 15
Order 6	number of articles 24
0	Aisle 7	Location 20
1	Aisle 4	Location 23
2	Aisle 1	Location 9
3	Aisle 14	Location 36
4	Aisle 4	Location 28
5	Aisle 5	Location 40
6	Aisle 14	Location 35
7	Aisle 1	Location 1
8	Aisle 14	Location 30
9	Aisle 18	Location 19
10	Aisle 9	Location 21
11	Aisle 8	Location 28
12	Aisle 16	Location 35
13	Aisle 3	Location 9
14	Aisle 12	Location 38
15	Aisle 18	Location 7
16	Aisle 11	Location 12
17	Aisle 13	Location 3
18	Aisle 1	Location 34
19	Aisle 5	Location 18
20	Aisle 14	Location 19
21	Aisle 11	Location 11
22	Aisle 12	Location 12
23	Aisle 18	Location 32
Order 7	number of articles 12
0	Aisle 12	Location 11
1	Aisle 17	Location 16
2	Aisle 9	Location 3
3	Aisle 11	Location 18
4	Aisle 2	Location 30
5	Aisle 13	Location 15
6	Aisle 9	Location 5
7	Aisle 19	Location 18
8	Aisle 10	Location 25
9	Aisle 4	Location 13
10	Aisle 8	Location 13
11	Aisle 16	Location 39
Order 8	number of articles 18
0	Aisle 4	Location 25
1	Aisle 4	Location 33
2	Aisle 7	Location 0
3	Aisle 11	Location 20
4	Aisle 0	Location 7
5	Aisle 15	Location 20
6	Aisle 18	Location 43
7	Aisle 1	Location 39
8	Aisle 9	Location 1
9	Aisle 18	Location 35
10	Aisle 15	Location 11
11	Aisle 8	Location 17
12	Aisle 5	Location 28
13	Aisle 3	Location 11
14	Aisle 15	Location 13
15	Aisle 3	Location 26
16	Aisle 16	Location 1
17	Aisle 1	Location 34
Order 9	number of articles 18
0	Aisle 11	Location 4
1	Aisle 2	Location 34
2	Aisle 11	Location 42
3	Aisle 5	Location 32
4	Aisle 7	Location 31
5	Aisle 8	Location 25
6	Aisle 17	Location 35
7	Aisle 0	Location 42
8	Aisle 16	Location 23
9	Aisle 1	Location 39
10	Aisle 17	Location 3
11	Aisle 16	Location 16
12	Aisle 19	Location 11
13	Aisle 7	Location 33
14	Aisle 18	Location 39
15	Aisle 3	Location 37
16	Aisle 17	Location 43
17	Aisle 19	Location 25
Order 10	number of articles 8
0	Aisle 10	Location 0
1	Aisle 11	Location 30
2	Aisle 12	Location 21
3	Aisle 10	Location 17
4	Aisle 2	Location 7
5	Aisle 11	Location 7
6	Aisle 2	Location 35
7	Aisle 2	Location 21
Order 11	number of articles 21
0	Aisle 18	Location 26
1	Aisle 7	Location 40
2	Aisle 15	Location 37
3	Aisle 12	Location 4
4	Aisle 19	Location 21
5	Aisle 10	Location 27
6	Aisle 11	Location 39
7	Aisle 10	Location 1
8	Aisle 16	Location 38
9	Aisle 2	Location 21
