Order 0	number of articles 17
0	Aisle 3	Location 12
1	Aisle 2	Location 31
2	Aisle 1	Location 30
3	Aisle 3	Location 44
4	Aisle 3	Location 3
5	Aisle 11	Location 5
6	Aisle 7	Location 27
7	Aisle 5	Location 9
8	Aisle 8	Location 15
9	Aisle 11	Location 3
10	Aisle 3	Location 39
11	Aisle 2	Location 6
12	Aisle 1	Location 34
13	Aisle 13	Location 37
14	Aisle 2	Location 39
15	Aisle 9	Location 6
16	Aisle 5	Location 17
Order 1	number of articles 18
0	Aisle 7	Location 7
1	Aisle 17	Location 27
2	Aisle 17	Location 24
3	Aisle 17	Location 15
4	Aisle 8	Location 18
5	Aisle 18	Location 3
6	Aisle 18	Location 22
7	Aisle 3	Location 19
8	Aisle 12	Location 17
9	Aisle 14	Location 32
10	Aisle 8	Location 26
11	Aisle 8	Location 12
12	Aisle 11	Location 1
13	Aisle 2	Location 4
14	Aisle 13	Location 37
15	Aisle 3	Location 41
16	Aisle 17	Location 10
17	Aisle 9	Location 27
Order 2	number of articles 6
0	Aisle 4	Location 9
1	Aisle 1	Location 4
2	Aisle 6	Location 3
3	Aisle 4	Location 29
4	Aisle 4	Location 21
5	Aisle 9	Location 28
Order 3	number of articles 5
0	Aisle 15	Location 38
1	Aisle 5	Location 15
2	Aisle 11	Location 11
3	Aisle 18	Location 7
4	Aisle 7	Location 28
Order 4	number of articles 10
0	Aisle 19	Location 2
1	Aisle 10	Location 41
2	Aisle 11	Location 44
3	Aisle 0	Location 25
4	Aisle 16	Location 17
5	Aisle 6	Location 38
6	Aisle 16	Location 2
7	Aisle 4	Location 4
8	Aisle 4	Location 9
9	Aisle 16	Location 37
Order 5	number of articles 7
0	Aisle 19	Location 42
1	Aisle 1	Location 2
2	Aisle 12	Location 44
3	Aisle 0	Location 42
4	Aisle 13	Location 40
5	Aisle 10	Location 17
6	Aisle 3	Location 26
Order 6	number of articles 16
0	Aisle 3	Location 0
1	Aisle 11	Location 13
2	Aisle 18	Location 33
3	Aisle 7	Location 20
4	Aisle 15	Location 37
5	Aisle 17	Location 38
6	Aisle 10	Location 32
7	Aisle 10	Location 17
8	Aisle 13	Location 15
9	Aisle 18	Location 41
10	Aisle 16	Location 43
11	Aisle 7	Location 18
12	Aisle 17	Location 27
13	Aisle 18	Location 42
14	Aisle 2	Location 10
15	Aisle 8	Location 12
Order 7	number of articles 5
0	Aisle 4	Location 4
1	Aisle 7	Location 7
2	Aisle 19	Location 41
3	Aisle 17	Location 0
4	Aisle 0	Location 12
Order 8	number of articles 19
0	Aisle 11	Location 17
1	Aisle 5	Location 37
2	Aisle 7	Location 25
3	Aisle 2	Location 29
4	Aisle 10	Location 12
5	Aisle 2	Location 40
6	Aisle 12	Location 4
7	Aisle 19	Location 44
8	Aisle 12	Location 26
9	Aisle 18	Location 27
10	Aisle 16	Location 5
11	Aisle 19	Location 2
12	Aisle 8	Location 38
13	Aisle 6	Location 2
14	Aisle 1	Location 21
15	Aisle 5	Location 30
16	Aisle 13	Location 22
17	Aisle 8	Location 36
18	Aisle 2	Location 12
Order 9	number of articles 19
0	Aisle 13	Location 21
1	Aisle 17	Location 36
2	Aisle 18	Location 0
3	Aisle 7	Location 15
4	Aisle 7	Location 5
5	Aisle 8	Location 5
6	Aisle 9	Location 41
7	Aisle 7	Location 30
8	Aisle 19	Location 8
9	Aisle 5	Location 21
10	Aisle 7	Location 4
11	Aisle 18	Location 15
12	Aisle 12	Location 19
13	Aisle 12	Location 37
14	Aisle 2	Location 17
15	Aisle 0	Location 30
16	Aisle 1	Location 13
17	Aisle 5	Location 17
18	Aisle 6	Location 4
Order 10	number of articles 14
0	Aisle 1	Location 20
1	Aisle 4	Location 33
2	Aisle 0	Location 41
3	Aisle 12	Location 28
4	Aisle 16	Location 10
5	Aisle 16	Location 1
6	Aisle 8	Location 23
7	Aisle 2	Location 12
8	Aisle 18	Location 6
9	Aisle 13	Location 18
10	Aisle 2	Location 10
11	Aisle 11	Location 1
12	Aisle 11	Location 29
13	Aisle 9	Location 17
Order 11	number of articles 21
0	Aisle 6	Location 40
1	Aisle 8	Location 2
2	Aisle 18	Location 14
3	Aisle 19	Location 16
4	Aisle 2	Location 41
5	Aisle 3	Location 19
6	Aisle 3	Location 40
7	Aisle 7	Location 32
8	Aisle 4	Location 0
9	Aisle 13	Location 44
10	Aisle 13	Location 26
11	Aisle 3	Location 38
12	Aisle 19	Location 13
13	Aisle 10	Location 1
14	Aisle 4	Location 19
15	Aisle 8	Location 8
16	Aisle 1	Location 26
17	Aisle 11	Location 25
18	Aisle 9	Location 29
19	Aisle 7	Location 3
20	Aisle 6	Location 2
Order 12	number of articles 9
0	Aisle 12	Location 22
1	Aisle 19	Location 25
2	Aisle 13	Location 33
3	Aisle 15	Location 27
4	Aisle 16	Location 32
5	Aisle 7	Location 29
6	Aisle 8	Location 17
7	Aisle 8	Location 26
8	Aisle 4	Location 44
Order 13	number of articles 22
0	Aisle 4	Location 15
1	Aisle 17	Location 11
2	Aisle 5	Location 5
3	Aisle 9	Location 32
4	Aisle 14	Location 28
5	Aisle 6	Location 22
6	Aisle 4	Location 42
7	Aisle 6	Location 44
8	Aisle 2	Location 35
9	Aisle 1	Location 41
10	Aisle 6	Location 21
11	Aisle 12	Location 9
12	Aisle 10	Location 13
13	Aisle 1	Location 32
14	Aisle 17	Location 13
15	Aisle 15	Location 13
16	Aisle 2	Location 16
17	Aisle 9	Location 27
18	Aisle 17	Location 23
19	Aisle 9	Location 14
20	Aisle 6	Location 1
21	Aisle 19	Location 26
Order 14	number of articles 10
0	Aisle 16	Location 40
1	Aisle 17	Location 11
2	Aisle 7	Location 40
3	Aisle 7	Location 12
4	Aisle 13	Location 25
5	Aisle 16	Location 41
6	Aisle 5	Location 28
7	Aisle 16	Location 25
8	Aisle 7	Location 7
9	Aisle 16	Location 22
Order 15	number of articles 24
0	Aisle 13	Location 42
1	Aisle 1	Location 3
2	Aisle 11	Location 9
3	Aisle 11	Location 42
4	Aisle 8	Location 39
5	Aisle 4	Location 34
6	Aisle 16	Location 13
7	Aisle 19	Location 35
8	Aisle 16	Location 2
9	Aisle 3	Location 7
10	Aisle 8	Location 19
11	Aisle 17	Location 29
12	Aisle 5	Location 31
13	Aisle 12	Location 11
14	Aisle 8	Location 31
15	Aisle 16	Location 23
16	Aisle 19	Location 37
17	Aisle 19	Location 28
18	Aisle 7	Location 4
19	Aisle 19	Location 32
20	Aisle 6	Location 31
21	Aisle 8	Location 35
22	Aisle 0	Location 2
23	Aisle 17	Location 6
Order 16	number of articles 15
0	Aisle 17	Location 4
1	Aisle 12	Location 7
2	Aisle 0	Location 20
3	Aisle 2	Location 27
4	Aisle 3	Location 44
5	Aisle 6	Location 28
6	Aisle 16	Location 25
7	Aisle 13	Location 24
8	Aisle 18	Location 30
9	Aisle 4	Location 8
10	Aisle 6	Location 27
11	Aisle 7	Location 34
12	Aisle 13	Location 8
13	Aisle 13	Location 35
14	Aisle 0	Location 3
Order 17	number of articles 9
0	Aisle 3	Location 36
1	Aisle 3	Location 25
2	Aisle 19	Location 14
3	Aisle 11	Location 20
4	Aisle 7	Location 28
5	Aisle 14	Location 41
6	Aisle 17	Location 7
7	Aisle 8	Location 16
8	Aisle 8	Location 10
Order 18	number of articles 6
0	Aisle 9	Location 1
1	Aisle 15	Location 28
2	Aisle 9	Location 9
3	Aisle 7	Location 22
4	Aisle 0	Location 30
5	Aisle 10	Location 19
Order 19	number of articles 13
0	Aisle 9	Location 44
1	Aisle 7	Location 23
2	Aisle 17	Location 35
3	Aisle 13	Location 24
4	Aisle 2	Location 15
5	Aisle 7	Location 35
6	Aisle 17	Location 0
7	Aisle 1	Location 13
8	Aisle 12	Location 42
9	Aisle 2	Location 20
10	Aisle 17	Location 26
11	Aisle 18	Location 2
12	Aisle 0	Location 14
