Order 0	number of articles 24
0	Aisle 4	Location 38
1	Aisle 2	Location 6
2	Aisle 19	Location 41
3	Aisle 6	Location 41
4	Aisle 0	Location 42
5	Aisle 11	Location 37
6	Aisle 12	Location 12
7	Aisle 5	Location 13
8	Aisle 19	Location 12
9	Aisle 10	Location 16
10	Aisle 11	Location 24
11	Aisle 18	Location 12
12	Aisle 0	Location 0
13	Aisle 18	Location 40
14	Aisle 13	Location 14
15	Aisle 16	Location 28
16	Aisle 14	Location 33
17	Aisle 16	Location 16
18	Aisle 3	Location 32
19	Aisle 16	Location 22
20	Aisle 0	Location 24
21	Aisle 8	Location 10
22	Aisle 15	Location 39
23	Aisle 12	Location 4
Order 1	number of articles 21
0	Aisle 2	Location 38
1	Aisle 6	Location 38
2	Aisle 7	Location 21
3	Aisle 4	Location 30
4	Aisle 3	Location 30
5	Aisle 18	Location 11
6	Aisle 17	Location 17
7	Aisle 8	Location 9
8	Aisle 16	Location 15
9	Aisle 7	Location 28
10	Aisle 7	Location 23
11	Aisle 4	Location 6
12	Aisle 15	Location 16
13	Aisle 10	Location 29
14	Aisle 11	Location 17
15	Aisle 8	Location 25
16	Aisle 0	Location 9
17	Aisle 9	Location 15
18	Aisle 7	Location 35
19	Aisle 6	Location 36
20	Aisle 17	Location 20
Order 2	number of articles 19
0	Aisle 12	Location 42
1	Aisle 15	Location 26
2	Aisle 15	Location 7
3	Aisle 7	Location 12
4	Aisle 11	Location 5
5	Aisle 11	Location 25
6	Aisle 10	Location 5
7	Aisle 17	Location 5
8	Aisle 10	Location 12
9	Aisle 18	Location 6
10	Aisle 6	Location 18
11	Aisle 8	Location 24
12	Aisle 11	Location 36
13	Aisle 6	Location 40
14	Aisle 4	Location 33
15	Aisle 7	Location 8
16	Aisle 18	Location 2
17	Aisle 4	Location 41
18	Aisle 3	Location 19
Order 3	number of articles 6
0	Aisle 6	Location 42
1	Aisle 1	Location 23
2	Aisle 4	Location 8
3	Aisle 2	Location 41
4	Aisle 8	Location 4
5	Aisle 17	Location 34
Order 4	number of articles 15
0	Aisle 5	Location 6
1	Aisle 15	Location 9
2	Aisle 10	Location 8
3	Aisle 15	Location 26
4	Aisle 19	Location 32
5	Aisle 9	Location 43
6	Aisle 12	Location 37
7	Aisle 8	Location 39
8	Aisle 14	Location 33
9	Aisle 19	Location 18
10	Aisle 12	Location 1
11	Aisle 3	Location 3
