Order 0	number of articles 7
0	Aisle 6	Location 34
1	Aisle 0	Location 26
2	Aisle 14	Location 15
3	Aisle 9	Location 32
4	Aisle 13	Location 43
5	Aisle 8	Location 15
6	Aisle 3	Location 14
Order 1	number of articles 11
0	Aisle 17	Location 25
1	Aisle 4	Location 31
2	Aisle 10	Location 25
3	Aisle 6	Location 41
4	Aisle 18	Location 41
5	Aisle 16	Location 8
6	Aisle 12	Location 12
7	Aisle 11	Location 34
8	Aisle 6	Location 4
9	Aisle 8	Location 18
10	Aisle 12	Location 35
Order 2	number of articles 20
0	Aisle 7	Location 13
1	Aisle 0	Location 11
2	Aisle 18	Location 3
3	Aisle 9	Location 42
4	Aisle 17	Location 38
5	Aisle 4	Location 35
6	Aisle 5	Location 23
7	Aisle 3	Location 11
8	Aisle 12	Location 30
9	Aisle 4	Location 24
10	Aisle 17	Location 28
11	Aisle 10	Location 34
12	Aisle 10	Location 43
13	Aisle 1	Location 30
14	Aisle 6	Location 38
15	Aisle 16	Location 8
16	Aisle 11	Location 0
17	Aisle 16	Location 40
18	Aisle 18	Location 32
19	Aisle 1	Location 23
Order 3	number of articles 15
0	Aisle 16	Location 7
1	Aisle 15	Location 18
2	Aisle 9	Location 10
3	Aisle 9	Location 16
4	Aisle 11	Location 6
5	Aisle 16	Location 18
6	Aisle 14	Location 16
7	Aisle 14	Location 4
8	Aisle 4	Location 30
9	Aisle 2	Location 41
10	Aisle 1	Location 10
11	Aisle 5	Location 23
12	Aisle 19	Location 43
13	Aisle 7	Location 5
14	Aisle 2	Location 22
Order 4	number of articles 6
0	Aisle 10	Location 12
1	Aisle 19	Location 39
2	Aisle 10	Location 31
3	Aisle 14	Location 41
4	Aisle 9	Location 22
5	Aisle 9	Location 41
Order 5	number of articles 23
0	Aisle 1	Location 36
1	Aisle 5	Location 6
2	Aisle 15	Location 1
3	Aisle 15	Location 0
4	Aisle 13	Location 38
5	Aisle 6	Location 6
6	Aisle 6	Location 33
7	Aisle 2	Location 31
8	Aisle 3	Location 41
9	Aisle 3	Location 0
