no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 24730
empty_posi: 23170
chaotical_: 9715
21721,7785,24864,5172,
15614,8578,10368,16988,
17137,1696,7032,27826,
31603,29396,24815,7252,
4531,20704,13227,28611,
32193,32225,27748,19618,
32581,10546,29213,24251,
12401,27532,1204,2115,
17716,22898,5559,10079,
19121,5324,9081,21735,
31471,8658,19045,105,
30930,811,147,3441,
2122,24918,12185,22023,
5834,16714,8356,13946,
10236,3673,28359,1628,
31411,31578,29586,8910,
31265,32519,25063,28158,
20298,28580,777,26605,
9912,482,18934,17526,
32368,12034,12535,8844,
4134,17981,5493,18627,
11181,11620,1550,2833,
5553,5316,14056,15830,
16040,8780,4165,23067,
26118,22514,2904,14103,
32176,14674,20824,31992,
25012,29848,20690,13536,
14391,4769,15683,6701,
3503,29277,11494,4349,
338,4984,18635,26097,
5581,29753,17193,15154,
31290,1706,2037,18098,
24396,249,23475,17845,
11469,3358,23693,18831,
11083,7102,6562,16815,
30222,24143,13472,26332,
18765,11390,16789,27583,
161,22733,22786,5794,
22969,14465,4146,10359,
20304,25275,19401,13596,
