no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 90
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 31732
empty_posi: 30632
chaotical_: 24039
26571,31276,16655,1986,
24900,3293,24297,12975,
16461,2189,30899,14596,
17269,2275,30088,30530,
24519,20235,28914,15769,
31810,24412,29184,31406,
393,8760,6296,923,
4571,3124,13583,7479,
32068,4473,32247,10905,
17941,26731,22584,9431,
18835,24456,25955,16403,
24812,19090,19522,25017,
3695,19184,28596,19458,
2811,30546,1975,8893,
18360,9876,20679,11598,
14342,25061,17767,31223,
30643,16936,5629,18006,
8561,15514,21218,20783,
27015,8885,31930,31084,
20678,22869,28417,20066,
959,2842,22759,30038,
14899,23053,14430,2112,
10955,21638,2929,20942,
26377,12621,11223,2732,
13183,5887,2248,31747,
12351,29363,13071,11072,
26002,8670,28513,29462,
2285,29556,17133,11718,
3616,17488,11828,21662,
22737,15062,2587,14527,
8745,26071,15166,14628,
26317,17076,12168,6624,
28944,28359,23041,24743,
21351,2046,8422,23184,
26397,201,29183,12057,
9031,27447,28973,9324,
24571,32604,30019,30945,
22973,24821,18198,30147,
2362,26703,22232,8023,
9017,29284,23457,9754,
