no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 18993
empty_posi: 1033
chaotical_: 7149
27369,17708,32563,23385,
14886,20024,8709,21059,
27525,23291,28506,3242,
23905,2420,8709,23460,
22470,3983,11796,24981,
14294,18679,26454,11940,
27243,22316,28954,368,
31230,2005,23354,32766,
13256,30039,4184,31991,
10278,5542,31080,7440,
2626,11100,31342,28873,
13040,19720,11401,22106,
19158,30408,31025,14314,
24528,23066,31421,31235,
27027,24559,17960,11843,
400,4353,532,24148,
21019,22631,28431,798,
204,21606,17686,31802,
6181,10635,2647,7082,
13430,3062,18235,6600,
30718,29433,15268,1405,
2643,10978,31092,1203,
9988,14612,2126,30989,
32636,18013,30368,23765,
29737,899,31713,27702,
26846,15392,4119,28331,
14454,2992,7325,13495,
3003,26857,10787,7639,
6022,31563,12278,15029,
1575,28407,26754,24478,
4102,15044,20245,15158,
1931,3216,10981,17770,
23612,20436,19285,6823,
22821,635,22900,5961,
8829,19445,25286,18263,
13958,2695,328,32365,
30133,19173,17582,11257,
30227,24066,16623,16298,
9699,295,26115,12838,
389,19523,1259,1532,
