no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 100
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 9100
empty_posi: 32357
chaotical_: 32267
9081,1859,23574,10165,
18051,1355,22222,23135,
16973,25037,12257,26780,
7025,23058,3652,289,
6942,21144,17484,28026,
25346,11109,8888,10491,
30829,11931,31986,25592,
2739,19789,17042,18233,
30930,7825,21028,2984,
23124,21718,26923,14925,
3959,7544,21862,10364,
7308,7826,19281,1101,
21661,1812,1519,1357,
5970,25877,5063,5491,
9749,13930,29996,1622,
21621,26487,28610,9884,
6088,13381,15166,19382,
14869,8149,27501,9163,
13361,30132,15224,25585,
29479,2512,7782,9891,
3293,10890,14562,3696,
10229,30988,10303,240,
6898,7133,15033,3580,
1692,32690,31998,22302,
28581,6792,16621,2887,
7052,25839,413,19136,
13506,32169,18593,1891,
31244,11123,30858,13579,
32040,12579,8366,24137,
13491,10227,15912,29017,
25930,21533,3616,22868,
9712,10152,21837,14246,
943,26497,16567,20931,
2178,9933,17346,1814,
10611,3198,5992,25402,
24577,5924,16070,8301,
29380,21254,13530,11842,
12628,13938,10123,4246,
10086,6225,25577,10948,
2872,29950,22455,19229,
