no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 100
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 17556
empty_posi: 30838
chaotical_: 31017
13239,22795,2374,31330,
14930,13988,27514,29959,
12257,18884,27125,6210,
6002,6031,2656,21477,
24351,23814,16321,4269,
18239,10610,11087,15817,
18910,30726,24453,22422,
5739,3264,22901,19373,
30129,6288,9311,24095,
10761,26812,23426,29695,
8141,9603,32306,26401,
527,25601,18987,18210,
1931,3922,4133,11176,
3035,27898,13992,31723,
18666,16516,24354,20341,
17579,21098,24887,19494,
18187,24117,4184,9594,
27684,11237,32663,8463,
9907,22675,14265,17505,
18124,4693,5005,4056,
22732,19298,13949,27398,
28816,10359,20835,9769,
13540,11897,10654,13560,
16190,29531,5732,1692,
9133,22082,26713,7932,
13580,743,28513,21821,
22907,17469,4787,23433,
784,27221,12080,29712,
8393,18302,12274,30541,
7109,2224,5415,3979,
13492,27947,23840,19879,
21901,8539,933,31511,
11135,16639,2956,19755,
7465,17546,18058,23955,
28941,24009,20296,3106,
14402,1991,27065,11730,
20842,19950,15788,11527,
6116,3694,8093,32536,
4931,15331,23505,4875,
15102,25138,14242,7584,
