no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 18510
empty_posi: 51
chaotical_: 7399
31888,29561,26499,29127,
3524,32677,13799,5920,
12397,4815,28987,21483,
17903,9690,6053,13133,
23599,16679,14802,17863,
14841,26470,2691,685,
2719,8876,1865,24025,
27875,26565,7820,26016,
26903,17355,30418,32005,
4739,2039,15166,1581,
22535,26552,4439,4371,
18434,15618,7180,25213,
19314,26345,12276,26415,
7260,30318,7386,26462,
31598,7577,12408,3687,
26851,5320,22147,6849,
25767,27206,31208,18992,
31163,28703,2902,22076,
6364,15411,20732,5346,
1631,28298,25492,4489,
24416,12775,31904,12856,
31259,10912,31219,15621,
9626,18348,14964,20945,
3217,10750,14367,11314,
16262,5649,844,16817,
10804,9157,820,4150,
30770,8297,8113,12480,
11472,22297,14405,601,
29250,13130,3166,330,
25600,29091,30936,7819,
22636,21263,11972,11133,
28085,1552,18280,11739,
24060,14934,22918,12270,
24246,4752,29666,24833,
3922,26754,8446,6677,
15131,5975,22568,6870,
29279,16441,32694,4813,
16081,15648,25745,19158,
30508,13799,19184,725,
30233,2981,31846,22437,
