no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 18946
empty_posi: 14697
chaotical_: 6941
5624,30321,3865,20312,
1703,29824,15317,3751,
18803,13883,13196,24333,
26331,4721,24797,29568,
11666,9821,4138,15016,
5679,31365,4334,19172,
3878,28387,336,20366,
17655,12867,30712,23424,
15013,18668,33,17622,
18026,26242,7151,28150,
18089,7979,16643,8142,
8996,13297,846,22877,
28271,32360,25122,14453,
15269,16272,27535,24511,
31833,22012,10732,32255,
31439,7988,4020,23193,
17516,2137,21908,2901,
6252,4615,32449,14175,
11987,19327,30607,2962,
27558,2310,576,17397,
21082,22920,26137,28294,
19853,32641,5308,19255,
7924,28958,14769,27959,
2965,9119,26694,370,
6198,9727,23449,24155,
27157,20183,31987,16617,
8153,384,9303,23263,
14025,20087,18267,5713,
20540,29446,2615,12900,
27472,31777,26396,7509,
26335,4239,24519,12221,
24495,9802,27989,11539,
16105,10023,8793,11634,
3277,18617,13100,21660,
23459,7027,22660,31296,
24309,5390,16456,10104,
763,6698,163,3478,
6231,19256,16728,23072,
26627,6295,3925,3097,
17287,25085,3722,11906,
