no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 30
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 18917
empty_posi: 10299
chaotical_: 8743
27022,22533,20998,6530,
20865,12635,8377,29326,
30516,11520,27096,23623,
32513,2544,11327,26287,
21299,31327,15903,2242,
25124,31057,7236,17067,
1954,7781,16025,12344,
9623,25585,5613,8076,
12265,4948,5879,20,
12192,19336,30360,15804,
327,22007,31585,23650,
21140,15760,2133,26506,
9035,23577,17648,2644,
19807,20935,1640,25516,
22618,6924,24114,27329,
7168,14512,29128,30648,
30255,7715,32682,17569,
6154,23058,13730,31402,
11863,11576,15437,8082,
26916,887,7127,30561,
9905,807,24070,11863,
17802,9902,4474,24354,
25076,5200,4659,18772,
650,10313,15187,19475,
30760,25881,26149,30994,
29960,15904,23135,21441,
7979,28778,5028,4289,
8699,24012,77,27035,
814,7728,7529,22705,
16109,15149,5122,20853,
28470,18907,15267,18648,
639,22245,9750,8710,
17820,22751,6258,21328,
17634,7386,5462,22377,
18573,24886,23663,16086,
28767,4792,832,30112,
12938,24540,2850,4428,
16848,5741,6281,15116,
7913,32594,12170,2615,
22821,11435,6554,25335,
