no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: l
type______: f
no_orders_: 50
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 30534
empty_posi: 24601
chaotical_: 21677
30013,13914,29067,20363,
9534,14785,19796,10612,
29176,23922,30945,17966,
5096,3209,13613,7129,
15743,12605,32484,17023,
15469,24850,22983,8684,
16415,6479,27474,12736,
27014,8115,10396,32706,
2075,23396,7040,28791,
10272,14888,762,28148,
22056,30167,21203,30960,
15321,19985,22145,20509,
31217,2604,31561,8633,
25479,22384,1446,31583,
32404,22407,13806,27684,
28081,29487,8243,3295,
10018,17714,15207,25288,
7444,12696,27588,20549,
15139,32027,3179,2048,
23839,30939,15436,13885,
8976,5715,29253,21611,
18039,30604,7310,23288,
21719,20368,20308,17770,
29556,10018,18084,7340,
4187,22956,16267,31653,
9378,24185,27772,16911,
27633,12836,2289,27015,
13634,29777,20565,12512,
12516,3482,23586,4541,
24518,29133,11591,13407,
2034,21076,25804,21947,
21080,21748,28600,21456,
30157,8891,10803,21559,
4947,25395,15848,14588,
10139,30684,16301,22444,
13768,3033,20582,9903,
3958,19434,17702,21720,
24059,23194,6808,32571,
20716,21690,14238,31039,
5604,31245,17207,23284,
