no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 80
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 60
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 17224
empty_posi: 12812
chaotical_: 18106
2543,4101,21586,29358,
18689,6212,16503,8149,
27656,12796,25640,30330,
26161,32630,9495,8150,
27874,3412,5872,29748,
32075,4561,19855,21587,
24638,12618,8048,12812,
8256,27646,27751,3124,
9696,6418,15505,25028,
28231,4824,19338,24631,
4113,30800,21472,20788,
603,10223,11976,2925,
23069,22432,7184,27335,
29115,28169,18005,5051,
11990,271,22390,1532,
23144,7580,12616,16986,
16144,15519,7820,2022,
426,2389,4126,27735,
26659,23752,14959,21420,
651,4757,10036,2835,
27244,6897,3936,2826,
3163,28142,4432,9412,
12236,17403,5958,7886,
12587,14250,537,1266,
8744,13495,27691,12124,
17490,22597,6298,17659,
4583,9834,25275,15658,
18666,14574,16836,9360,
11383,19280,13512,10564,
28756,18442,10985,12853,
712,15126,15305,1482,
10416,19889,17473,17349,
8143,12127,15190,13933,
15206,4143,21352,16108,
12036,4160,15277,24822,
31648,18564,5598,12715,
13029,20676,29744,11711,
1229,26341,29574,15064,
19313,7017,17893,22583,
2336,10041,16680,17051,
