no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 90
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 30
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 12382
empty_posi: 27526
chaotical_: 12789
13218,14751,10446,12602,
18874,4062,24507,21947,
7588,30743,612,17917,
1378,21401,753,10592,
20833,7527,27494,12451,
17138,22239,10172,1962,
18174,10137,13878,5247,
18676,13458,12786,10136,
12807,29322,27583,344,
26775,30634,1326,20695,
25580,4202,16876,4070,
10282,7090,846,24654,
16001,29247,8750,20057,
32165,23881,6902,7316,
13950,24675,16378,31954,
6432,23202,26123,23156,
26109,17153,16200,6632,
16217,1028,22584,29040,
12031,15004,27414,16165,
13363,23627,32108,59,
28135,2184,31716,19846,
13618,2405,18522,317,
15357,18287,28213,27135,
1024,13526,28920,12051,
16877,29646,26900,18932,
234,15412,25345,14605,
6725,17525,13452,20417,
21859,12716,15475,18350,
17402,21258,16431,30515,
11904,11387,23569,20783,
9444,5254,14736,4620,
1915,26997,32738,15869,
7229,8631,13001,21635,
1073,15234,29616,23862,
9510,20413,22774,12738,
23460,19484,20362,10544,
2338,6285,15032,2151,
21113,11219,17986,23538,
8857,21360,7859,7939,
17787,13001,1008,21432,
