no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 90
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 12119
empty_posi: 15749
chaotical_: 27152
28830,17430,12598,7277,
18292,13066,21051,5883,
18737,15069,28645,2521,
19272,27079,29656,15142,
12842,11780,180,15126,
9484,19078,25589,7749,
12011,999,24344,12875,
28878,6561,3072,24720,
18764,24449,24727,13154,
5453,2905,5560,12612,
28181,2806,30029,649,
2174,30289,21428,5410,
6532,29193,14440,12981,
25607,5649,31197,15599,
21453,11430,20651,1050,
18887,23941,9711,27634,
32149,6490,8430,21172,
6219,22907,14332,28281,
27766,2006,18589,5314,
28506,9001,31465,8276,
22398,29553,29749,26950,
1131,25252,7407,856,
5040,19874,32202,13958,
18217,24937,30747,26077,
8321,22665,23939,22670,
22006,11481,10959,6465,
1116,4455,27164,24491,
16997,18613,63,14435,
31007,11042,26980,24305,
9662,29094,10484,32296,
26780,6338,28861,19127,
1406,28599,17229,11258,
14617,10231,5534,26390,
2005,30937,13305,68,
27088,11152,28180,18029,
30758,9054,20094,15608,
32624,13829,24892,22496,
7050,26751,19893,15881,
16538,25582,18379,1492,
21837,14038,7243,8177,
