no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: 1
routing___: s
type______: f
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 40
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 1
speed_pick: 1
art_capacy: 20073
empty_posi: 22720
chaotical_: 24455
10556,948,6265,19663,
31308,27402,25378,14868,
23804,3252,17711,21001,
8456,18962,26835,27431,
977,26764,17697,2629,
30885,18636,18545,29544,
17984,7722,517,15580,
7571,14952,3820,6276,
3524,16800,20007,18286,
31093,23162,8203,27562,
29001,11938,13542,11357,
6052,20346,12005,24593,
29107,21260,6965,12623,
18861,15682,1641,29040,
1624,2393,12316,3504,
7118,26515,8663,23172,
31105,812,11573,10542,
6525,25744,5444,23438,
5357,17355,26415,27195,
25057,24385,17946,4306,
7758,10911,11854,5262,
3158,27153,29590,22809,
9162,3510,32488,14242,
23790,24913,3912,19504,
6268,25665,490,11574,
18667,23987,26007,16743,
16624,278,23889,10187,
19270,14031,5690,26131,
28587,23854,21682,20778,
2347,5537,23744,25612,
4512,29224,14771,30939,
18042,5897,10505,6192,
2748,9413,11407,21167,
10823,32330,1994,22750,
25179,16234,11414,17719,
21339,30604,23309,19579,
16336,31906,30890,18506,
15537,27227,25262,20465,
14050,8601,16323,21379,
29178,23589,5344,27947,
