Order 0	number of articles 9
0	Aisle 7	Location 10
1	Aisle 0	Location 37
2	Aisle 1	Location 26
3	Aisle 19	Location 10
4	Aisle 0	Location 2
5	Aisle 0	Location 44
6	Aisle 9	Location 34
7	Aisle 0	Location 19
8	Aisle 1	Location 5
Order 1	number of articles 8
0	Aisle 0	Location 33
1	Aisle 1	Location 23
2	Aisle 6	Location 24
3	Aisle 7	Location 15
4	Aisle 19	Location 1
5	Aisle 0	Location 23
6	Aisle 1	Location 15
7	Aisle 0	Location 18
Order 2	number of articles 16
0	Aisle 15	Location 43
1	Aisle 12	Location 21
2	Aisle 0	Location 7
3	Aisle 18	Location 38
4	Aisle 1	Location 39
5	Aisle 19	Location 25
6	Aisle 0	Location 42
7	Aisle 1	Location 28
8	Aisle 0	Location 21
9	Aisle 15	Location 8
10	Aisle 6	Location 37
11	Aisle 12	Location 12
12	Aisle 0	Location 1
13	Aisle 11	Location 7
14	Aisle 15	Location 21
15	Aisle 1	Location 35
Order 3	number of articles 7
0	Aisle 1	Location 2
1	Aisle 0	Location 20
2	Aisle 0	Location 8
3	Aisle 0	Location 19
4	Aisle 1	Location 14
5	Aisle 0	Location 23
6	Aisle 6	Location 32
Order 4	number of articles 18
0	Aisle 0	Location 42
1	Aisle 0	Location 38
2	Aisle 16	Location 6
3	Aisle 17	Location 31
4	Aisle 16	Location 7
5	Aisle 0	Location 12
6	Aisle 6	Location 23
7	Aisle 1	Location 20
8	Aisle 12	Location 4
9	Aisle 0	Location 39
10	Aisle 7	Location 4
11	Aisle 1	Location 8
12	Aisle 0	Location 11
13	Aisle 1	Location 36
14	Aisle 14	Location 1
15	Aisle 1	Location 13
16	Aisle 13	Location 2
17	Aisle 19	Location 26
Order 5	number of articles 13
0	Aisle 13	Location 3
1	Aisle 19	Location 31
2	Aisle 1	Location 29
3	Aisle 8	Location 38
4	Aisle 19	Location 29
5	Aisle 11	Location 34
6	Aisle 14	Location 11
7	Aisle 0	Location 11
8	Aisle 14	Location 33
9	Aisle 9	Location 39
10	Aisle 19	Location 1
11	Aisle 1	Location 38
12	Aisle 11	Location 16
Order 6	number of articles 10
0	Aisle 0	Location 12
1	Aisle 10	Location 22
2	Aisle 9	Location 31
3	Aisle 11	Location 40
4	Aisle 11	Location 32
5	Aisle 6	Location 5
6	Aisle 10	Location 40
7	Aisle 0	Location 36
8	Aisle 0	Location 20
9	Aisle 13	Location 14
Order 7	number of articles 20
0	Aisle 1	Location 17
