Order 0	number of articles 6
0	Aisle 9	Location 39
1	Aisle 19	Location 18
2	Aisle 1	Location 4
3	Aisle 1	Location 32
4	Aisle 1	Location 30
5	Aisle 0	Location 28
Order 1	number of articles 20
0	Aisle 0	Location 31
1	Aisle 1	Location 44
2	Aisle 6	Location 42
3	Aisle 0	Location 27
4	Aisle 13	Location 39
5	Aisle 1	Location 14
6	Aisle 0	Location 36
7	Aisle 1	Location 42
8	Aisle 0	Location 3
9	Aisle 7	Location 24
10	Aisle 15	Location 12
11	Aisle 7	Location 31
12	Aisle 7	Location 44
13	Aisle 1	Location 10
14	Aisle 14	Location 12
15	Aisle 1	Location 43
16	Aisle 6	Location 40
17	Aisle 0	Location 38
18	Aisle 1	Location 28
19	Aisle 1	Location 3
Order 2	number of articles 22
0	Aisle 0	Location 41
1	Aisle 0	Location 35
2	Aisle 0	Location 0
3	Aisle 7	Location 13
4	Aisle 0	Location 16
5	Aisle 8	Location 19
6	Aisle 0	Location 44
7	Aisle 1	Location 23
8	Aisle 17	Location 28
9	Aisle 9	Location 19
10	Aisle 7	Location 2
11	Aisle 6	Location 36
12	Aisle 1	Location 22
13	Aisle 1	Location 17
14	Aisle 9	Location 3
15	Aisle 1	Location 30
16	Aisle 13	Location 42
17	Aisle 15	Location 8
18	Aisle 12	Location 41
19	Aisle 0	Location 42
20	Aisle 1	Location 14
21	Aisle 1	Location 7
Order 3	number of articles 12
0	Aisle 14	Location 33
1	Aisle 0	Location 33
2	Aisle 7	Location 43
3	Aisle 1	Location 0
4	Aisle 15	Location 12
5	Aisle 15	Location 23
6	Aisle 10	Location 34
7	Aisle 7	Location 10
8	Aisle 6	Location 11
9	Aisle 1	Location 15
10	Aisle 0	Location 28
11	Aisle 0	Location 40
Order 4	number of articles 12
0	Aisle 0	Location 7
1	Aisle 15	Location 22
2	Aisle 0	Location 44
3	Aisle 14	Location 1
4	Aisle 15	Location 8
5	Aisle 1	Location 9
6	Aisle 1	Location 31
7	Aisle 0	Location 15
8	Aisle 9	Location 4
9	Aisle 16	Location 9
10	Aisle 1	Location 24
11	Aisle 7	Location 1
Order 5	number of articles 14
0	Aisle 12	Location 38
1	Aisle 14	Location 33
2	Aisle 1	Location 33
3	Aisle 0	Location 7
4	Aisle 6	Location 35
5	Aisle 0	Location 3
6	Aisle 6	Location 24
7	Aisle 1	Location 27
8	Aisle 0	Location 18
9	Aisle 15	Location 23
10	Aisle 7	Location 44
11	Aisle 1	Location 32
12	Aisle 10	Location 37
13	Aisle 7	Location 31
Order 6	number of articles 14
0	Aisle 0	Location 17
1	Aisle 1	Location 16
2	Aisle 0	Location 23
3	Aisle 1	Location 35
4	Aisle 0	Location 0
5	Aisle 18	Location 20
6	Aisle 0	Location 1
7	Aisle 12	Location 0
8	Aisle 1	Location 30
9	Aisle 19	Location 4
10	Aisle 14	Location 42
11	Aisle 1	Location 11
12	Aisle 1	Location 18
13	Aisle 8	Location 6
Order 7	number of articles 5
0	Aisle 16	Location 40
1	Aisle 1	Location 44
2	Aisle 0	Location 37
3	Aisle 6	Location 11
4	Aisle 8	Location 1
Order 8	number of articles 13
0	Aisle 8	Location 0
1	Aisle 9	Location 5
2	Aisle 15	Location 13
3	Aisle 1	Location 15
4	Aisle 0	Location 3
5	Aisle 0	Location 12
6	Aisle 17	Location 39
7	Aisle 9	Location 3
8	Aisle 0	Location 28
9	Aisle 13	Location 1
10	Aisle 19	Location 6
11	Aisle 0	Location 0
12	Aisle 0	Location 27
Order 9	number of articles 21
0	Aisle 17	Location 7
1	Aisle 0	Location 37
2	Aisle 6	Location 10
3	Aisle 0	Location 19
4	Aisle 1	Location 38
5	Aisle 8	Location 29
6	Aisle 1	Location 21
7	Aisle 0	Location 33
8	Aisle 15	Location 2
9	Aisle 1	Location 9
10	Aisle 1	Location 6
11	Aisle 1	Location 14
12	Aisle 1	Location 23
13	Aisle 1	Location 7
14	Aisle 17	Location 16
15	Aisle 9	Location 39
16	Aisle 16	Location 30
17	Aisle 0	Location 26
18	Aisle 0	Location 24
19	Aisle 1	Location 19
20	Aisle 1	Location 29
Order 10	number of articles 8
0	Aisle 1	Location 14
1	Aisle 0	Location 30
2	Aisle 1	Location 31
3	Aisle 9	Location 41
4	Aisle 0	Location 11
5	Aisle 0	Location 28
6	Aisle 0	Location 3
7	Aisle 1	Location 11
Order 11	number of articles 12
0	Aisle 10	Location 39
1	Aisle 0	Location 22
2	Aisle 0	Location 39
3	Aisle 13	Location 43
4	Aisle 0	Location 12
5	Aisle 11	Location 20
6	Aisle 9	Location 8
7	Aisle 14	Location 27
8	Aisle 14	Location 37
9	Aisle 19	Location 27
10	Aisle 1	Location 10
11	Aisle 16	Location 9
Order 12	number of articles 23
0	Aisle 0	Location 24
1	Aisle 0	Location 14
2	Aisle 0	Location 19
3	Aisle 19	Location 2
4	Aisle 0	Location 3
5	Aisle 18	Location 24
6	Aisle 16	Location 18
7	Aisle 16	Location 43
8	Aisle 0	Location 20
9	Aisle 14	Location 4
10	Aisle 10	Location 0
11	Aisle 1	Location 32
12	Aisle 14	Location 20
13	Aisle 7	Location 21
14	Aisle 6	Location 38
15	Aisle 0	Location 38
16	Aisle 1	Location 23
17	Aisle 16	Location 39
18	Aisle 14	Location 44
19	Aisle 13	Location 32
20	Aisle 1	Location 36
21	Aisle 0	Location 21
22	Aisle 1	Location 0
Order 13	number of articles 9
0	Aisle 18	Location 18
1	Aisle 0	Location 36
2	Aisle 1	Location 24
3	Aisle 1	Location 31
4	Aisle 7	Location 34
5	Aisle 0	Location 14
6	Aisle 0	Location 0
7	Aisle 8	Location 18
8	Aisle 0	Location 18
Order 14	number of articles 5
0	Aisle 0	Location 17
1	Aisle 1	Location 13
2	Aisle 9	Location 24
3	Aisle 0	Location 30
4	Aisle 17	Location 34
Order 15	number of articles 12
0	Aisle 0	Location 28
1	Aisle 17	Location 42
