Order 0	number of articles 21
0	Aisle 17	Location 29
1	Aisle 0	Location 6
2	Aisle 18	Location 37
3	Aisle 14	Location 33
4	Aisle 1	Location 8
5	Aisle 15	Location 11
6	Aisle 1	Location 12
7	Aisle 7	Location 28
8	Aisle 1	Location 28
9	Aisle 1	Location 16
10	Aisle 0	Location 12
11	Aisle 16	Location 13
12	Aisle 8	Location 17
13	Aisle 0	Location 14
14	Aisle 1	Location 27
15	Aisle 17	Location 23
16	Aisle 16	Location 14
17	Aisle 0	Location 22
18	Aisle 0	Location 15
19	Aisle 9	Location 33
20	Aisle 19	Location 9
Order 1	number of articles 7
0	Aisle 6	Location 27
1	Aisle 10	Location 15
2	Aisle 0	Location 38
3	Aisle 0	Location 39
4	Aisle 1	Location 37
5	Aisle 0	Location 9
6	Aisle 15	Location 14
Order 2	number of articles 8
0	Aisle 10	Location 30
1	Aisle 1	Location 43
2	Aisle 0	Location 20
3	Aisle 7	Location 38
4	Aisle 18	Location 33
5	Aisle 1	Location 25
6	Aisle 1	Location 24
7	Aisle 1	Location 36
Order 3	number of articles 6
0	Aisle 0	Location 29
1	Aisle 8	Location 32
2	Aisle 19	Location 4
3	Aisle 0	Location 37
4	Aisle 1	Location 19
5	Aisle 1	Location 15
Order 4	number of articles 23
0	Aisle 8	Location 41
1	Aisle 0	Location 5
2	Aisle 1	Location 6
3	Aisle 1	Location 14
4	Aisle 1	Location 9
5	Aisle 1	Location 2
6	Aisle 13	Location 1
7	Aisle 0	Location 3
8	Aisle 16	Location 20
9	Aisle 19	Location 35
10	Aisle 8	Location 7
11	Aisle 0	Location 21
12	Aisle 10	Location 31
13	Aisle 1	Location 7
14	Aisle 0	Location 25
15	Aisle 17	Location 10
16	Aisle 18	Location 37
17	Aisle 13	Location 12
18	Aisle 0	Location 29
19	Aisle 1	Location 42
20	Aisle 16	Location 14
21	Aisle 0	Location 28
22	Aisle 17	Location 26
Order 5	number of articles 17
0	Aisle 0	Location 39
1	Aisle 19	Location 19
2	Aisle 12	Location 32
3	Aisle 1	Location 30
4	Aisle 8	Location 5
5	Aisle 11	Location 27
6	Aisle 0	Location 3
7	Aisle 1	Location 34
8	Aisle 0	Location 9
9	Aisle 6	Location 14
10	Aisle 1	Location 23
11	Aisle 9	Location 13
12	Aisle 10	Location 1
13	Aisle 15	Location 8
14	Aisle 15	Location 4
15	Aisle 10	Location 10
16	Aisle 14	Location 7
Order 6	number of articles 9
0	Aisle 0	Location 10
1	Aisle 19	Location 16
2	Aisle 15	Location 34
3	Aisle 17	Location 15
4	Aisle 18	Location 27
5	Aisle 12	Location 36
6	Aisle 17	Location 4
7	Aisle 1	Location 3
8	Aisle 0	Location 19
Order 7	number of articles 13
0	Aisle 7	Location 13
1	Aisle 13	Location 41
2	Aisle 9	Location 31
3	Aisle 0	Location 2
4	Aisle 1	Location 37
5	Aisle 1	Location 5
6	Aisle 0	Location 34
7	Aisle 1	Location 32
8	Aisle 0	Location 3
9	Aisle 0	Location 4
10	Aisle 0	Location 44
11	Aisle 0	Location 14
12	Aisle 14	Location 43
Order 8	number of articles 13
0	Aisle 17	Location 14
1	Aisle 6	Location 15
2	Aisle 9	Location 11
3	Aisle 0	Location 11
4	Aisle 0	Location 30
5	Aisle 0	Location 10
6	Aisle 1	Location 5
7	Aisle 0	Location 40
