Order 0	number of articles 8
0	Aisle 1	Location 6
1	Aisle 12	Location 38
2	Aisle 10	Location 33
3	Aisle 19	Location 30
4	Aisle 6	Location 33
5	Aisle 17	Location 31
6	Aisle 19	Location 33
7	Aisle 1	Location 31
Order 1	number of articles 8
0	Aisle 0	Location 42
1	Aisle 1	Location 18
2	Aisle 0	Location 19
3	Aisle 6	Location 6
4	Aisle 1	Location 13
5	Aisle 0	Location 40
6	Aisle 15	Location 36
7	Aisle 0	Location 29
Order 2	number of articles 12
0	Aisle 15	Location 44
1	Aisle 1	Location 11
2	Aisle 11	Location 28
3	Aisle 7	Location 40
4	Aisle 15	Location 8
5	Aisle 1	Location 20
6	Aisle 10	Location 26
7	Aisle 0	Location 36
8	Aisle 0	Location 30
9	Aisle 1	Location 34
10	Aisle 1	Location 33
11	Aisle 12	Location 22
Order 3	number of articles 17
0	Aisle 0	Location 1
1	Aisle 0	Location 18
2	Aisle 19	Location 36
3	Aisle 0	Location 41
4	Aisle 1	Location 6
5	Aisle 16	Location 19
6	Aisle 6	Location 30
7	Aisle 0	Location 7
8	Aisle 0	Location 12
9	Aisle 1	Location 28
10	Aisle 1	Location 43
11	Aisle 1	Location 7
12	Aisle 16	Location 21
13	Aisle 18	Location 10
14	Aisle 14	Location 37
15	Aisle 1	Location 0
16	Aisle 11	Location 27
Order 4	number of articles 13
0	Aisle 1	Location 15
1	Aisle 0	Location 32
2	Aisle 1	Location 20
3	Aisle 1	Location 5
4	Aisle 1	Location 12
5	Aisle 1	Location 10
6	Aisle 0	Location 23
7	Aisle 12	Location 26
8	Aisle 13	Location 24
9	Aisle 13	Location 21
10	Aisle 12	Location 16
11	Aisle 1	Location 3
12	Aisle 17	Location 10
Order 5	number of articles 17
0	Aisle 13	Location 27
1	Aisle 15	Location 44
2	Aisle 6	Location 7
3	Aisle 1	Location 11
4	Aisle 11	Location 17
5	Aisle 9	Location 23
6	Aisle 16	Location 9
7	Aisle 0	Location 10
8	Aisle 17	Location 5
9	Aisle 7	Location 36
10	Aisle 0	Location 11
11	Aisle 15	Location 26
12	Aisle 1	Location 13
13	Aisle 10	Location 6
14	Aisle 14	Location 28
15	Aisle 14	Location 34
16	Aisle 0	Location 8
Order 6	number of articles 24
0	Aisle 12	Location 27
1	Aisle 0	Location 23
2	Aisle 17	Location 44
3	Aisle 1	Location 32
4	Aisle 1	Location 8
5	Aisle 1	Location 41
6	Aisle 12	Location 14
7	Aisle 7	Location 17
8	Aisle 17	Location 13
9	Aisle 7	Location 20
10	Aisle 13	Location 31
11	Aisle 0	Location 42
12	Aisle 18	Location 32
13	Aisle 15	Location 39
14	Aisle 13	Location 30
15	Aisle 13	Location 18
16	Aisle 11	Location 7
17	Aisle 18	Location 2
18	Aisle 1	Location 38
19	Aisle 18	Location 37
20	Aisle 14	Location 2
21	Aisle 17	Location 40
22	Aisle 8	Location 20
23	Aisle 0	Location 10
Order 7	number of articles 5
0	Aisle 17	Location 10
1	Aisle 18	Location 40
2	Aisle 1	Location 16
3	Aisle 10	Location 22
4	Aisle 1	Location 35
Order 8	number of articles 13
0	Aisle 0	Location 30
1	Aisle 0	Location 24
2	Aisle 11	Location 7
3	Aisle 8	Location 31
4	Aisle 0	Location 20
5	Aisle 1	Location 6
6	Aisle 8	Location 3
7	Aisle 1	Location 26
8	Aisle 12	Location 14
9	Aisle 16	Location 30
10	Aisle 9	Location 36
11	Aisle 1	Location 19
12	Aisle 1	Location 29
Order 9	number of articles 11
0	Aisle 1	Location 31
1	Aisle 1	Location 35
2	Aisle 0	Location 17
3	Aisle 1	Location 9
4	Aisle 19	Location 1
5	Aisle 11	Location 37
6	Aisle 1	Location 24
7	Aisle 8	Location 11
8	Aisle 12	Location 26
9	Aisle 0	Location 28
10	Aisle 16	Location 15
Order 10	number of articles 13
0	Aisle 11	Location 18
1	Aisle 0	Location 21
2	Aisle 0	Location 26
3	Aisle 8	Location 37
4	Aisle 0	Location 12
5	Aisle 1	Location 44
6	Aisle 0	Location 42
7	Aisle 0	Location 38
8	Aisle 10	Location 2
9	Aisle 11	Location 15
10	Aisle 15	Location 12
11	Aisle 8	Location 17
12	Aisle 8	Location 42
Order 11	number of articles 11
0	Aisle 0	Location 5
1	Aisle 12	Location 31
2	Aisle 0	Location 23
3	Aisle 0	Location 42
4	Aisle 1	Location 34
5	Aisle 12	Location 27
6	Aisle 1	Location 40
7	Aisle 1	Location 28
8	Aisle 14	Location 43
9	Aisle 19	Location 19
10	Aisle 0	Location 2
Order 12	number of articles 13
0	Aisle 0	Location 9
1	Aisle 1	Location 5
2	Aisle 0	Location 23
3	Aisle 0	Location 16
4	Aisle 0	Location 30
5	Aisle 1	Location 6
6	Aisle 1	Location 21
7	Aisle 8	Location 9
8	Aisle 1	Location 36
9	Aisle 0	Location 10
10	Aisle 17	Location 19
11	Aisle 8	Location 36
12	Aisle 13	Location 28
Order 13	number of articles 19
0	Aisle 0	Location 9
1	Aisle 1	Location 4
2	Aisle 1	Location 40
3	Aisle 15	Location 13
4	Aisle 0	Location 4
5	Aisle 1	Location 2
6	Aisle 6	Location 37
7	Aisle 1	Location 29
8	Aisle 13	Location 39
9	Aisle 1	Location 7
10	Aisle 11	Location 24
11	Aisle 10	Location 42
12	Aisle 1	Location 30
13	Aisle 9	Location 25
14	Aisle 1	Location 26
15	Aisle 13	Location 24
16	Aisle 10	Location 20
17	Aisle 11	Location 40
18	Aisle 1	Location 37
Order 14	number of articles 13
0	Aisle 14	Location 9
1	Aisle 1	Location 8
2	Aisle 8	Location 27
3	Aisle 0	Location 22
4	Aisle 1	Location 33
5	Aisle 1	Location 0
6	Aisle 0	Location 42
7	Aisle 0	Location 3
8	Aisle 12	Location 3
9	Aisle 1	Location 39
10	Aisle 0	Location 28
11	Aisle 14	Location 8
12	Aisle 13	Location 2
Order 15	number of articles 10
0	Aisle 12	Location 14
1	Aisle 0	Location 20
2	Aisle 1	Location 0
3	Aisle 10	Location 6
4	Aisle 1	Location 41
5	Aisle 14	Location 27
6	Aisle 1	Location 38
7	Aisle 0	Location 33
8	Aisle 1	Location 23
9	Aisle 1	Location 37
Order 16	number of articles 15
0	Aisle 1	Location 31
1	Aisle 0	Location 2
2	Aisle 1	Location 42
3	Aisle 16	Location 2
4	Aisle 1	Location 12
5	Aisle 0	Location 23
6	Aisle 8	Location 8
7	Aisle 1	Location 15
8	Aisle 1	Location 18
9	Aisle 19	Location 27
10	Aisle 1	Location 20
11	Aisle 18	Location 0
12	Aisle 7	Location 6
13	Aisle 14	Location 21
14	Aisle 9	Location 23
Order 17	number of articles 17
0	Aisle 0	Location 3
1	Aisle 0	Location 31
2	Aisle 18	Location 33
3	Aisle 1	Location 13
4	Aisle 16	Location 24
5	Aisle 0	Location 26
6	Aisle 14	Location 19
7	Aisle 6	Location 41
8	Aisle 1	Location 27
9	Aisle 17	Location 3
10	Aisle 0	Location 11
11	Aisle 12	Location 29
12	Aisle 0	Location 35
13	Aisle 13	Location 19
14	Aisle 11	Location 12
15	Aisle 13	Location 3
16	Aisle 12	Location 35
Order 18	number of articles 17
0	Aisle 1	Location 10
1	Aisle 1	Location 21
2	Aisle 10	Location 19
3	Aisle 0	Location 4
4	Aisle 1	Location 8
5	Aisle 0	Location 12
6	Aisle 0	Location 19
7	Aisle 11	Location 18
8	Aisle 0	Location 41
9	Aisle 1	Location 32
10	Aisle 9	Location 42
11	Aisle 10	Location 5
12	Aisle 9	Location 2
13	Aisle 10	Location 6
14	Aisle 1	Location 14
15	Aisle 1	Location 4
16	Aisle 17	Location 37
Order 19	number of articles 24
0	Aisle 8	Location 40
1	Aisle 13	Location 44
2	Aisle 12	Location 8
3	Aisle 1	Location 17
4	Aisle 0	Location 26
5	Aisle 15	Location 17
6	Aisle 18	Location 14
7	Aisle 9	Location 22
8	Aisle 15	Location 30
9	Aisle 0	Location 44
10	Aisle 16	Location 12
11	Aisle 19	Location 9
12	Aisle 0	Location 1
13	Aisle 14	Location 36
14	Aisle 8	Location 0
15	Aisle 0	Location 24
16	Aisle 16	Location 16
17	Aisle 1	Location 27
18	Aisle 9	Location 29
19	Aisle 7	Location 43
20	Aisle 19	Location 16
21	Aisle 0	Location 32
22	Aisle 10	Location 33
23	Aisle 9	Location 40
Order 20	number of articles 11
0	Aisle 0	Location 4
1	Aisle 9	Location 22
2	Aisle 0	Location 25
3	Aisle 1	Location 26
4	Aisle 0	Location 13
5	Aisle 12	Location 35
6	Aisle 1	Location 16
7	Aisle 0	Location 27
8	Aisle 0	Location 38
9	Aisle 0	Location 17
10	Aisle 1	Location 29
Order 21	number of articles 7
0	Aisle 11	Location 12
1	Aisle 18	Location 29
2	Aisle 15	Location 36
3	Aisle 13	Location 9
4	Aisle 0	Location 28
5	Aisle 11	Location 22
6	Aisle 0	Location 32
Order 22	number of articles 24
0	Aisle 18	Location 29
1	Aisle 1	Location 33
2	Aisle 19	Location 16
3	Aisle 1	Location 2
4	Aisle 1	Location 12
5	Aisle 0	Location 22
6	Aisle 12	Location 38
7	Aisle 8	Location 17
8	Aisle 0	Location 32
9	Aisle 13	Location 44
10	Aisle 15	Location 27
11	Aisle 0	Location 27
