Order 0	number of articles 12
0	Aisle 16	Location 25
1	Aisle 10	Location 9
2	Aisle 19	Location 1
3	Aisle 12	Location 23
4	Aisle 1	Location 3
5	Aisle 13	Location 30
6	Aisle 1	Location 12
7	Aisle 0	Location 4
8	Aisle 1	Location 20
9	Aisle 0	Location 15
10	Aisle 17	Location 40
11	Aisle 7	Location 17
Order 1	number of articles 8
0	Aisle 0	Location 33
1	Aisle 0	Location 28
2	Aisle 6	Location 19
3	Aisle 1	Location 2
4	Aisle 0	Location 14
5	Aisle 19	Location 36
6	Aisle 1	Location 31
7	Aisle 0	Location 41
Order 2	number of articles 19
0	Aisle 0	Location 8
1	Aisle 14	Location 16
2	Aisle 1	Location 2
3	Aisle 0	Location 44
4	Aisle 0	Location 14
5	Aisle 0	Location 35
6	Aisle 1	Location 22
7	Aisle 0	Location 22
8	Aisle 7	Location 31
9	Aisle 19	Location 38
10	Aisle 1	Location 3
11	Aisle 16	Location 35
12	Aisle 0	Location 37
13	Aisle 9	Location 28
14	Aisle 6	Location 20
15	Aisle 0	Location 40
16	Aisle 8	Location 5
17	Aisle 0	Location 3
18	Aisle 0	Location 28
Order 3	number of articles 21
0	Aisle 0	Location 32
1	Aisle 0	Location 28
2	Aisle 0	Location 31
3	Aisle 1	Location 42
4	Aisle 9	Location 28
5	Aisle 16	Location 40
6	Aisle 1	Location 29
7	Aisle 14	Location 11
8	Aisle 0	Location 3
9	Aisle 6	Location 21
10	Aisle 0	Location 0
11	Aisle 18	Location 10
12	Aisle 0	Location 24
13	Aisle 17	Location 17
14	Aisle 0	Location 14
15	Aisle 0	Location 15
16	Aisle 1	Location 2
17	Aisle 1	Location 12
18	Aisle 10	Location 34
19	Aisle 11	Location 33
20	Aisle 16	Location 31
Order 4	number of articles 22
0	Aisle 0	Location 12
1	Aisle 15	Location 24
2	Aisle 1	Location 10
3	Aisle 6	Location 11
4	Aisle 14	Location 29
5	Aisle 17	Location 0
6	Aisle 0	Location 2
7	Aisle 0	Location 32
8	Aisle 18	Location 23
9	Aisle 0	Location 18
10	Aisle 0	Location 9
11	Aisle 1	Location 16
12	Aisle 12	Location 10
13	Aisle 16	Location 31
14	Aisle 14	Location 31
15	Aisle 1	Location 34
16	Aisle 0	Location 26
17	Aisle 0	Location 20
18	Aisle 0	Location 40
19	Aisle 0	Location 33
20	Aisle 1	Location 21
21	Aisle 0	Location 29
Order 5	number of articles 18
0	Aisle 7	Location 30
1	Aisle 7	Location 4
2	Aisle 19	Location 24
3	Aisle 0	Location 0
4	Aisle 15	Location 31
5	Aisle 8	Location 38
6	Aisle 12	Location 13
7	Aisle 10	Location 17
8	Aisle 0	Location 40
9	Aisle 6	Location 9
10	Aisle 10	Location 21
11	Aisle 15	Location 9
12	Aisle 0	Location 1
13	Aisle 1	Location 28
14	Aisle 6	Location 35
15	Aisle 10	Location 44
16	Aisle 0	Location 25
17	Aisle 11	Location 1
Order 6	number of articles 13
0	Aisle 11	Location 44
1	Aisle 10	Location 28
2	Aisle 1	Location 15
3	Aisle 0	Location 16
4	Aisle 1	Location 10
5	Aisle 18	Location 15
6	Aisle 19	Location 3
7	Aisle 1	Location 11
8	Aisle 10	Location 0
9	Aisle 13	Location 10
10	Aisle 0	Location 11
11	Aisle 6	Location 27
12	Aisle 1	Location 3
Order 7	number of articles 22
0	Aisle 7	Location 31
1	Aisle 0	Location 30
2	Aisle 0	Location 40
3	Aisle 7	Location 2
4	Aisle 0	Location 23
5	Aisle 7	Location 5
6	Aisle 0	Location 44
7	Aisle 1	Location 35
8	Aisle 1	Location 4
9	Aisle 1	Location 43
10	Aisle 1	Location 28
11	Aisle 18	Location 43
12	Aisle 0	Location 6
13	Aisle 18	Location 33
14	Aisle 12	Location 15
15	Aisle 14	Location 8
16	Aisle 0	Location 11
17	Aisle 0	Location 17
18	Aisle 1	Location 1
19	Aisle 1	Location 5
20	Aisle 18	Location 0
21	Aisle 9	Location 38
Order 8	number of articles 15
0	Aisle 0	Location 14
1	Aisle 1	Location 8
2	Aisle 0	Location 9
3	Aisle 1	Location 33
4	Aisle 0	Location 40
5	Aisle 13	Location 2
6	Aisle 1	Location 35
7	Aisle 0	Location 1
8	Aisle 13	Location 9
9	Aisle 14	Location 40
10	Aisle 10	Location 14
11	Aisle 6	Location 33
12	Aisle 7	Location 33
13	Aisle 6	Location 32
14	Aisle 1	Location 38
Order 9	number of articles 19
0	Aisle 0	Location 34
1	Aisle 0	Location 4
2	Aisle 8	Location 32
3	Aisle 1	Location 15
4	Aisle 19	Location 4
5	Aisle 0	Location 14
6	Aisle 0	Location 16
7	Aisle 8	Location 30
8	Aisle 14	Location 13
9	Aisle 7	Location 23
10	Aisle 1	Location 41
11	Aisle 8	Location 39
12	Aisle 14	Location 25
13	Aisle 0	Location 15
14	Aisle 17	Location 24
15	Aisle 19	Location 8
16	Aisle 19	Location 24
17	Aisle 0	Location 3
18	Aisle 18	Location 30
Order 10	number of articles 21
0	Aisle 6	Location 35
1	Aisle 0	Location 20
2	Aisle 1	Location 10
3	Aisle 1	Location 29
4	Aisle 16	Location 12
5	Aisle 12	Location 33
6	Aisle 10	Location 15
7	Aisle 0	Location 24
8	Aisle 9	Location 33
9	Aisle 0	Location 19
10	Aisle 1	Location 32
11	Aisle 1	Location 27
12	Aisle 1	Location 41
13	Aisle 1	Location 18
14	Aisle 11	Location 37
