Order 0	number of articles 23
0	Aisle 1	Location 30
1	Aisle 1	Location 23
2	Aisle 0	Location 20
3	Aisle 15	Location 19
4	Aisle 0	Location 30
5	Aisle 1	Location 29
6	Aisle 8	Location 17
7	Aisle 0	Location 16
8	Aisle 14	Location 33
9	Aisle 12	Location 33
10	Aisle 1	Location 5
11	Aisle 0	Location 28
12	Aisle 0	Location 11
13	Aisle 1	Location 24
14	Aisle 0	Location 1
15	Aisle 19	Location 38
16	Aisle 0	Location 15
17	Aisle 0	Location 7
18	Aisle 14	Location 23
19	Aisle 14	Location 28
20	Aisle 0	Location 19
21	Aisle 18	Location 15
22	Aisle 12	Location 26
Order 1	number of articles 21
0	Aisle 14	Location 4
1	Aisle 16	Location 36
2	Aisle 0	Location 35
3	Aisle 7	Location 41
4	Aisle 8	Location 29
5	Aisle 0	Location 11
6	Aisle 11	Location 38
7	Aisle 1	Location 34
8	Aisle 0	Location 28
9	Aisle 11	Location 32
10	Aisle 1	Location 2
11	Aisle 6	Location 37
12	Aisle 0	Location 12
13	Aisle 11	Location 40
14	Aisle 1	Location 11
15	Aisle 1	Location 29
16	Aisle 0	Location 5
17	Aisle 1	Location 31
18	Aisle 0	Location 25
19	Aisle 0	Location 19
20	Aisle 0	Location 2
Order 2	number of articles 7
0	Aisle 1	Location 4
1	Aisle 15	Location 24
2	Aisle 13	Location 36
3	Aisle 6	Location 34
4	Aisle 11	Location 30
5	Aisle 13	Location 31
6	Aisle 15	Location 26
Order 3	number of articles 8
0	Aisle 1	Location 41
1	Aisle 9	Location 39
2	Aisle 0	Location 0
3	Aisle 17	Location 34
4	Aisle 1	Location 15
5	Aisle 1	Location 17
6	Aisle 1	Location 25
7	Aisle 0	Location 17
Order 4	number of articles 22
0	Aisle 16	Location 44
1	Aisle 19	Location 39
2	Aisle 11	Location 35
3	Aisle 1	Location 23
4	Aisle 0	Location 42
5	Aisle 6	Location 6
6	Aisle 1	Location 2
7	Aisle 16	Location 29
8	Aisle 0	Location 28
9	Aisle 7	Location 30
10	Aisle 0	Location 15
11	Aisle 1	Location 7
12	Aisle 10	Location 5
13	Aisle 0	Location 4
14	Aisle 1	Location 12
15	Aisle 18	Location 29
16	Aisle 1	Location 14
17	Aisle 1	Location 33
18	Aisle 8	Location 1
19	Aisle 1	Location 13
20	Aisle 8	Location 5
21	Aisle 12	Location 33
Order 5	number of articles 10
0	Aisle 17	Location 9
1	Aisle 15	Location 38
2	Aisle 0	Location 34
3	Aisle 15	Location 22
4	Aisle 1	Location 27
5	Aisle 1	Location 12
6	Aisle 18	Location 21
7	Aisle 13	Location 37
8	Aisle 0	Location 26
9	Aisle 1	Location 3
Order 6	number of articles 11
0	Aisle 13	Location 32
1	Aisle 6	Location 8
2	Aisle 18	Location 10
3	Aisle 7	Location 35
4	Aisle 17	Location 9
5	Aisle 19	Location 1
6	Aisle 9	Location 33
7	Aisle 6	Location 14
8	Aisle 0	Location 4
9	Aisle 1	Location 43
10	Aisle 12	Location 11
Order 7	number of articles 13
0	Aisle 11	Location 40
1	Aisle 11	Location 28
2	Aisle 14	Location 25
3	Aisle 1	Location 0
4	Aisle 1	Location 32
5	Aisle 7	Location 35
6	Aisle 0	Location 23
7	Aisle 0	Location 21
8	Aisle 8	Location 35
9	Aisle 1	Location 37
10	Aisle 19	Location 16
11	Aisle 16	Location 7
12	Aisle 1	Location 5
Order 8	number of articles 17
0	Aisle 0	Location 42
1	Aisle 0	Location 36
2	Aisle 7	Location 25
3	Aisle 0	Location 23
4	Aisle 1	Location 39
5	Aisle 11	Location 15
6	Aisle 0	Location 39
7	Aisle 1	Location 8
8	Aisle 18	Location 22
9	Aisle 0	Location 32
10	Aisle 13	Location 37
11	Aisle 0	Location 7
12	Aisle 17	Location 10
13	Aisle 0	Location 9
14	Aisle 1	Location 38
15	Aisle 16	Location 10
16	Aisle 9	Location 13
Order 9	number of articles 21
0	Aisle 0	Location 22
1	Aisle 19	Location 38
2	Aisle 0	Location 9
3	Aisle 1	Location 16
4	Aisle 12	Location 30
5	Aisle 18	Location 23
6	Aisle 1	Location 32
7	Aisle 0	Location 29
8	Aisle 17	Location 17
9	Aisle 0	Location 26
10	Aisle 1	Location 20
11	Aisle 1	Location 7
12	Aisle 1	Location 13
13	Aisle 16	Location 18
14	Aisle 0	Location 34
15	Aisle 0	Location 5
16	Aisle 9	Location 10
17	Aisle 0	Location 14
18	Aisle 9	Location 27
19	Aisle 1	Location 0
20	Aisle 0	Location 13
Order 10	number of articles 10
0	Aisle 1	Location 13
1	Aisle 7	Location 32
2	Aisle 1	Location 36
3	Aisle 1	Location 21
4	Aisle 10	Location 44
5	Aisle 1	Location 34
6	Aisle 1	Location 35
7	Aisle 1	Location 28
8	Aisle 0	Location 2
9	Aisle 0	Location 8
Order 11	number of articles 11
0	Aisle 10	Location 14
1	Aisle 19	Location 15
2	Aisle 0	Location 20
3	Aisle 0	Location 32
4	Aisle 18	Location 17
5	Aisle 0	Location 0
6	Aisle 1	Location 27
7	Aisle 1	Location 11
8	Aisle 12	Location 42
9	Aisle 1	Location 42
10	Aisle 1	Location 25
Order 12	number of articles 22
0	Aisle 10	Location 37
1	Aisle 13	Location 16
2	Aisle 1	Location 14
3	Aisle 19	Location 17
4	Aisle 13	Location 12
5	Aisle 7	Location 13
6	Aisle 19	Location 44
7	Aisle 8	Location 10
8	Aisle 9	Location 18
9	Aisle 0	Location 28
10	Aisle 13	Location 13
11	Aisle 1	Location 36
12	Aisle 7	Location 5
13	Aisle 1	Location 4
14	Aisle 10	Location 42
15	Aisle 1	Location 5
16	Aisle 10	Location 44
17	Aisle 0	Location 8
18	Aisle 9	Location 42
19	Aisle 16	Location 24
20	Aisle 17	Location 5
21	Aisle 0	Location 44
Order 13	number of articles 15
0	Aisle 1	Location 16
1	Aisle 7	Location 2
2	Aisle 0	Location 1
3	Aisle 6	Location 18
4	Aisle 17	Location 6
5	Aisle 17	Location 20
6	Aisle 1	Location 43
7	Aisle 0	Location 38
8	Aisle 14	Location 9
9	Aisle 7	Location 28
10	Aisle 0	Location 23
11	Aisle 1	Location 12
12	Aisle 10	Location 41
13	Aisle 18	Location 34
14	Aisle 1	Location 21
Order 14	number of articles 15
0	Aisle 0	Location 16
1	Aisle 0	Location 30
2	Aisle 11	Location 7
3	Aisle 1	Location 36
4	Aisle 11	Location 41
5	Aisle 14	Location 33
6	Aisle 0	Location 14
7	Aisle 8	Location 2
8	Aisle 16	Location 19
9	Aisle 9	Location 28
10	Aisle 1	Location 13
11	Aisle 1	Location 27
12	Aisle 1	Location 24
13	Aisle 12	Location 41
14	Aisle 0	Location 11
Order 15	number of articles 11
0	Aisle 18	Location 25
1	Aisle 0	Location 1
2	Aisle 1	Location 6
3	Aisle 18	Location 43
4	Aisle 0	Location 12
5	Aisle 15	Location 18
6	Aisle 0	Location 2
7	Aisle 0	Location 22
8	Aisle 19	Location 44
9	Aisle 16	Location 6
10	Aisle 14	Location 34
Order 16	number of articles 9
0	Aisle 1	Location 30
1	Aisle 10	Location 8
2	Aisle 0	Location 38
3	Aisle 11	Location 9
4	Aisle 0	Location 31
5	Aisle 1	Location 38
6	Aisle 1	Location 35
7	Aisle 11	Location 1
8	Aisle 9	Location 36
Order 17	number of articles 15
0	Aisle 6	Location 28
1	Aisle 0	Location 28
2	Aisle 16	Location 16
3	Aisle 0	Location 41
4	Aisle 14	Location 13
5	Aisle 16	Location 37
6	Aisle 19	Location 13
7	Aisle 15	Location 6
8	Aisle 17	Location 21
9	Aisle 1	Location 1
10	Aisle 15	Location 0
11	Aisle 14	Location 23
12	Aisle 10	Location 41
13	Aisle 1	Location 31
14	Aisle 12	Location 8
Order 18	number of articles 14
0	Aisle 13	Location 21
1	Aisle 14	Location 39
2	Aisle 0	Location 1
3	Aisle 14	Location 33
4	Aisle 1	Location 21
5	Aisle 0	Location 0
6	Aisle 6	Location 29
7	Aisle 19	Location 37
8	Aisle 13	Location 34
9	Aisle 10	Location 16
10	Aisle 6	Location 37
11	Aisle 0	Location 15
12	Aisle 1	Location 36
13	Aisle 1	Location 14
Order 19	number of articles 20
0	Aisle 12	Location 40
1	Aisle 7	Location 32
2	Aisle 0	Location 3
3	Aisle 1	Location 27
4	Aisle 0	Location 20
5	Aisle 15	Location 35
6	Aisle 14	Location 17
7	Aisle 0	Location 18
8	Aisle 0	Location 7
9	Aisle 15	Location 6
10	Aisle 18	Location 38
11	Aisle 1	Location 0
12	Aisle 15	Location 10
13	Aisle 9	Location 18
14	Aisle 10	Location 3
15	Aisle 7	Location 6
16	Aisle 1	Location 1
17	Aisle 1	Location 13
18	Aisle 14	Location 39
19	Aisle 14	Location 10
Order 20	number of articles 8
0	Aisle 8	Location 24
1	Aisle 8	Location 21
2	Aisle 9	Location 17
3	Aisle 1	Location 43
4	Aisle 1	Location 33
5	Aisle 0	Location 6
6	Aisle 1	Location 4
7	Aisle 1	Location 31
Order 21	number of articles 17
0	Aisle 0	Location 38
1	Aisle 0	Location 7
2	Aisle 0	Location 41
3	Aisle 6	Location 6
4	Aisle 0	Location 10
5	Aisle 1	Location 1
6	Aisle 0	Location 37
7	Aisle 1	Location 36
8	Aisle 1	Location 11
9	Aisle 1	Location 26
10	Aisle 6	Location 41
11	Aisle 1	Location 14
12	Aisle 16	Location 37
13	Aisle 0	Location 42
14	Aisle 16	Location 35
15	Aisle 1	Location 5
16	Aisle 0	Location 21
Order 22	number of articles 8
0	Aisle 6	Location 22
1	Aisle 10	Location 23
2	Aisle 6	Location 18
3	Aisle 9	Location 7
4	Aisle 11	Location 8
5	Aisle 1	Location 31
6	Aisle 0	Location 6
7	Aisle 6	Location 28
Order 23	number of articles 10
0	Aisle 17	Location 36
1	Aisle 0	Location 21
2	Aisle 1	Location 10
3	Aisle 10	Location 36
4	Aisle 8	Location 4
5	Aisle 18	Location 22
6	Aisle 12	Location 33
7	Aisle 14	Location 36
8	Aisle 13	Location 37
9	Aisle 0	Location 2
Order 24	number of articles 12
0	Aisle 0	Location 15
1	Aisle 14	Location 41
2	Aisle 1	Location 35
3	Aisle 0	Location 41
4	Aisle 15	Location 40
5	Aisle 9	Location 14
6	Aisle 19	Location 18
7	Aisle 15	Location 3
8	Aisle 10	Location 15
9	Aisle 11	Location 20
10	Aisle 8	Location 34
11	Aisle 17	Location 39
Order 25	number of articles 11
0	Aisle 9	Location 36
1	Aisle 1	Location 31
2	Aisle 18	Location 20
3	Aisle 1	Location 37
4	Aisle 1	Location 30
5	Aisle 0	Location 23
6	Aisle 15	Location 12
7	Aisle 1	Location 18
8	Aisle 1	Location 3
9	Aisle 8	Location 14
10	Aisle 0	Location 19
Order 26	number of articles 18
0	Aisle 10	Location 40
1	Aisle 0	Location 14
2	Aisle 0	Location 29
3	Aisle 0	Location 37
4	Aisle 8	Location 40
5	Aisle 0	Location 30
6	Aisle 10	Location 0
7	Aisle 1	Location 33
8	Aisle 1	Location 16
9	Aisle 1	Location 44
10	Aisle 0	Location 33
11	Aisle 9	Location 32
12	Aisle 0	Location 41
13	Aisle 0	Location 5
14	Aisle 0	Location 11
15	Aisle 12	Location 19
16	Aisle 6	Location 44
17	Aisle 15	Location 35
Order 27	number of articles 22
0	Aisle 19	Location 40
1	Aisle 11	Location 26
2	Aisle 14	Location 12
3	Aisle 13	Location 4
4	Aisle 0	Location 3
5	Aisle 8	Location 25
6	Aisle 17	Location 31
7	Aisle 15	Location 41
8	Aisle 1	Location 31
9	Aisle 17	Location 30
10	Aisle 16	Location 34
11	Aisle 1	Location 40
12	Aisle 0	Location 4
13	Aisle 1	Location 27
14	Aisle 0	Location 0
15	Aisle 12	Location 38
16	Aisle 0	Location 1
17	Aisle 6	Location 29
18	Aisle 0	Location 36
19	Aisle 0	Location 6
20	Aisle 1	Location 22
21	Aisle 0	Location 5
Order 28	number of articles 7
0	Aisle 1	Location 40
1	Aisle 1	Location 36
2	Aisle 0	Location 1
3	Aisle 1	Location 41
4	Aisle 10	Location 23
5	Aisle 1	Location 34
6	Aisle 1	Location 11
Order 29	number of articles 19
0	Aisle 0	Location 13
1	Aisle 9	Location 35
2	Aisle 7	Location 27
3	Aisle 14	Location 12
4	Aisle 13	Location 3
5	Aisle 0	Location 33
6	Aisle 7	Location 8
7	Aisle 0	Location 22
8	Aisle 0	Location 8
9	Aisle 0	Location 26
10	Aisle 11	Location 1
11	Aisle 18	Location 26
12	Aisle 8	Location 29
13	Aisle 11	Location 4
14	Aisle 0	Location 14
15	Aisle 0	Location 17
16	Aisle 13	Location 19
17	Aisle 15	Location 30
18	Aisle 10	Location 3
