Order 0	number of articles 13
0	Aisle 1	Location 18
1	Aisle 8	Location 10
2	Aisle 1	Location 36
3	Aisle 0	Location 20
4	Aisle 8	Location 11
5	Aisle 1	Location 2
6	Aisle 0	Location 37
7	Aisle 1	Location 4
8	Aisle 0	Location 2
9	Aisle 18	Location 33
10	Aisle 9	Location 11
11	Aisle 0	Location 23
12	Aisle 1	Location 21
Order 1	number of articles 20
0	Aisle 0	Location 28
1	Aisle 1	Location 16
2	Aisle 1	Location 43
3	Aisle 0	Location 40
4	Aisle 13	Location 15
5	Aisle 11	Location 39
6	Aisle 14	Location 13
7	Aisle 18	Location 25
8	Aisle 19	Location 26
9	Aisle 13	Location 10
10	Aisle 1	Location 6
11	Aisle 10	Location 29
12	Aisle 14	Location 30
13	Aisle 11	Location 23
14	Aisle 10	Location 16
15	Aisle 15	Location 25
16	Aisle 12	Location 11
17	Aisle 8	Location 9
18	Aisle 1	Location 2
19	Aisle 0	Location 30
Order 2	number of articles 19
0	Aisle 0	Location 19
1	Aisle 0	Location 24
2	Aisle 0	Location 40
3	Aisle 12	Location 1
4	Aisle 10	Location 43
5	Aisle 0	Location 44
6	Aisle 19	Location 28
7	Aisle 18	Location 6
8	Aisle 1	Location 0
9	Aisle 1	Location 21
10	Aisle 16	Location 35
11	Aisle 1	Location 43
12	Aisle 1	Location 22
13	Aisle 1	Location 35
14	Aisle 9	Location 27
15	Aisle 11	Location 18
16	Aisle 15	Location 21
17	Aisle 0	Location 2
18	Aisle 1	Location 8
Order 3	number of articles 11
0	Aisle 1	Location 23
1	Aisle 16	Location 39
2	Aisle 0	Location 7
3	Aisle 18	Location 28
4	Aisle 0	Location 27
5	Aisle 0	Location 32
6	Aisle 17	Location 1
7	Aisle 15	Location 42
8	Aisle 18	Location 19
9	Aisle 1	Location 42
10	Aisle 9	Location 29
Order 4	number of articles 19
0	Aisle 15	Location 35
1	Aisle 12	Location 9
2	Aisle 1	Location 23
3	Aisle 12	Location 12
4	Aisle 0	Location 11
5	Aisle 11	Location 37
6	Aisle 1	Location 7
7	Aisle 1	Location 26
8	Aisle 1	Location 18
9	Aisle 12	Location 34
10	Aisle 1	Location 29
11	Aisle 6	Location 20
12	Aisle 16	Location 21
13	Aisle 8	Location 28
14	Aisle 17	Location 40
15	Aisle 6	Location 19
16	Aisle 1	Location 6
17	Aisle 12	Location 24
18	Aisle 0	Location 31
Order 5	number of articles 12
0	Aisle 1	Location 34
1	Aisle 0	Location 7
2	Aisle 10	Location 33
3	Aisle 15	Location 24
4	Aisle 1	Location 7
5	Aisle 11	Location 43
6	Aisle 1	Location 22
7	Aisle 18	Location 26
8	Aisle 18	Location 18
9	Aisle 0	Location 15
10	Aisle 11	Location 34
11	Aisle 14	Location 41
Order 6	number of articles 10
0	Aisle 1	Location 23
1	Aisle 1	Location 18
2	Aisle 1	Location 28
3	Aisle 0	Location 17
4	Aisle 17	Location 8
5	Aisle 0	Location 35
6	Aisle 1	Location 19
7	Aisle 19	Location 25
8	Aisle 9	Location 28
9	Aisle 15	Location 23
Order 7	number of articles 21
0	Aisle 0	Location 2
1	Aisle 1	Location 29
2	Aisle 0	Location 10
3	Aisle 15	Location 29
4	Aisle 1	Location 10
5	Aisle 7	Location 19
6	Aisle 6	Location 13
7	Aisle 18	Location 36
8	Aisle 1	Location 17
9	Aisle 1	Location 32
10	Aisle 18	Location 44
11	Aisle 0	Location 24
12	Aisle 1	Location 41
13	Aisle 7	Location 31
14	Aisle 16	Location 33
15	Aisle 1	Location 22
16	Aisle 9	Location 22
17	Aisle 11	Location 15
18	Aisle 8	Location 3
19	Aisle 19	Location 22
20	Aisle 0	Location 9
Order 8	number of articles 19
0	Aisle 0	Location 35
1	Aisle 18	Location 25
2	Aisle 0	Location 21
3	Aisle 1	Location 38
4	Aisle 0	Location 25
5	Aisle 7	Location 11
6	Aisle 0	Location 34
7	Aisle 0	Location 41
8	Aisle 10	Location 13
9	Aisle 11	Location 35
10	Aisle 18	Location 9
11	Aisle 18	Location 35
12	Aisle 1	Location 22
13	Aisle 1	Location 28
14	Aisle 1	Location 9
15	Aisle 1	Location 44
16	Aisle 12	Location 14
17	Aisle 10	Location 9
18	Aisle 7	Location 37
Order 9	number of articles 5
0	Aisle 0	Location 16
1	Aisle 1	Location 4
2	Aisle 10	Location 19
3	Aisle 15	Location 40
4	Aisle 7	Location 27
Order 10	number of articles 14
0	Aisle 1	Location 5
1	Aisle 1	Location 29
2	Aisle 11	Location 13
3	Aisle 16	Location 31
4	Aisle 9	Location 17
5	Aisle 1	Location 0
6	Aisle 0	Location 28
7	Aisle 9	Location 5
8	Aisle 1	Location 32
9	Aisle 1	Location 34
10	Aisle 0	Location 24
11	Aisle 7	Location 11
12	Aisle 17	Location 1
13	Aisle 19	Location 26
Order 11	number of articles 10
0	Aisle 0	Location 10
1	Aisle 17	Location 14
2	Aisle 1	Location 31
3	Aisle 7	Location 32
4	Aisle 1	Location 42
5	Aisle 19	Location 34
6	Aisle 0	Location 33
7	Aisle 8	Location 17
8	Aisle 1	Location 25
9	Aisle 7	Location 0
Order 12	number of articles 17
0	Aisle 6	Location 26
1	Aisle 12	Location 28
2	Aisle 0	Location 19
3	Aisle 0	Location 36
4	Aisle 17	Location 18
5	Aisle 1	Location 32
6	Aisle 16	Location 12
7	Aisle 9	Location 18
8	Aisle 14	Location 0
9	Aisle 16	Location 35
10	Aisle 1	Location 6
11	Aisle 1	Location 29
12	Aisle 6	Location 8
13	Aisle 17	Location 38
14	Aisle 0	Location 8
15	Aisle 14	Location 4
16	Aisle 12	Location 38
Order 13	number of articles 14
0	Aisle 0	Location 5
1	Aisle 0	Location 21
2	Aisle 0	Location 36
3	Aisle 7	Location 31
4	Aisle 8	Location 19
5	Aisle 16	Location 1
6	Aisle 0	Location 33
7	Aisle 1	Location 40
8	Aisle 12	Location 38
9	Aisle 11	Location 20
10	Aisle 8	Location 36
11	Aisle 0	Location 37
12	Aisle 14	Location 3
13	Aisle 0	Location 1
Order 14	number of articles 19
0	Aisle 8	Location 30
1	Aisle 6	Location 19
2	Aisle 13	Location 29
3	Aisle 7	Location 25
4	Aisle 1	Location 39
5	Aisle 1	Location 43
6	Aisle 14	Location 19
7	Aisle 7	Location 30
8	Aisle 18	Location 22
9	Aisle 19	Location 26
10	Aisle 1	Location 22
11	Aisle 1	Location 33
12	Aisle 17	Location 44
13	Aisle 0	Location 42
14	Aisle 0	Location 13
15	Aisle 17	Location 31
16	Aisle 0	Location 38
17	Aisle 1	Location 30
18	Aisle 0	Location 28
Order 15	number of articles 19
0	Aisle 1	Location 22
1	Aisle 15	Location 34
2	Aisle 18	Location 31
3	Aisle 16	Location 43
4	Aisle 15	Location 16
5	Aisle 10	Location 27
6	Aisle 0	Location 33
7	Aisle 13	Location 12
8	Aisle 13	Location 0
9	Aisle 9	Location 8
10	Aisle 0	Location 17
11	Aisle 1	Location 40
12	Aisle 0	Location 4
13	Aisle 0	Location 31
14	Aisle 1	Location 33
15	Aisle 1	Location 5
16	Aisle 16	Location 12
17	Aisle 1	Location 39
18	Aisle 9	Location 32
Order 16	number of articles 8
0	Aisle 0	Location 9
1	Aisle 1	Location 41
2	Aisle 7	Location 35
3	Aisle 0	Location 21
4	Aisle 1	Location 10
5	Aisle 17	Location 24
6	Aisle 1	Location 38
7	Aisle 15	Location 42
Order 17	number of articles 12
0	Aisle 12	Location 9
1	Aisle 8	Location 35
2	Aisle 11	Location 38
3	Aisle 7	Location 8
4	Aisle 18	Location 26
5	Aisle 0	Location 11
6	Aisle 11	Location 31
7	Aisle 10	Location 28
8	Aisle 0	Location 35
9	Aisle 11	Location 15
10	Aisle 18	Location 20
11	Aisle 11	Location 17
Order 18	number of articles 20
0	Aisle 1	Location 13
1	Aisle 13	Location 6
2	Aisle 13	Location 1
3	Aisle 1	Location 9
4	Aisle 16	Location 38
5	Aisle 15	Location 4
6	Aisle 12	Location 43
7	Aisle 0	Location 28
8	Aisle 0	Location 11
9	Aisle 0	Location 27
10	Aisle 0	Location 14
11	Aisle 1	Location 6
12	Aisle 1	Location 35
13	Aisle 0	Location 22
14	Aisle 19	Location 23
15	Aisle 14	Location 26
16	Aisle 1	Location 18
17	Aisle 1	Location 5
18	Aisle 0	Location 21
19	Aisle 0	Location 18
Order 19	number of articles 17
0	Aisle 1	Location 21
1	Aisle 15	Location 41
2	Aisle 15	Location 16
3	Aisle 0	Location 43
4	Aisle 18	Location 12
5	Aisle 10	Location 31
6	Aisle 1	Location 42
7	Aisle 0	Location 7
8	Aisle 1	Location 20
9	Aisle 7	Location 20
10	Aisle 0	Location 9
11	Aisle 0	Location 40
12	Aisle 0	Location 31
13	Aisle 12	Location 44
14	Aisle 0	Location 6
15	Aisle 8	Location 4
16	Aisle 0	Location 30
Order 20	number of articles 5
