Order 0	number of articles 6
0	Aisle 0	Location 38
1	Aisle 1	Location 12
2	Aisle 0	Location 27
3	Aisle 12	Location 15
4	Aisle 0	Location 7
5	Aisle 0	Location 34
Order 1	number of articles 15
0	Aisle 0	Location 18
1	Aisle 1	Location 21
2	Aisle 1	Location 40
3	Aisle 1	Location 9
4	Aisle 0	Location 14
5	Aisle 10	Location 35
6	Aisle 17	Location 29
7	Aisle 14	Location 17
8	Aisle 1	Location 0
9	Aisle 16	Location 16
10	Aisle 1	Location 7
11	Aisle 0	Location 32
12	Aisle 17	Location 5
13	Aisle 19	Location 12
14	Aisle 11	Location 32
Order 2	number of articles 15
0	Aisle 0	Location 1
1	Aisle 19	Location 41
2	Aisle 0	Location 25
3	Aisle 1	Location 11
4	Aisle 15	Location 22
5	Aisle 6	Location 29
6	Aisle 1	Location 15
7	Aisle 7	Location 35
8	Aisle 0	Location 15
9	Aisle 15	Location 4
10	Aisle 0	Location 31
11	Aisle 1	Location 22
12	Aisle 19	Location 14
13	Aisle 1	Location 3
14	Aisle 16	Location 20
Order 3	number of articles 12
0	Aisle 12	Location 1
1	Aisle 1	Location 17
2	Aisle 1	Location 34
3	Aisle 15	Location 7
4	Aisle 6	Location 21
5	Aisle 12	Location 6
6	Aisle 1	Location 28
7	Aisle 10	Location 2
8	Aisle 15	Location 8
9	Aisle 1	Location 32
10	Aisle 19	Location 11
11	Aisle 1	Location 8
Order 4	number of articles 20
0	Aisle 1	Location 19
1	Aisle 1	Location 7
2	Aisle 1	Location 15
3	Aisle 14	Location 26
4	Aisle 9	Location 41
5	Aisle 11	Location 5
6	Aisle 0	Location 41
7	Aisle 14	Location 36
8	Aisle 1	Location 42
9	Aisle 0	Location 21
10	Aisle 1	Location 4
11	Aisle 17	Location 27
12	Aisle 0	Location 29
13	Aisle 11	Location 41
14	Aisle 0	Location 8
15	Aisle 19	Location 22
16	Aisle 0	Location 30
17	Aisle 10	Location 19
18	Aisle 1	Location 35
19	Aisle 0	Location 0
Order 5	number of articles 20
0	Aisle 1	Location 34
1	Aisle 1	Location 21
2	Aisle 12	Location 3
3	Aisle 0	Location 17
4	Aisle 1	Location 5
5	Aisle 19	Location 0
6	Aisle 1	Location 23
7	Aisle 0	Location 44
8	Aisle 11	Location 34
9	Aisle 17	Location 23
10	Aisle 0	Location 24
11	Aisle 0	Location 37
12	Aisle 0	Location 31
13	Aisle 1	Location 42
14	Aisle 1	Location 28
15	Aisle 18	Location 42
16	Aisle 1	Location 12
17	Aisle 10	Location 5
18	Aisle 1	Location 7
19	Aisle 16	Location 31
Order 6	number of articles 21
0	Aisle 0	Location 42
1	Aisle 1	Location 14
2	Aisle 0	Location 34
3	Aisle 0	Location 25
4	Aisle 7	Location 22
5	Aisle 6	Location 25
6	Aisle 1	Location 3
7	Aisle 0	Location 40
8	Aisle 7	Location 4
9	Aisle 0	Location 22
10	Aisle 1	Location 40
11	Aisle 17	Location 1
12	Aisle 9	Location 26
13	Aisle 0	Location 12
14	Aisle 11	Location 10
15	Aisle 10	Location 16
16	Aisle 1	Location 12
17	Aisle 1	Location 9
18	Aisle 1	Location 36
19	Aisle 18	Location 10
20	Aisle 16	Location 6
Order 7	number of articles 14
0	Aisle 18	Location 14
1	Aisle 1	Location 32
2	Aisle 17	Location 15
3	Aisle 10	Location 3
4	Aisle 0	Location 20
5	Aisle 1	Location 17
6	Aisle 1	Location 9
7	Aisle 1	Location 12
8	Aisle 9	Location 4
9	Aisle 17	Location 12
10	Aisle 0	Location 21
11	Aisle 11	Location 34
12	Aisle 1	Location 23
13	Aisle 17	Location 19
Order 8	number of articles 13
0	Aisle 1	Location 12
1	Aisle 13	Location 34
2	Aisle 1	Location 8
3	Aisle 1	Location 21
4	Aisle 12	Location 2
5	Aisle 0	Location 5
6	Aisle 1	Location 29
7	Aisle 0	Location 25
8	Aisle 11	Location 35
9	Aisle 18	Location 17
10	Aisle 16	Location 6
11	Aisle 1	Location 32
12	Aisle 1	Location 14
Order 9	number of articles 6
0	Aisle 8	Location 20
1	Aisle 9	Location 24
