Order 0	number of articles 14
0	Aisle 0	Location 37
1	Aisle 16	Location 23
2	Aisle 0	Location 41
3	Aisle 1	Location 28
4	Aisle 0	Location 44
5	Aisle 1	Location 5
6	Aisle 0	Location 0
7	Aisle 13	Location 0
8	Aisle 0	Location 12
9	Aisle 1	Location 20
10	Aisle 0	Location 26
11	Aisle 1	Location 12
12	Aisle 0	Location 2
13	Aisle 12	Location 3
Order 1	number of articles 6
0	Aisle 11	Location 21
1	Aisle 1	Location 11
2	Aisle 16	Location 2
3	Aisle 1	Location 17
4	Aisle 11	Location 41
5	Aisle 7	Location 24
Order 2	number of articles 14
0	Aisle 1	Location 36
1	Aisle 1	Location 18
2	Aisle 6	Location 33
3	Aisle 1	Location 34
4	Aisle 16	Location 43
5	Aisle 15	Location 13
6	Aisle 19	Location 28
7	Aisle 0	Location 43
8	Aisle 19	Location 40
9	Aisle 13	Location 41
10	Aisle 0	Location 2
11	Aisle 14	Location 2
12	Aisle 9	Location 44
13	Aisle 1	Location 26
Order 3	number of articles 23
0	Aisle 0	Location 4
1	Aisle 10	Location 23
2	Aisle 13	Location 25
3	Aisle 1	Location 44
4	Aisle 14	Location 5
5	Aisle 7	Location 7
6	Aisle 1	Location 29
7	Aisle 9	Location 30
8	Aisle 1	Location 30
9	Aisle 1	Location 40
10	Aisle 9	Location 18
11	Aisle 1	Location 35
12	Aisle 1	Location 22
13	Aisle 7	Location 25
14	Aisle 16	Location 10
15	Aisle 0	Location 5
16	Aisle 8	Location 42
17	Aisle 17	Location 29
18	Aisle 9	Location 35
19	Aisle 1	Location 20
20	Aisle 17	Location 11
21	Aisle 0	Location 24
22	Aisle 0	Location 12
Order 4	number of articles 13
0	Aisle 1	Location 4
1	Aisle 18	Location 28
2	Aisle 0	Location 21
3	Aisle 7	Location 44
4	Aisle 7	Location 12
5	Aisle 13	Location 10
6	Aisle 0	Location 25
7	Aisle 1	Location 0
8	Aisle 1	Location 43
9	Aisle 19	Location 22
10	Aisle 0	Location 38
11	Aisle 6	Location 25
12	Aisle 1	Location 32
Order 5	number of articles 15
0	Aisle 14	Location 22
1	Aisle 11	Location 28
2	Aisle 0	Location 3
3	Aisle 8	Location 13
4	Aisle 6	Location 24
5	Aisle 0	Location 35
6	Aisle 14	Location 4
7	Aisle 14	Location 10
8	Aisle 6	Location 28
9	Aisle 1	Location 20
10	Aisle 7	Location 1
11	Aisle 0	Location 11
12	Aisle 0	Location 38
13	Aisle 1	Location 33
14	Aisle 19	Location 16
Order 6	number of articles 18
0	Aisle 0	Location 13
1	Aisle 1	Location 39
2	Aisle 9	Location 10
3	Aisle 12	Location 33
4	Aisle 7	Location 4
5	Aisle 19	Location 40
6	Aisle 1	Location 28
7	Aisle 6	Location 1
8	Aisle 1	Location 0
9	Aisle 11	Location 10
10	Aisle 14	Location 19
11	Aisle 0	Location 19
12	Aisle 18	Location 10
13	Aisle 17	Location 37
14	Aisle 0	Location 30
15	Aisle 8	Location 23
16	Aisle 17	Location 1
17	Aisle 9	Location 4
Order 7	number of articles 15
0	Aisle 1	Location 27
1	Aisle 16	Location 30
2	Aisle 6	Location 26
3	Aisle 15	Location 22
4	Aisle 0	Location 41
5	Aisle 8	Location 42
6	Aisle 7	Location 31
7	Aisle 6	Location 10
8	Aisle 17	Location 1
9	Aisle 17	Location 11
10	Aisle 10	Location 26
11	Aisle 0	Location 35
12	Aisle 17	Location 23
13	Aisle 0	Location 15
14	Aisle 0	Location 40
Order 8	number of articles 22
0	Aisle 1	Location 37
1	Aisle 8	Location 1
2	Aisle 8	Location 5
3	Aisle 16	Location 7
4	Aisle 18	Location 32
5	Aisle 0	Location 14
6	Aisle 14	Location 20
7	Aisle 1	Location 31
8	Aisle 8	Location 15
9	Aisle 12	Location 17
10	Aisle 1	Location 15
11	Aisle 16	Location 36
12	Aisle 0	Location 19
13	Aisle 15	Location 23
14	Aisle 17	Location 18
15	Aisle 6	Location 39
16	Aisle 1	Location 26
17	Aisle 14	Location 0
18	Aisle 18	Location 7
19	Aisle 1	Location 32
20	Aisle 0	Location 42
21	Aisle 16	Location 42
Order 9	number of articles 9
0	Aisle 10	Location 34
1	Aisle 0	Location 6
2	Aisle 12	Location 30
3	Aisle 10	Location 11
4	Aisle 10	Location 37
5	Aisle 1	Location 23
6	Aisle 1	Location 34
7	Aisle 0	Location 19
