Order 0	number of articles 18
0	Aisle 1	Location 14
1	Aisle 1	Location 10
2	Aisle 11	Location 25
3	Aisle 13	Location 10
4	Aisle 18	Location 25
5	Aisle 6	Location 29
6	Aisle 1	Location 13
7	Aisle 1	Location 24
8	Aisle 0	Location 40
9	Aisle 0	Location 3
10	Aisle 6	Location 34
11	Aisle 18	Location 0
12	Aisle 0	Location 25
13	Aisle 0	Location 16
14	Aisle 1	Location 18
15	Aisle 8	Location 34
16	Aisle 0	Location 17
17	Aisle 1	Location 44
Order 1	number of articles 19
0	Aisle 7	Location 9
1	Aisle 15	Location 3
2	Aisle 0	Location 11
3	Aisle 19	Location 36
4	Aisle 13	Location 7
5	Aisle 0	Location 22
6	Aisle 16	Location 27
7	Aisle 12	Location 24
8	Aisle 1	Location 13
9	Aisle 12	Location 19
10	Aisle 0	Location 10
11	Aisle 16	Location 11
12	Aisle 17	Location 37
13	Aisle 0	Location 43
14	Aisle 15	Location 32
15	Aisle 1	Location 5
16	Aisle 0	Location 13
17	Aisle 0	Location 6
18	Aisle 13	Location 1
Order 2	number of articles 21
0	Aisle 19	Location 26
1	Aisle 0	Location 5
2	Aisle 0	Location 23
3	Aisle 7	Location 9
4	Aisle 11	Location 27
5	Aisle 8	Location 40
6	Aisle 1	Location 39
7	Aisle 1	Location 34
8	Aisle 6	Location 38
9	Aisle 14	Location 29
10	Aisle 15	Location 34
11	Aisle 0	Location 22
12	Aisle 0	Location 20
13	Aisle 0	Location 12
14	Aisle 11	Location 43
15	Aisle 1	Location 2
16	Aisle 1	Location 29
17	Aisle 0	Location 43
18	Aisle 1	Location 31
19	Aisle 0	Location 13
20	Aisle 1	Location 8
Order 3	number of articles 7
0	Aisle 8	Location 42
1	Aisle 14	Location 39
2	Aisle 18	Location 31
3	Aisle 15	Location 18
4	Aisle 0	Location 19
5	Aisle 0	Location 23
6	Aisle 0	Location 9
Order 4	number of articles 15
0	Aisle 1	Location 7
1	Aisle 0	Location 7
2	Aisle 0	Location 29
3	Aisle 1	Location 15
4	Aisle 15	Location 36
5	Aisle 15	Location 8
6	Aisle 11	Location 8
7	Aisle 1	Location 11
8	Aisle 10	Location 1
9	Aisle 16	Location 8
10	Aisle 16	Location 7
11	Aisle 0	Location 14
12	Aisle 19	Location 32
13	Aisle 0	Location 32
14	Aisle 1	Location 42
Order 5	number of articles 7
0	Aisle 8	Location 9
1	Aisle 0	Location 32
2	Aisle 1	Location 3
3	Aisle 1	Location 15
4	Aisle 8	Location 37
5	Aisle 0	Location 11
6	Aisle 10	Location 26
Order 6	number of articles 12
0	Aisle 18	Location 29
1	Aisle 0	Location 41
2	Aisle 15	Location 0
3	Aisle 6	Location 21
4	Aisle 1	Location 26
5	Aisle 1	Location 29
6	Aisle 0	Location 28
7	Aisle 6	Location 30
8	Aisle 1	Location 5
9	Aisle 18	Location 18
10	Aisle 0	Location 8
11	Aisle 14	Location 1
Order 7	number of articles 20
0	Aisle 16	Location 6
1	Aisle 1	Location 23
2	Aisle 6	Location 26
3	Aisle 1	Location 38
4	Aisle 7	Location 26
5	Aisle 12	Location 20
6	Aisle 1	Location 37
7	Aisle 0	Location 34
8	Aisle 8	Location 13
9	Aisle 13	Location 41
10	Aisle 12	Location 1
11	Aisle 14	Location 29
12	Aisle 0	Location 37
13	Aisle 12	Location 44
14	Aisle 0	Location 42
15	Aisle 1	Location 6
16	Aisle 1	Location 35
17	Aisle 0	Location 35
18	Aisle 0	Location 2
19	Aisle 0	Location 44
Order 8	number of articles 10
0	Aisle 1	Location 43
1	Aisle 0	Location 37
2	Aisle 12	Location 39
3	Aisle 0	Location 0
4	Aisle 0	Location 23
5	Aisle 1	Location 6
6	Aisle 1	Location 5
7	Aisle 1	Location 30
