Order 0	number of articles 8
0	Aisle 14	Location 14
1	Aisle 19	Location 11
2	Aisle 11	Location 44
3	Aisle 1	Location 14
4	Aisle 12	Location 21
5	Aisle 1	Location 34
6	Aisle 0	Location 19
7	Aisle 1	Location 3
Order 1	number of articles 9
0	Aisle 0	Location 43
1	Aisle 13	Location 13
2	Aisle 1	Location 7
3	Aisle 8	Location 14
4	Aisle 0	Location 21
5	Aisle 15	Location 42
6	Aisle 11	Location 27
7	Aisle 0	Location 1
8	Aisle 0	Location 22
Order 2	number of articles 16
0	Aisle 16	Location 14
1	Aisle 14	Location 41
2	Aisle 14	Location 29
3	Aisle 0	Location 10
4	Aisle 6	Location 8
5	Aisle 10	Location 21
6	Aisle 1	Location 1
7	Aisle 1	Location 21
8	Aisle 1	Location 30
9	Aisle 1	Location 37
10	Aisle 12	Location 21
11	Aisle 7	Location 36
12	Aisle 0	Location 34
13	Aisle 0	Location 32
14	Aisle 0	Location 12
15	Aisle 0	Location 33
Order 3	number of articles 10
0	Aisle 0	Location 38
1	Aisle 1	Location 10
2	Aisle 0	Location 29
3	Aisle 0	Location 25
4	Aisle 1	Location 1
5	Aisle 19	Location 23
6	Aisle 11	Location 33
7	Aisle 12	Location 20
8	Aisle 17	Location 21
9	Aisle 13	Location 39
Order 4	number of articles 9
0	Aisle 13	Location 10
1	Aisle 0	Location 20
2	Aisle 0	Location 3
3	Aisle 7	Location 27
4	Aisle 18	Location 5
5	Aisle 19	Location 40
6	Aisle 0	Location 26
7	Aisle 19	Location 10
8	Aisle 1	Location 8
Order 5	number of articles 17
0	Aisle 17	Location 37
1	Aisle 17	Location 9
2	Aisle 11	Location 36
3	Aisle 0	Location 40
4	Aisle 0	Location 26
5	Aisle 0	Location 2
6	Aisle 1	Location 9
7	Aisle 7	Location 37
8	Aisle 17	Location 28
9	Aisle 19	Location 14
10	Aisle 0	Location 22
11	Aisle 9	Location 24
12	Aisle 16	Location 25
13	Aisle 14	Location 5
14	Aisle 14	Location 36
15	Aisle 1	Location 7
16	Aisle 1	Location 10
Order 6	number of articles 13
0	Aisle 17	Location 23
1	Aisle 7	Location 15
2	Aisle 0	Location 3
3	Aisle 18	Location 34
4	Aisle 8	Location 5
5	Aisle 12	Location 2
6	Aisle 0	Location 27
7	Aisle 0	Location 25
8	Aisle 1	Location 24
9	Aisle 13	Location 16
10	Aisle 13	Location 25
11	Aisle 15	Location 20
12	Aisle 14	Location 38
Order 7	number of articles 20
0	Aisle 0	Location 2
1	Aisle 17	Location 9
2	Aisle 0	Location 37
3	Aisle 6	Location 25
4	Aisle 1	Location 2
5	Aisle 1	Location 28
6	Aisle 9	Location 15
7	Aisle 0	Location 35
8	Aisle 10	Location 13
9	Aisle 11	Location 27
10	Aisle 12	Location 6
11	Aisle 19	Location 1
12	Aisle 8	Location 5
13	Aisle 14	Location 1
14	Aisle 6	Location 4
15	Aisle 0	Location 39
16	Aisle 15	Location 41
17	Aisle 0	Location 24
18	Aisle 0	Location 41
19	Aisle 0	Location 36
Order 8	number of articles 21
0	Aisle 1	Location 34
1	Aisle 1	Location 29
2	Aisle 1	Location 24
3	Aisle 1	Location 36
4	Aisle 0	Location 12
5	Aisle 13	Location 27
6	Aisle 19	Location 22
7	Aisle 11	Location 22
8	Aisle 12	Location 31
9	Aisle 11	Location 1
10	Aisle 18	Location 37
11	Aisle 1	Location 27
12	Aisle 6	Location 12
13	Aisle 13	Location 42
14	Aisle 19	Location 6
15	Aisle 13	Location 37
16	Aisle 0	Location 14
17	Aisle 10	Location 21
18	Aisle 7	Location 24
19	Aisle 0	Location 3
20	Aisle 8	Location 35
Order 9	number of articles 14
0	Aisle 1	Location 11
1	Aisle 1	Location 2
2	Aisle 0	Location 33
3	Aisle 0	Location 25
4	Aisle 7	Location 32
5	Aisle 15	Location 25
6	Aisle 16	Location 29
7	Aisle 1	Location 34
8	Aisle 8	Location 1
9	Aisle 14	Location 38
10	Aisle 0	Location 30
11	Aisle 18	Location 11
12	Aisle 9	Location 25
13	Aisle 19	Location 40
Order 10	number of articles 18
0	Aisle 0	Location 8
1	Aisle 1	Location 10
2	Aisle 14	Location 25
3	Aisle 1	Location 16
4	Aisle 14	Location 7
5	Aisle 1	Location 37
6	Aisle 1	Location 5
7	Aisle 6	Location 29
8	Aisle 10	Location 10
9	Aisle 0	Location 18
10	Aisle 17	Location 9
11	Aisle 6	Location 6
12	Aisle 0	Location 9
13	Aisle 1	Location 24
14	Aisle 0	Location 24
15	Aisle 1	Location 44
16	Aisle 1	Location 35
17	Aisle 12	Location 8
Order 11	number of articles 11
0	Aisle 19	Location 4
1	Aisle 14	Location 35
2	Aisle 1	Location 42
3	Aisle 6	Location 17
4	Aisle 7	Location 5
5	Aisle 1	Location 11
6	Aisle 1	Location 17
7	Aisle 1	Location 32
8	Aisle 10	Location 29
9	Aisle 18	Location 18
10	Aisle 12	Location 8
Order 12	number of articles 15
0	Aisle 11	Location 6
1	Aisle 13	Location 20
2	Aisle 1	Location 1
3	Aisle 1	Location 9
4	Aisle 13	Location 44
5	Aisle 18	Location 24
6	Aisle 0	Location 19
7	Aisle 1	Location 21
8	Aisle 1	Location 6
9	Aisle 0	Location 14
10	Aisle 11	Location 31
11	Aisle 0	Location 1
12	Aisle 0	Location 5
13	Aisle 0	Location 3
14	Aisle 13	Location 39
Order 13	number of articles 5
0	Aisle 15	Location 10
1	Aisle 19	Location 38
2	Aisle 6	Location 26
3	Aisle 15	Location 7
4	Aisle 1	Location 1
Order 14	number of articles 11
0	Aisle 9	Location 43
1	Aisle 1	Location 1
2	Aisle 13	Location 29
3	Aisle 1	Location 35
4	Aisle 0	Location 41
5	Aisle 16	Location 13
6	Aisle 1	Location 3
7	Aisle 12	Location 2
8	Aisle 12	Location 31
9	Aisle 10	Location 22
10	Aisle 1	Location 22
Order 15	number of articles 19
0	Aisle 10	Location 11
1	Aisle 1	Location 34
2	Aisle 0	Location 20
3	Aisle 0	Location 12
4	Aisle 1	Location 9
5	Aisle 0	Location 42
6	Aisle 6	Location 12
7	Aisle 17	Location 35
8	Aisle 0	Location 9
9	Aisle 0	Location 26
10	Aisle 12	Location 11
11	Aisle 15	Location 42
12	Aisle 6	Location 25
13	Aisle 10	Location 16
14	Aisle 0	Location 15
15	Aisle 10	Location 32
16	Aisle 9	Location 42
17	Aisle 14	Location 2
18	Aisle 13	Location 36
Order 16	number of articles 13
0	Aisle 19	Location 33
1	Aisle 15	Location 12
2	Aisle 0	Location 11
3	Aisle 0	Location 16
4	Aisle 16	Location 19
5	Aisle 14	Location 14
6	Aisle 0	Location 9
7	Aisle 1	Location 18
8	Aisle 16	Location 29
9	Aisle 14	Location 16
10	Aisle 13	Location 2
11	Aisle 14	Location 34
12	Aisle 18	Location 15
Order 17	number of articles 7
0	Aisle 0	Location 6
1	Aisle 9	Location 43
2	Aisle 11	Location 35
3	Aisle 1	Location 18
4	Aisle 0	Location 44
5	Aisle 1	Location 8
6	Aisle 8	Location 9
Order 18	number of articles 14
0	Aisle 0	Location 4
1	Aisle 0	Location 35
2	Aisle 1	Location 24
3	Aisle 6	Location 36
4	Aisle 1	Location 40
5	Aisle 0	Location 36
6	Aisle 9	Location 20
7	Aisle 1	Location 14
8	Aisle 8	Location 26
9	Aisle 6	Location 30
10	Aisle 18	Location 37
