Order 0	number of articles 13
0	Aisle 12	Location 0
1	Aisle 0	Location 19
2	Aisle 1	Location 29
3	Aisle 6	Location 25
4	Aisle 0	Location 9
5	Aisle 0	Location 18
6	Aisle 1	Location 19
7	Aisle 0	Location 1
8	Aisle 15	Location 25
9	Aisle 1	Location 26
10	Aisle 15	Location 8
11	Aisle 1	Location 5
12	Aisle 1	Location 20
Order 1	number of articles 22
0	Aisle 1	Location 24
1	Aisle 16	Location 3
2	Aisle 1	Location 27
3	Aisle 7	Location 9
4	Aisle 0	Location 39
5	Aisle 18	Location 38
6	Aisle 17	Location 21
7	Aisle 1	Location 11
8	Aisle 10	Location 27
9	Aisle 1	Location 38
10	Aisle 14	Location 28
11	Aisle 18	Location 9
12	Aisle 0	Location 18
13	Aisle 7	Location 31
14	Aisle 1	Location 0
15	Aisle 0	Location 4
16	Aisle 8	Location 12
17	Aisle 14	Location 41
18	Aisle 0	Location 31
19	Aisle 0	Location 6
20	Aisle 19	Location 1
21	Aisle 0	Location 0
Order 2	number of articles 9
0	Aisle 17	Location 17
1	Aisle 0	Location 18
2	Aisle 1	Location 39
3	Aisle 1	Location 14
4	Aisle 0	Location 27
5	Aisle 18	Location 20
6	Aisle 17	Location 37
7	Aisle 16	Location 3
8	Aisle 19	Location 0
Order 3	number of articles 5
0	Aisle 1	Location 3
1	Aisle 1	Location 29
2	Aisle 0	Location 1
3	Aisle 1	Location 27
4	Aisle 0	Location 37
Order 4	number of articles 11
0	Aisle 1	Location 33
1	Aisle 0	Location 36
2	Aisle 0	Location 14
3	Aisle 1	Location 4
4	Aisle 0	Location 15
5	Aisle 0	Location 16
6	Aisle 1	Location 35
7	Aisle 0	Location 2
8	Aisle 1	Location 29
9	Aisle 1	Location 12
10	Aisle 13	Location 16
Order 5	number of articles 24
0	Aisle 0	Location 0
1	Aisle 1	Location 27
2	Aisle 1	Location 26
3	Aisle 12	Location 30
4	Aisle 1	Location 37
5	Aisle 11	Location 13
6	Aisle 7	Location 24
7	Aisle 0	Location 18
8	Aisle 18	Location 23
9	Aisle 0	Location 35
10	Aisle 1	Location 24
11	Aisle 0	Location 20
12	Aisle 1	Location 43
13	Aisle 17	Location 40
14	Aisle 0	Location 17
15	Aisle 1	Location 11
16	Aisle 1	Location 30
17	Aisle 0	Location 41
18	Aisle 19	Location 32
19	Aisle 1	Location 40
20	Aisle 11	Location 17
21	Aisle 1	Location 4
22	Aisle 17	Location 24
23	Aisle 14	Location 39
Order 6	number of articles 24
0	Aisle 0	Location 38
1	Aisle 10	Location 41
2	Aisle 0	Location 20
3	Aisle 0	Location 30
4	Aisle 0	Location 0
5	Aisle 7	Location 39
6	Aisle 1	Location 1
7	Aisle 19	Location 35
8	Aisle 1	Location 28
9	Aisle 11	Location 13
10	Aisle 0	Location 25
11	Aisle 16	Location 25
12	Aisle 13	Location 40
13	Aisle 13	Location 4
14	Aisle 0	Location 10
15	Aisle 0	Location 31
16	Aisle 16	Location 43
17	Aisle 16	Location 12
18	Aisle 1	Location 26
19	Aisle 1	Location 15
20	Aisle 7	Location 40
