Order 0	number of articles 8
0	Aisle 1	Location 19
1	Aisle 17	Location 15
2	Aisle 6	Location 2
3	Aisle 7	Location 25
4	Aisle 9	Location 30
5	Aisle 6	Location 5
6	Aisle 19	Location 15
7	Aisle 6	Location 39
Order 1	number of articles 12
0	Aisle 0	Location 41
1	Aisle 1	Location 32
2	Aisle 18	Location 2
3	Aisle 13	Location 13
4	Aisle 13	Location 18
5	Aisle 19	Location 5
6	Aisle 10	Location 0
7	Aisle 15	Location 14
8	Aisle 1	Location 4
9	Aisle 1	Location 33
10	Aisle 1	Location 44
11	Aisle 11	Location 39
Order 2	number of articles 16
0	Aisle 1	Location 33
1	Aisle 1	Location 18
2	Aisle 14	Location 0
3	Aisle 1	Location 12
4	Aisle 13	Location 8
5	Aisle 1	Location 26
6	Aisle 10	Location 33
7	Aisle 0	Location 39
8	Aisle 1	Location 37
9	Aisle 8	Location 22
10	Aisle 17	Location 6
11	Aisle 0	Location 43
12	Aisle 18	Location 37
13	Aisle 0	Location 37
14	Aisle 18	Location 43
15	Aisle 15	Location 7
Order 3	number of articles 23
0	Aisle 13	Location 33
1	Aisle 6	Location 4
2	Aisle 16	Location 2
3	Aisle 14	Location 38
4	Aisle 0	Location 22
5	Aisle 6	Location 24
6	Aisle 0	Location 0
7	Aisle 0	Location 44
8	Aisle 0	Location 12
9	Aisle 0	Location 1
10	Aisle 1	Location 24
11	Aisle 1	Location 18
12	Aisle 1	Location 22
13	Aisle 14	Location 44
14	Aisle 1	Location 11
15	Aisle 0	Location 6
16	Aisle 0	Location 24
17	Aisle 8	Location 26
18	Aisle 6	Location 1
19	Aisle 7	Location 32
20	Aisle 1	Location 43
21	Aisle 1	Location 42
22	Aisle 16	Location 32
Order 4	number of articles 23
0	Aisle 0	Location 30
1	Aisle 1	Location 20
2	Aisle 9	Location 29
3	Aisle 8	Location 37
4	Aisle 1	Location 44
5	Aisle 0	Location 34
6	Aisle 0	Location 17
7	Aisle 13	Location 25
8	Aisle 0	Location 15
9	Aisle 0	Location 23
10	Aisle 1	Location 15
11	Aisle 14	Location 18
12	Aisle 17	Location 10
13	Aisle 0	Location 27
14	Aisle 0	Location 44
15	Aisle 1	Location 5
16	Aisle 1	Location 42
17	Aisle 0	Location 12
18	Aisle 18	Location 10
19	Aisle 6	Location 10
20	Aisle 15	Location 24
21	Aisle 0	Location 2
22	Aisle 15	Location 10
Order 5	number of articles 5
0	Aisle 6	Location 36
1	Aisle 0	Location 42
2	Aisle 8	Location 23
3	Aisle 0	Location 5
4	Aisle 0	Location 7
Order 6	number of articles 9
0	Aisle 0	Location 25
1	Aisle 1	Location 16
2	Aisle 14	Location 8
3	Aisle 9	Location 12
4	Aisle 11	Location 14
5	Aisle 0	Location 0
6	Aisle 14	Location 32
7	Aisle 0	Location 2
8	Aisle 15	Location 30
Order 7	number of articles 23
0	Aisle 0	Location 41
1	Aisle 0	Location 22
2	Aisle 0	Location 10
3	Aisle 1	Location 12
4	Aisle 9	Location 1
5	Aisle 1	Location 9
6	Aisle 8	Location 44
7	Aisle 0	Location 1
8	Aisle 18	Location 20
9	Aisle 15	Location 42
10	Aisle 17	Location 26
11	Aisle 17	Location 2
12	Aisle 0	Location 8
13	Aisle 17	Location 18
14	Aisle 1	Location 1
15	Aisle 1	Location 19
16	Aisle 0	Location 27
17	Aisle 1	Location 0
18	Aisle 0	Location 37
19	Aisle 0	Location 4
20	Aisle 0	Location 38
21	Aisle 0	Location 29
22	Aisle 14	Location 27
Order 8	number of articles 18
0	Aisle 0	Location 1
1	Aisle 15	Location 3
2	Aisle 19	Location 10
3	Aisle 6	Location 30
4	Aisle 19	Location 6
5	Aisle 6	Location 4
6	Aisle 13	Location 2
7	Aisle 1	Location 35
8	Aisle 1	Location 29
9	Aisle 10	Location 28
10	Aisle 0	Location 38
11	Aisle 10	Location 3
12	Aisle 1	Location 41
13	Aisle 0	Location 34
14	Aisle 1	Location 4
15	Aisle 11	Location 7
16	Aisle 0	Location 18
17	Aisle 0	Location 20
Order 9	number of articles 13
0	Aisle 0	Location 41
1	Aisle 6	Location 14
2	Aisle 1	Location 37
3	Aisle 10	Location 1
4	Aisle 0	Location 15
5	Aisle 18	Location 9
6	Aisle 0	Location 13
7	Aisle 0	Location 23
8	Aisle 1	Location 42
9	Aisle 13	Location 3
10	Aisle 0	Location 14
11	Aisle 15	Location 16
12	Aisle 16	Location 17
Order 10	number of articles 14
0	Aisle 15	Location 0
1	Aisle 1	Location 14
2	Aisle 1	Location 24
3	Aisle 1	Location 44
4	Aisle 6	Location 17
5	Aisle 1	Location 2
6	Aisle 7	Location 40
7	Aisle 15	Location 13
8	Aisle 1	Location 36
9	Aisle 12	Location 3
10	Aisle 1	Location 26
11	Aisle 18	Location 24
12	Aisle 14	Location 25
13	Aisle 12	Location 42
Order 11	number of articles 14
0	Aisle 19	Location 38
1	Aisle 17	Location 7
2	Aisle 0	Location 19
3	Aisle 6	Location 21
4	Aisle 1	Location 24
5	Aisle 0	Location 8
6	Aisle 1	Location 37
7	Aisle 15	Location 0
8	Aisle 11	Location 7
9	Aisle 13	Location 17
10	Aisle 0	Location 40
11	Aisle 0	Location 42
12	Aisle 0	Location 28
13	Aisle 9	Location 35
Order 12	number of articles 11
0	Aisle 1	Location 22
1	Aisle 0	Location 9
2	Aisle 11	Location 44
3	Aisle 0	Location 0
4	Aisle 0	Location 6
5	Aisle 1	Location 19
6	Aisle 0	Location 17
7	Aisle 9	Location 14
8	Aisle 10	Location 12
9	Aisle 10	Location 37
10	Aisle 1	Location 23
Order 13	number of articles 10
0	Aisle 1	Location 12
1	Aisle 14	Location 5
2	Aisle 18	Location 4
3	Aisle 0	Location 37
4	Aisle 0	Location 17
5	Aisle 15	Location 36
6	Aisle 17	Location 9
7	Aisle 0	Location 5
8	Aisle 12	Location 18
9	Aisle 0	Location 24
Order 14	number of articles 10
0	Aisle 6	Location 30
1	Aisle 9	Location 9
2	Aisle 0	Location 22
3	Aisle 6	Location 22
4	Aisle 13	Location 3
5	Aisle 1	Location 4
6	Aisle 0	Location 38
7	Aisle 10	Location 27
8	Aisle 1	Location 12
9	Aisle 13	Location 16
Order 15	number of articles 14
0	Aisle 1	Location 42
1	Aisle 0	Location 16
2	Aisle 15	Location 7
3	Aisle 0	Location 12
4	Aisle 8	Location 32
5	Aisle 16	Location 1
6	Aisle 0	Location 26
7	Aisle 13	Location 10
8	Aisle 0	Location 40
9	Aisle 0	Location 9
10	Aisle 18	Location 19
11	Aisle 1	Location 5
12	Aisle 14	Location 36
13	Aisle 10	Location 30
Order 16	number of articles 7
0	Aisle 0	Location 20
1	Aisle 8	Location 18
2	Aisle 11	Location 4
3	Aisle 1	Location 31
4	Aisle 0	Location 1
5	Aisle 8	Location 25
6	Aisle 1	Location 11
Order 17	number of articles 9
0	Aisle 0	Location 21
1	Aisle 12	Location 18
2	Aisle 8	Location 19
3	Aisle 15	Location 17
4	Aisle 6	Location 1
5	Aisle 9	Location 13
6	Aisle 1	Location 17
7	Aisle 1	Location 39
8	Aisle 1	Location 16
Order 18	number of articles 12
0	Aisle 10	Location 6
1	Aisle 18	Location 33
2	Aisle 0	Location 5
3	Aisle 0	Location 19
4	Aisle 1	Location 29
5	Aisle 13	Location 37
6	Aisle 1	Location 1
7	Aisle 1	Location 4
8	Aisle 10	Location 7
9	Aisle 1	Location 28
10	Aisle 1	Location 35
11	Aisle 7	Location 22
