Order 0	number of articles 8
0	Aisle 17	Location 25
1	Aisle 11	Location 7
2	Aisle 1	Location 22
3	Aisle 11	Location 32
4	Aisle 9	Location 42
5	Aisle 7	Location 41
6	Aisle 19	Location 19
7	Aisle 1	Location 23
Order 1	number of articles 23
0	Aisle 1	Location 40
1	Aisle 1	Location 32
2	Aisle 18	Location 16
3	Aisle 0	Location 23
4	Aisle 16	Location 21
5	Aisle 0	Location 33
6	Aisle 0	Location 2
7	Aisle 9	Location 3
8	Aisle 0	Location 28
9	Aisle 1	Location 38
10	Aisle 6	Location 18
11	Aisle 0	Location 37
12	Aisle 17	Location 27
13	Aisle 1	Location 0
14	Aisle 1	Location 41
15	Aisle 10	Location 42
16	Aisle 0	Location 36
17	Aisle 16	Location 8
18	Aisle 13	Location 24
19	Aisle 10	Location 32
20	Aisle 6	Location 16
21	Aisle 0	Location 10
22	Aisle 0	Location 11
Order 2	number of articles 19
0	Aisle 0	Location 18
1	Aisle 0	Location 26
2	Aisle 19	Location 13
3	Aisle 19	Location 1
4	Aisle 15	Location 43
5	Aisle 8	Location 41
6	Aisle 1	Location 21
7	Aisle 1	Location 32
8	Aisle 9	Location 36
9	Aisle 0	Location 13
10	Aisle 9	Location 42
11	Aisle 1	Location 5
12	Aisle 6	Location 38
13	Aisle 1	Location 24
14	Aisle 1	Location 7
15	Aisle 8	Location 10
16	Aisle 0	Location 42
17	Aisle 13	Location 42
18	Aisle 1	Location 27
Order 3	number of articles 16
0	Aisle 11	Location 21
1	Aisle 0	Location 31
2	Aisle 0	Location 34
3	Aisle 1	Location 18
4	Aisle 15	Location 3
5	Aisle 1	Location 4
6	Aisle 17	Location 20
7	Aisle 13	Location 14
8	Aisle 0	Location 13
9	Aisle 8	Location 22
10	Aisle 0	Location 21
11	Aisle 18	Location 37
12	Aisle 0	Location 36
13	Aisle 11	Location 37
14	Aisle 0	Location 25
15	Aisle 1	Location 9
Order 4	number of articles 12
0	Aisle 1	Location 34
1	Aisle 0	Location 26
2	Aisle 1	Location 39
3	Aisle 1	Location 41
4	Aisle 1	Location 31
5	Aisle 11	Location 12
6	Aisle 15	Location 22
7	Aisle 1	Location 44
8	Aisle 18	Location 41
9	Aisle 11	Location 20
10	Aisle 14	Location 13
11	Aisle 1	Location 35
Order 5	number of articles 23
0	Aisle 1	Location 31
1	Aisle 12	Location 3
2	Aisle 13	Location 2
3	Aisle 10	Location 39
4	Aisle 9	Location 31
5	Aisle 1	Location 4
6	Aisle 15	Location 18
7	Aisle 10	Location 4
8	Aisle 0	Location 14
9	Aisle 1	Location 25
10	Aisle 0	Location 9
11	Aisle 1	Location 14
12	Aisle 14	Location 30
13	Aisle 0	Location 37
14	Aisle 0	Location 5
